Contig ID,Size,Prev_ech1,Prev_ech2,Prev1 F ENV RPKM,Prev2 F ENV RPKM
Prev_v1_contig_12088,556,1939,2725,11.6126494,13.72995355
Prev_v1_contig_12089,1158,284,301,8.018400515,7.149652874
Prev_v1_contig_1209,420,1442,1700,34.72892754,34.44483344
Prev_v1_contig_12090,378,600,528,9.435973754,6.985837068
Prev_v1_contig_12091,737,2032,2225,30.79444332,28.36793513
Prev_v1_contig_12092,1003,304,447,4.207876546,5.205302644
Prev_v1_contig_12093,1197,577,558,10.24215248,8.332948136
Prev_v1_contig_12094,406,144,233,3.286414859,4.473679529
Prev_v1_contig_12095,1704,2800,3164,72.14799646,68.58857415
Prev_v1_contig_12096,1040,808,1167,7.320401088,8.894948297
Prev_v1_contig_12097,286,168,188,2.37864591,2.239378067
Prev_v1_contig_12098,543,1238,1509,60.23703716,61.77051942
Prev_v1_contig_12099,309,1061,1479,65.40247363,76.70011592
Prev_v1_contig_121,787,11188,16501,192.1885201,238.4703038
Prev_v1_contig_1210,1601,216,271,14.37806501,15.17626979
Prev_v1_contig_12100,563,359,303,28.67625188,20.36196198
Prev_v1_contig_12101,2703,6,9,0.442402,0.558286848
Prev_v1_contig_12102,1508,743,880,10.78264174,10.74405171
Prev_v1_contig_12103,643,2292,2876,17.0373659,17.98563497
Prev_v1_contig_12104,647,167,187,10.77951451,10.15484719
Prev_v1_contig_12105,484,1838,1477,76.10333617,51.45027965
Prev_v1_contig_12106,922,112,118,4.277140188,3.79111122
Prev_v1_contig_12107,3269,618,596,10.2932455,8.351397812
Prev_v1_contig_12108,304,1067,1478,15.11839898,17.61833538
Prev_v1_contig_12109,206,809,1113,10.28457524,11.90370233
Prev_v1_contig_1211,1181,5581,6028,80.50562409,73.15373387
Prev_v1_contig_12110,222,863,1050,13.25669883,13.569472
Prev_v1_contig_12111,945,1637,1865,15.47461697,14.83197965
Prev_v1_contig_12112,383,514,403,3.244572677,2.140171072
Prev_v1_contig_12113,2616,130,352,8.505794999,19.3759622
Prev_v1_contig_12114,321,15,10,0.684669762,0.384006827
Prev_v1_contig_12115,1296,522,695,7.347381238,8.22992604
Prev_v1_contig_12116,314,390,421,17.22717466,15.64518135
Prev_v1_contig_12117,1601,141,71,2.684286218,1.137148319
Prev_v1_contig_12118,1121,26,5,1.487879364,0.240720697
Prev_v1_contig_12119,2436,107,123,4.094352511,3.959639253
Prev_v1_contig_1212,2934,495,606,10.65041852,10.96940713
Prev_v1_contig_12120,557,612,771,11.70908288,12.41008888
Prev_v1_contig_12121,1137,1999,2035,49.83398691,42.68018656
Prev_v1_contig_12122,605,4573,4735,28.34395572,24.69040983
Prev_v1_contig_12123,251,3135,3031,31.31855744,25.47412039
Prev_v1_contig_12124,395,446,574,4.896996559,5.302197351
Prev_v1_contig_12125,491,1349,1239,16.09293482,12.43493917
Prev_v1_contig_12126,230,3464,3337,73.37844153,59.46971577
Prev_v1_contig_12127,476,925,1273,18.72539265,21.68036852
Prev_v1_contig_12128,951,539,807,9.479849589,11.94085081
Prev_v1_contig_12129,554,480,372,4.156260888,2.709901833
Prev_v1_contig_1213,259,2971,3607,33.34678465,34.06014648
Prev_v1_contig_12130,1546,122,321,2.286248199,5.060782048
Prev_v1_contig_12131,1464,1797,2217,15.39313841,15.9769489
Prev_v1_contig_12132,2051,176,492,12.00730459,28.23885076
Prev_v1_contig_12133,600,108,5,7.368118723,0.286980191
Prev_v1_contig_12134,258,2520,2023,94.72607535,63.9755373
Prev_v1_contig_12135,696,506,634,4.307460565,4.540556739
Prev_v1_contig_12136,347,253,362,22.24862659,26.7818339
Prev_v1_contig_12137,637,866,1177,11.02381965,12.60490934
Prev_v1_contig_12138,1326,395,450,9.441954577,9.049537434
Prev_v1_contig_12139,678,188,253,5.269154428,5.965579735
Prev_v1_contig_1214,2896,3504,4782,16.71418754,19.19021325
Prev_v1_contig_12140,373,1159,1727,15.3657698,19.26248351
Prev_v1_contig_12141,242,338,548,6.194755861,8.449618661
Prev_v1_contig_12142,941,729,1333,21.87085945,33.64476712
Prev_v1_contig_12143,444,1616,1772,41.2515811,38.05502538
Prev_v1_contig_12144,667,274,349,4.775260378,5.117065512
Prev_v1_contig_12145,249,399,358,13.23378994,9.989492464
Prev_v1_contig_12146,736,794,954,29.27226568,29.58920293
Prev_v1_contig_12147,1601,303,327,7.744984351,7.031933008
Prev_v1_contig_12148,966,868,1130,8.137023913,8.91196283
Prev_v1_contig_12149,2446,1545,1499,25.82285433,21.07785683
Prev_v1_contig_1215,4223,4393,4879,32.82038949,30.66637213
Prev_v1_contig_12150,1649,1016,1745,31.06457001,44.88653958
Prev_v1_contig_12151,895,1498,2368,40.33397263,53.64014458
Prev_v1_contig_12152,228,451,536,7.775188631,7.774066258
Prev_v1_contig_12153,439,1016,1241,12.60678667,12.95482447
Prev_v1_contig_12154,1254,331,351,5.655543099,5.045480069
Prev_v1_contig_12155,959,2754,2791,29.6275279,25.26040865
Prev_v1_contig_12156,1620,2448,5634,34.81454316,67.40858112
Prev_v1_contig_12157,301,1018,1394,22.745719,26.20376653
Prev_v1_contig_12158,1900,135,193,6.486345116,7.801401845
Prev_v1_contig_12159,282,71,73,2.216813497,1.91753246
Prev_v1_contig_1216,2820,3200,4214,16.67928513,18.47868413
Prev_v1_contig_12160,2105,32,16,2.387019872,1.004095671
Prev_v1_contig_12161,1146,1176,1401,16.06899924,16.10529557
Prev_v1_contig_12162,657,50,42,2.276811561,1.608997725
Prev_v1_contig_12163,1025,618,689,6.013972369,5.640806876
Prev_v1_contig_12164,1320,123,173,1.904687125,2.253791278
Prev_v1_contig_12165,945,1454,942,48.64620482,26.51456559
Prev_v1_contig_12166,879,1259,1582,8.744919732,9.24454695
Prev_v1_contig_12167,752,1428,1882,19.050686,21.12278051
Prev_v1_contig_12168,530,2195,2491,10.91281213,10.4189736
Prev_v1_contig_12169,515,12,19,0.84576853,1.126608263
Prev_v1_contig_1217,2711,1786,2386,8.770226812,9.857093264
Prev_v1_contig_12170,879,2842,2144,54.70208936,34.71791839
Prev_v1_contig_12171,911,3470,4994,34.88333199,42.23632085
Prev_v1_contig_12172,464,1404,1072,19.86401306,12.75979584
Prev_v1_contig_12173,676,345,1404,4.300331537,14.72309138
Prev_v1_contig_12174,1112,135,172,3.921290457,4.203129265
Prev_v1_contig_12175,276,1180,1500,29.37855707,31.41874035
Prev_v1_contig_12176,552,380,497,27.80490943,30.59449808
Prev_v1_contig_12177,396,1614,1370,15.7383499,11.23893835
Prev_v1_contig_12178,448,102,70,2.549435256,1.471942725
Prev_v1_contig_12179,876,13,37,0.523570995,1.253669345
Prev_v1_contig_1218,927,1177,1566,30.28721703,33.90187516
Prev_v1_contig_12180,2165,320,440,18.25786033,21.12037546
Prev_v1_contig_12181,1925,719,191,2.986085714,0.667353285
Prev_v1_contig_12182,290,2249,2755,10.1686378,10.47958252
Prev_v1_contig_12183,557,694,1016,8.881510561,10.93881128
Prev_v1_contig_12184,495,1487,6323,14.83189918,53.05887456
Prev_v1_contig_12185,1874,391,477,6.040100369,6.199188367
Prev_v1_contig_12186,914,1310,1804,5.712849609,6.618614475
Prev_v1_contig_12187,399,731,665,62.28364753,47.6680474
Prev_v1_contig_12188,1796,1166,1433,9.593604463,9.91924243
Prev_v1_contig_12189,397,334,295,5.326981378,3.958273362
Prev_v1_contig_1219,1882,2652,3434,15.60492261,16.99955082
Prev_v1_contig_12190,1930,16,10,1.339441282,0.704291996
Prev_v1_contig_12191,1472,2996,2991,63.1160187,53.01066546
Prev_v1_contig_12192,452,1968,2402,27.59915331,28.33953525
Prev_v1_contig_12193,218,929,1227,12.04981722,13.38931516
Prev_v1_contig_12194,394,838,1021,10.63209219,10.89806799
Prev_v1_contig_12195,721,63,76,2.903263127,2.946513919
Prev_v1_contig_12196,632,912,1146,68.03006634,71.91835243
Prev_v1_contig_12197,674,134,107,3.519014997,2.364009149
Prev_v1_contig_12198,734,1457,2353,40.59852852,55.15967826
Prev_v1_contig_12199,251,1712,1918,16.97018083,15.99485725
Prev_v1_contig_122,1166,1758,2188,10.21278315,10.69354283
Prev_v1_contig_1220,1563,3528,4453,54.8090906,58.20037337
Prev_v1_contig_12200,251,1327,1355,30.87328846,26.52163653
Prev_v1_contig_12201,457,1465,1244,23.98390576,17.13372218
Prev_v1_contig_12202,1206,692,1024,8.255234172,10.27714101
Prev_v1_contig_12203,288,127,207,3.655684196,5.012845871
Prev_v1_contig_12204,728,517,968,4.868015461,7.668065589
Prev_v1_contig_12205,931,129,143,3.512822701,3.276058239
Prev_v1_contig_12206,205,234,361,3.165812479,4.108900144
Prev_v1_contig_12207,869,76,71,1.115602798,0.876805786
Prev_v1_contig_12208,520,78,103,5.477358098,6.085031251
Prev_v1_contig_12209,491,102,89,2.468960658,1.812395856
Prev_v1_contig_1221,801,7407,9324,133.0813215,140.9373433
Prev_v1_contig_12210,436,54,51,1.842029681,1.463598972
Prev_v1_contig_12211,417,869,1123,45.76754026,49.75842302
Prev_v1_contig_12212,1953,346,458,2.860319386,3.185319239
Prev_v1_contig_12213,1678,3319,3465,45.38354518,39.86056595
Prev_v1_contig_12214,577,170,6,1.821703783,0.054091515
Prev_v1_contig_12215,258,775,570,54.42246828,33.67444479
Prev_v1_contig_12216,614,723,842,49.67904899,48.67389754
Prev_v1_contig_12217,2939,1808,2120,32.3327631,31.89549238
Prev_v1_contig_12218,830,620,777,6.449195373,6.799608669
Prev_v1_contig_12219,1196,1797,2164,30.84139996,31.24584821
Prev_v1_contig_1222,526,9261,21345,65.87767967,127.7396215
Prev_v1_contig_12220,712,177,185,11.66056131,10.25337815
Prev_v1_contig_12221,1377,993,984,18.14733848,15.12891719
Prev_v1_contig_12222,382,1381,1515,13.23740518,12.21717719
Prev_v1_contig_12223,379,1493,1295,32.3411692,23.60014836
Prev_v1_contig_12224,1478,507,761,30.85578395,38.96389267
Prev_v1_contig_12225,1108,869,1328,5.960423848,7.663100092
Prev_v1_contig_12226,2003,500,498,6.745514899,5.652277821
Prev_v1_contig_12227,2304,1864,1331,34.42609271,20.68087632
Prev_v1_contig_12228,1644,127,155,3.991287991,4.098171214
Prev_v1_contig_12229,253,299,340,2.829247409,2.706622647
Prev_v1_contig_1223,305,754,1082,6.012790358,7.259070809
Prev_v1_contig_12230,425,1129,1894,9.136251805,12.8944597
Prev_v1_contig_12231,1885,171,140,14.63481617,10.0801792
Prev_v1_contig_12232,341,3932,4301,41.16843372,37.88517813
Prev_v1_contig_12233,435,637,542,16.59207864,11.87708071
Prev_v1_contig_12234,258,1202,1491,8.352028097,8.715938924
Prev_v1_contig_12235,288,43,33,1.154541168,0.745425016
Prev_v1_contig_12236,290,1199,1688,11.65014357,13.79855447
Prev_v1_contig_12237,2807,244,360,8.249848,10.24018204
Prev_v1_contig_12238,922,166,208,3.670524862,3.869300619
Prev_v1_contig_12239,2303,1439,1495,18.46500272,16.13908209
Prev_v1_contig_1224,1855,4915,7062,74.6626408,90.25194991
Prev_v1_contig_12240,339,355,805,7.41352662,14.14299652
Prev_v1_contig_12241,2248,190,255,11.56331154,13.0562321
Prev_v1_contig_12242,584,48,159,3.755902696,10.46692893
Prev_v1_contig_12243,883,719,793,7.836140793,7.271024085
Prev_v1_contig_12244,695,826,601,21.96261063,13.44396715
Prev_v1_contig_12245,385,865,958,13.47091929,12.55150177
Prev_v1_contig_12246,235,344,503,30.11296416,37.04350784
Prev_v1_contig_12247,2945,785,983,11.55840351,12.1767326
Prev_v1_contig_12248,919,867,742,19.1046473,13.75538936
Prev_v1_contig_12249,2377,9,22,0.46009808,0.946192821
Prev_v1_contig_1225,283,4498,5205,63.92145926,62.22960145
Prev_v1_contig_12250,1954,2031,2549,39.77099085,41.99285274
Prev_v1_contig_12251,1027,653,709,17.93481652,16.38245742
Prev_v1_contig_12252,487,980,1242,33.37005023,35.57963073
Prev_v1_contig_12253,2489,44,85,1.849809533,3.006369234
Prev_v1_contig_12254,248,1621,1985,24.76158659,25.50968058
Prev_v1_contig_12255,212,138,160,2.53649469,2.474137943
Prev_v1_contig_12256,1164,279,364,26.74320091,29.35348182
Prev_v1_contig_12257,2224,1878,2550,50.92316093,58.17133115
Prev_v1_contig_12258,687,376,535,5.189491186,6.212119073
Prev_v1_contig_12259,641,925,914,10.62489326,8.832387093
Prev_v1_contig_1226,234,395,191,15.61329396,6.351552088
Prev_v1_contig_12260,438,74,61,3.097457964,2.148090589
Prev_v1_contig_12261,1273,290,319,12.00759929,11.11214571
Prev_v1_contig_12262,634,1076,1116,13.9849021,12.20282575
Prev_v1_contig_12263,929,1479,1715,14.76747094,14.4062561
Prev_v1_contig_12264,384,849,917,8.671267762,7.879402727
Prev_v1_contig_12265,357,1033,322,32.35847746,8.485797912
Prev_v1_contig_12266,1874,44,29,1.530876855,0.848857196
Prev_v1_contig_12267,890,3868,5405,63.27002895,74.38002534
Prev_v1_contig_12268,258,93,70,4.061230207,2.571708588
Prev_v1_contig_12269,914,842,738,5.818952529,4.290798701
Prev_v1_contig_1227,724,2242,2449,47.91619732,44.03363898
Prev_v1_contig_12270,510,883,1277,8.961236211,10.90302919
Prev_v1_contig_12271,926,1184,1692,10.96000577,13.17675573
Prev_v1_contig_12272,1165,630,424,33.45588534,18.94291847
Prev_v1_contig_12273,892,238,301,6.075418503,6.464200135
Prev_v1_contig_12274,391,745,810,18.5242688,16.94411445
Prev_v1_contig_12275,263,1539,1123,21.50421968,13.20121427
Prev_v1_contig_12276,447,2350,2881,20.87639961,21.53178592
Prev_v1_contig_12277,1564,114,159,10.30880133,12.09621504
Prev_v1_contig_12278,487,627,435,7.700232125,4.494429674
Prev_v1_contig_12279,367,1020,1134,24.97339516,23.35820835
Prev_v1_contig_1228,1946,5345,4572,75.62190157,54.41957702
Prev_v1_contig_12280,449,3823,4610,24.25208141,24.60337583
Prev_v1_contig_12281,384,157,207,8.526369051,9.457663881
Prev_v1_contig_12282,450,1526,2042,32.98147644,37.12960707
Prev_v1_contig_12283,508,623,751,21.75478931,22.06255614
Prev_v1_contig_12284,1251,447,436,13.38957304,10.98739532
Prev_v1_contig_12285,1531,442,538,17.43512958,17.85394702
Prev_v1_contig_12286,294,2326,3627,11.30894554,14.83573318
Prev_v1_contig_12287,402,1199,1127,53.20771588,42.07541465
Prev_v1_contig_12288,541,1713,1718,32.16405532,27.13848832
Prev_v1_contig_12289,304,366,407,23.15675156,21.66406829
Prev_v1_contig_1229,573,908,739,36.87933059,25.25170314
Prev_v1_contig_12290,555,37,63,1.768872503,2.533870481
Prev_v1_contig_12291,248,752,749,21.71145559,18.19290173
Prev_v1_contig_12292,251,1047,1211,20.13217528,19.59012559
Prev_v1_contig_12293,221,3448,3077,52.17107935,39.16869631
Prev_v1_contig_12294,631,627,1051,16.57939634,23.38045426
Prev_v1_contig_12295,222,2346,3334,23.5345826,28.13799472
Prev_v1_contig_12296,212,1339,1449,25.51653949,23.23050442
Prev_v1_contig_12297,1218,25,40,0.750029474,1.009595413
Prev_v1_contig_12298,294,130,132,10.47141989,8.945100195
Prev_v1_contig_12299,222,870,1161,16.74553756,18.80014144
Prev_v1_contig_123,1850,3388,5829,39.05623111,56.53143912
Prev_v1_contig_1230,210,5546,7237,24.86459262,27.29663493
Prev_v1_contig_12300,311,440,543,14.85058358,15.41841494
Prev_v1_contig_12301,519,391,774,7.656552153,12.75106631
Prev_v1_contig_12302,759,967,1069,25.32529848,23.55346789
Prev_v1_contig_12303,2503,1037,736,70.24760148,41.94494354
Prev_v1_contig_12304,1866,771,1049,6.100144791,6.982489791
Prev_v1_contig_12305,233,123,132,2.157367485,1.947789429
Prev_v1_contig_12306,234,1698,2337,18.13478506,20.99822064
Prev_v1_contig_12307,327,380,678,4.477496171,6.72094554
Prev_v1_contig_12308,245,222,204,11.85489483,9.164820306
Prev_v1_contig_12309,217,2229,2951,10.32413849,11.49905148
Prev_v1_contig_1231,235,2957,4173,10.35206677,12.29060271
Prev_v1_contig_12310,308,743,786,8.896858048,7.918072054
Prev_v1_contig_12311,875,383,772,11.02462242,18.69525127
Prev_v1_contig_12312,1109,697,866,5.752051262,6.01252531
Prev_v1_contig_12313,1197,76,76,3.814076582,3.208769085
Prev_v1_contig_12314,3509,2414,3014,36.96341739,38.82640268
Prev_v1_contig_12315,1514,326,532,17.02906155,23.37942379
Prev_v1_contig_12316,538,2731,3650,82.19046685,92.41482969
Prev_v1_contig_12317,1575,124,4,4.134214634,0.112196777
Prev_v1_contig_12318,359,410,508,15.35157983,16.00228448
Prev_v1_contig_12319,267,567,691,23.37595085,23.9669809
Prev_v1_contig_1232,484,3014,4374,270.0030401,329.6501219
Prev_v1_contig_12320,812,17,11,0.993606118,0.540887664
Prev_v1_contig_12321,233,1904,2277,17.71898756,17.82723731
Prev_v1_contig_12322,235,521,534,10.41497653,8.980714396
Prev_v1_contig_12323,2599,1074,1467,12.05467745,13.85257413
Prev_v1_contig_12324,343,2902,3581,20.89914583,21.69624144
Prev_v1_contig_12325,1545,1539,1550,17.88108448,15.15081479
Prev_v1_contig_12326,2431,507,626,5.959271579,6.190255968
Prev_v1_contig_12327,518,4313,5316,59.91555013,62.12896535
Prev_v1_contig_12328,229,2013,2550,18.7698086,20.00346845
Prev_v1_contig_12329,229,776,1597,9.188699565,15.90912531
Prev_v1_contig_1233,684,5520,7237,19.34598875,21.33828354
Prev_v1_contig_12330,377,69,139,4.863169047,8.242028873
Prev_v1_contig_12331,573,168,469,5.288483681,12.4206346
Prev_v1_contig_12332,535,884,396,6.776067955,2.553699136
Prev_v1_contig_12333,2420,1090,1251,15.83039481,15.28521718
Prev_v1_contig_12334,223,4853,6119,17.53735457,18.60301346
Prev_v1_contig_12335,566,52,51,3.747666067,3.092265498
Prev_v1_contig_12336,3286,4769,6522,27.96736699,32.17763413
Prev_v1_contig_12337,1933,319,203,18.03973545,9.657941602
Prev_v1_contig_12338,741,3328,5018,27.46460057,34.83932102
Prev_v1_contig_12339,268,601,626,12.91661744,11.31873036
Prev_v1_contig_1234,531,3483,4367,45.08557319,47.55721005
Prev_v1_contig_12340,654,1262,2155,11.50427519,16.5270841
Prev_v1_contig_12341,342,5485,7237,56.08084378,62.25088584
Prev_v1_contig_12342,645,1318,1862,15.3133654,18.20052719
Prev_v1_contig_12343,560,232,274,6.678100264,6.635361201
Prev_v1_contig_12344,276,2635,2821,18.50363922,16.66589627
Prev_v1_contig_12345,563,3290,5735,197.0993078,289.0491385
Prev_v1_contig_12346,417,461,79,7.573022529,1.091803471
Prev_v1_contig_12347,293,14,4,0.871397879,0.209458269
Prev_v1_contig_12348,2033,97,118,5.721732537,5.855808715
Prev_v1_contig_12349,826,945,1010,35.87398398,32.25657343
Prev_v1_contig_1235,2579,3666,4618,33.73978961,35.75632648
Prev_v1_contig_12350,343,17,4,1.028084564,0.203511504
Prev_v1_contig_12351,467,11,17,0.889781801,1.156881326
Prev_v1_contig_12352,2049,269,23,2.300148372,0.165455216
Prev_v1_contig_12353,272,3516,3680,60.12878569,52.94566914
Prev_v1_contig_12354,219,207,207,5.436090332,4.573363493
Prev_v1_contig_12355,265,1366,1652,19.9597935,20.30787321
Prev_v1_contig_12356,230,1534,1027,6.843829562,3.854724332
Prev_v1_contig_12357,260,29,66,1.834824577,3.513092156
Prev_v1_contig_12358,666,677,753,6.745634103,6.312162108
Prev_v1_contig_12359,669,1093,1082,8.723411076,7.265114998
Prev_v1_contig_1236,957,1386,1962,10.5648764,12.58198749
Prev_v1_contig_12360,336,2513,2926,11.53090071,11.2952051
Prev_v1_contig_12361,201,84,123,1.406413346,1.732558311
Prev_v1_contig_12362,942,2414,3867,19.92173852,26.8480778
Prev_v1_contig_12363,715,21,22,0.970086314,0.854993513
Prev_v1_contig_12364,1252,1635,1551,66.54815651,53.11034542
Prev_v1_contig_12365,351,1236,1450,11.58682207,11.43570452
Prev_v1_contig_12366,260,872,860,21.51466785,17.85112815
Prev_v1_contig_12367,438,428,498,23.04798436,22.56147973
Prev_v1_contig_12368,359,1784,2707,18.11473727,23.12461448
Prev_v1_contig_12369,875,206,842,3.910074444,13.4455618
Prev_v1_contig_1237,1371,277,123,7.294366314,2.724971519
Prev_v1_contig_12370,642,661,1733,30.90699503,68.17151433
Prev_v1_contig_12371,450,181,207,11.15725516,10.73490466
Prev_v1_contig_12372,310,823,1190,13.86426186,16.86525588
Prev_v1_contig_12373,410,1383,1608,22.18673797,21.70233058
Prev_v1_contig_12374,356,95,129,9.060803819,10.35098998
Prev_v1_contig_12375,263,660,641,4.862681479,3.973186697
Prev_v1_contig_12376,320,1431,1197,22.82308489,16.06119734
Prev_v1_contig_12377,1810,4615,4916,90.09473186,80.73997708
Prev_v1_contig_12378,1571,33,47,2.571686424,3.081420633
Prev_v1_contig_12379,579,2338,2694,29.21852759,28.32438358
Prev_v1_contig_1238,1053,3702,4071,79.83141606,73.85630508
Prev_v1_contig_12380,2056,602,720,7.426508052,7.472565273
Prev_v1_contig_12381,2359,915,1125,14.41350806,14.90905715
Prev_v1_contig_12382,404,441,684,3.75246437,4.896470534
Prev_v1_contig_12383,887,312,377,25.56100446,25.98446193
Prev_v1_contig_12384,473,2990,4963,26.94901387,37.632669
Prev_v1_contig_12385,203,93,129,1.153967677,1.346633648
Prev_v1_contig_12386,870,1546,2111,46.02171533,52.86772245
Prev_v1_contig_12387,204,503,311,14.15989564,7.365487766
Prev_v1_contig_12388,754,43,0,3.075904454,0
Prev_v1_contig_12389,254,2147,2875,125.1051898,140.9386757
Prev_v1_contig_1239,348,2880,3746,40.12483258,43.9073852
Prev_v1_contig_12390,645,31,27,1.559825075,1.142949452
Prev_v1_contig_12391,435,921,777,6.432154401,4.5652746
Prev_v1_contig_12392,2732,1533,1998,23.56757408,25.84147302
Prev_v1_contig_12393,1158,1358,1815,11.22634025,12.62304458
Prev_v1_contig_12394,384,120,131,7.517942488,6.904593332
Prev_v1_contig_12395,415,827,975,9.409028496,9.332391423
Prev_v1_contig_12396,465,151,182,9.947710498,10.08710716
Prev_v1_contig_12397,310,499,697,11.09768668,13.04108566
Prev_v1_contig_12398,223,1407,1696,33.42410156,33.89538323
Prev_v1_contig_12399,291,287,297,16.62237526,14.4716047
Prev_v1_contig_124,2720,2832,3149,29.50628993,27.60216025
Prev_v1_contig_1240,2516,30112,49046,439.9921682,602.917645
