Contig ID,Size,Pcos_ech1,Pcos_ech2,Pcos1 F ENV RPKM,Pcos2 F ENV RPKM
Pcos_v1_contig_17793,1249,62,96,1.103022273,1.728149599
Pcos_v1_contig_17794,1409,7073,6491,111.5443806,103.579344
Pcos_v1_contig_17795,307,31,16,2.243770064,1.171801764
Pcos_v1_contig_17796,476,63,385,2.940956683,18.18554484
Pcos_v1_contig_17797,1048,12,184,0.254433912,3.9475631
Pcos_v1_contig_17798,267,0,0,0,0
Pcos_v1_contig_17799,307,9,30,0.651417115,2.197128308
Pcos_v1_contig_178,1179,3213,1320,60.55527094,25.17286614
Pcos_v1_contig_1780,644,18696,8902,645.0863661,310.7951714
Pcos_v1_contig_17800,434,246,242,12.59506487,12.53713137
Pcos_v1_contig_17801,2036,215,314,2.346473843,3.467563435
Pcos_v1_contig_17802,503,0,11,0,0.49169664
Pcos_v1_contig_17803,255,43,12,3.746996663,1.058068064
Pcos_v1_contig_17804,480,202,176,9.351153009,8.244113662
Pcos_v1_contig_17805,2130,1212,2639,12.64381252,27.85687062
Pcos_v1_contig_17806,235,25,17,2.363889533,1.626498247
Pcos_v1_contig_17807,361,1,58,0.061552802,3.612379192
Pcos_v1_contig_17808,1645,1337,641,18.06011603,8.761221648
Pcos_v1_contig_17809,423,0,27,0,1.435145512
Pcos_v1_contig_1781,1059,19889,17410,417.3227099,369.6369272
Pcos_v1_contig_17810,757,16,16,0.469655199,0.475222116
Pcos_v1_contig_17811,972,0,77,0,1.781135668
Pcos_v1_contig_17812,191,59,74,6.863943114,8.711057748
Pcos_v1_contig_17813,643,132,0,4.561608292,0
Pcos_v1_contig_17814,987,110,684,2.476455701,15.58157984
Pcos_v1_contig_17815,985,834,34,18.81416079,0.77609561
Pcos_v1_contig_17816,385,187,665,10.79284421,38.83590733
Pcos_v1_contig_17817,2443,902,1514,8.20423519,13.93397248
Pcos_v1_contig_17818,283,24,216,1.884429253,17.16089191
Pcos_v1_contig_17819,1460,179,1452,2.724301731,22.36074664
Pcos_v1_contig_1782,1247,1753,2952,31.2370846,53.22582969
Pcos_v1_contig_17820,2929,937,1259,7.108455522,9.664489059
Pcos_v1_contig_17821,437,78,105,3.966141431,5.402321205
Pcos_v1_contig_17822,668,185,285,6.153898049,9.592701661
Pcos_v1_contig_17823,990,109,662,2.446506278,15.03471968
Pcos_v1_contig_17824,1841,478,807,5.769379928,9.855809182
Pcos_v1_contig_17825,215,153,183,15.81277175,19.13749852
Pcos_v1_contig_17826,932,1763,555,42.03310098,13.3890453
Pcos_v1_contig_17827,212,17,46,1.781837487,4.878592133
Pcos_v1_contig_17828,298,166,306,12.37789673,23.08754223
Pcos_v1_contig_17829,1550,757,691,10.85223557,10.02348834
Pcos_v1_contig_1783,1912,3867,8310,44.94085341,97.72049904
Pcos_v1_contig_17830,583,235,214,8.95683015,8.253112382
Pcos_v1_contig_17831,479,4,15,0.185557926,0.704090178
Pcos_v1_contig_17832,1191,1445,914,26.95945552,17.25468259
Pcos_v1_contig_17833,1723,2582,2450,33.29860131,31.97078848
Pcos_v1_contig_17834,1372,436,962,7.06134465,15.76498279
Pcos_v1_contig_17835,335,3,4,0.198990104,0.268465031
Pcos_v1_contig_17836,917,128,174,3.10167054,4.266310431
Pcos_v1_contig_17837,159,16,2,2.236031357,0.282816935
Pcos_v1_contig_17838,1822,1345,1351,16.4032137,16.6716858
Pcos_v1_contig_17839,214,8,5,0.8306752,0.525325849
Pcos_v1_contig_1784,2475,1298,969,11.65345009,8.802805662
Pcos_v1_contig_17840,583,168,285,6.403180703,10.99129453
Pcos_v1_contig_17841,209,123,179,13.07717262,19.25658563
Pcos_v1_contig_17842,2126,2667,2929,27.87499426,30.97623653
Pcos_v1_contig_17843,808,19,8,0.522513206,0.22261333
Pcos_v1_contig_17844,326,572,525,38.98822466,36.20880931
Pcos_v1_contig_17845,1326,492,715,8.244733265,12.12369656
Pcos_v1_contig_17846,371,0,22,0,1.333279837
Pcos_v1_contig_17847,408,1076,902,58.60128502,49.7071559
Pcos_v1_contig_17848,376,59,48,3.48673706,2.870291023
Pcos_v1_contig_17849,800,167,373,4.638542235,10.48313999
Pcos_v1_contig_1785,1878,1486,2972,17.58240391,35.5816233
Pcos_v1_contig_17850,362,15,28,0.920741503,1.739089773
Pcos_v1_contig_17851,209,612,82,65.06690767,8.821452635
Pcos_v1_contig_17852,2591,816,1137,6.998061856,9.866556156
Pcos_v1_contig_17853,305,37,86,2.695609113,6.339735692
Pcos_v1_contig_17854,1219,811,600,14.78332688,11.06674964
Pcos_v1_contig_17855,1715,390,424,5.053072318,5.558713267
Pcos_v1_contig_17856,378,116,95,6.819008323,5.650727257
Pcos_v1_contig_17857,1972,499,586,5.622748601,6.68133497
Pcos_v1_contig_17858,419,3588,2275,190.2801314,122.0787063
Pcos_v1_contig_17859,3137,1747,975,12.37466405,6.988156739
Pcos_v1_contig_1786,3044,22568,20875,164.741667,154.1893496
Pcos_v1_contig_17860,442,39,312,1.960637789,15.87102095
Pcos_v1_contig_17861,1202,11,261,0.203349565,4.882121462
Pcos_v1_contig_17862,261,0,8,0,0.689163107
Pcos_v1_contig_17863,1066,268,1290,5.586407608,27.20852795
Pcos_v1_contig_17864,537,25,21,1.034476797,0.879260472
Pcos_v1_contig_17865,1879,1111,959,13.13839486,11.47530844
Pcos_v1_contig_17866,318,85,86,5.939458291,6.080564107
Pcos_v1_contig_17867,204,0,29,0,3.196247275
Pcos_v1_contig_17868,271,7,1,0.573962846,0.082966592
Pcos_v1_contig_17869,478,87,85,4.044328158,3.998191297
Pcos_v1_contig_1787,1380,1915,2206,30.83505469,35.94172873
Pcos_v1_contig_17870,523,33,66,1.402062205,2.837362254
Pcos_v1_contig_17871,250,5,2,0.444411232,0.179871571
Pcos_v1_contig_17872,453,292,403,14.32318761,20.00227457
Pcos_v1_contig_17873,375,218,535,12.91755315,32.07709679
Pcos_v1_contig_17874,456,85,124,4.14199065,6.114055586
Pcos_v1_contig_17875,248,516,607,46.23310399,55.03127191
Pcos_v1_contig_17876,543,6,123,0.245531067,5.093048621
Pcos_v1_contig_17877,1467,6252,2215,94.69867155,33.94815349
Pcos_v1_contig_17878,223,91,801,9.067583435,80.76072209
Pcos_v1_contig_17879,797,3,1,0.083640759,0.028210723
Pcos_v1_contig_1788,1153,933,6461,17.98073198,125.9920012
Pcos_v1_contig_17880,260,767,166,65.55065674,14.35513498
Pcos_v1_contig_17881,1197,209,368,3.879780598,6.912357775
Pcos_v1_contig_17882,1841,207,686,2.498455324,8.37804845
Pcos_v1_contig_17883,424,43,232,2.253500352,12.30253668
Pcos_v1_contig_17884,2447,1229,1158,11.16022485,10.64013481
Pcos_v1_contig_17885,984,934,748,21.09146803,17.09145515
Pcos_v1_contig_17886,325,3,3,0.205112876,0.20754412
Pcos_v1_contig_17887,2102,758,882,8.012933253,9.434272446
Pcos_v1_contig_17888,284,344,82,26.91504645,6.491843664
Pcos_v1_contig_17889,588,72,303,2.720885095,11.58611521
Pcos_v1_contig_1789,921,651,1902,15.70639045,46.4326449
Pcos_v1_contig_17890,544,428,365,17.48235362,15.08573606
Pcos_v1_contig_17891,240,313,437,28.97931576,40.93951898
Pcos_v1_contig_17892,847,0,0,0,0
Pcos_v1_contig_17893,602,703,167,25.94859603,6.237240931
Pcos_v1_contig_17894,618,163,263,5.860763012,9.568410825
Pcos_v1_contig_17895,997,0,1,0,0.022551601
Pcos_v1_contig_17896,773,78,28,2.242178273,0.814424965
Pcos_v1_contig_17897,787,1016,964,28.68626505,27.54069159
Pcos_v1_contig_17898,967,51,36,1.17192207,0.837044538
Pcos_v1_contig_17899,234,122,286,11.58507913,27.48037887
Pcos_v1_contig_179,1336,911,4848,15.15189493,81.58845202
Pcos_v1_contig_1790,3236,10423,13134,71.57135773,91.25591822
Pcos_v1_contig_17900,1909,1699,401,19.77618343,4.722924299
Pcos_v1_contig_17901,544,0,35,0,1.446577431
Pcos_v1_contig_17902,803,266,317,7.360733981,8.875978821
Pcos_v1_contig_17903,1021,645,199,14.03747526,4.382277496
Pcos_v1_contig_17904,232,1588,149,152.0959131,14.44012072
Pcos_v1_contig_17905,1424,1953,973,30.47525057,15.36297739
Pcos_v1_contig_17906,1113,64,77,1.277732204,1.555493144
Pcos_v1_contig_17907,408,0,17,0,0.936831098
Pcos_v1_contig_17908,294,0,5,0,0.38238004
Pcos_v1_contig_17909,1849,503,503,6.044858025,6.116508931
Pcos_v1_contig_1791,239,0,0,0,0
Pcos_v1_contig_17910,1638,430,446,5.833236563,6.122002486
Pcos_v1_contig_17911,572,182,69,7.070178693,2.712224297
Pcos_v1_contig_17912,507,29,167,1.270998593,7.405954715
Pcos_v1_contig_17913,1511,932,1567,13.70586593,23.31723622
Pcos_v1_contig_17914,306,4,17,0.290464858,1.249108131
Pcos_v1_contig_17915,696,224,92,7.151445114,2.972015897
Pcos_v1_contig_17916,797,331,414,9.228363728,11.67923938
Pcos_v1_contig_17917,384,27,13,1.562383238,0.761175267
Pcos_v1_contig_17918,1161,284,1059,5.435520668,20.50861256
Pcos_v1_contig_17919,504,370,44,16.31271388,1.962884205
Pcos_v1_contig_1792,2193,2437,1805,24.69289039,18.50593851
Pcos_v1_contig_17920,1588,1752,904,24.51538031,12.79942538
Pcos_v1_contig_17921,2133,3313,1426,34.51323047,15.03146155
Pcos_v1_contig_17922,789,527,194,14.84187068,5.528372106
Pcos_v1_contig_17923,1370,1393,797,22.59360753,13.08007682
Pcos_v1_contig_17924,324,88,1121,6.035214263,77.79167857
Pcos_v1_contig_17925,987,48,23,1.080635215,0.523942012
Pcos_v1_contig_17926,974,623,818,14.21294649,18.88282147
Pcos_v1_contig_17927,242,491,639,45.08386673,59.36876743
Pcos_v1_contig_17928,1238,1494,1035,26.81544349,18.79716032
Pcos_v1_contig_17929,552,40,5,1.610185624,0.203658934
Pcos_v1_contig_1793,1249,338,173,6.013250459,3.11426959
Pcos_v1_contig_17930,729,2,6,0.06096176,0.185053056
Pcos_v1_contig_17931,1211,8676,2469,159.1953695,45.8405149
Pcos_v1_contig_17932,300,2,0,0.148137077,0
Pcos_v1_contig_17933,1969,1088,860,12.27829915,9.820311763
Pcos_v1_contig_17934,558,128,195,5.097189759,7.857293079
Pcos_v1_contig_17935,1459,870,1065,13.25009499,16.4122021
Pcos_v1_contig_17936,401,90,40,4.987158465,2.242787666
Pcos_v1_contig_17937,2601,1843,1785,15.7449039,15.43015926
Pcos_v1_contig_17938,362,406,37,24.92140335,2.298082914
Pcos_v1_contig_17939,838,806,467,21.37204374,12.52983645
Pcos_v1_contig_1794,286,668,9642,51.89977326,758.0077297
Pcos_v1_contig_17940,1161,427,264,8.17242016,5.112628627
Pcos_v1_contig_17941,269,452,180,37.33715184,15.04501986
Pcos_v1_contig_17942,814,8,178,0.218383898,4.916636917
Pcos_v1_contig_17943,338,193,99,12.68807216,6.585534582
Pcos_v1_contig_17944,217,123,212,12.59506487,21.96588307
Pcos_v1_contig_17945,1129,10,101,0.196816312,2.011407069
Pcos_v1_contig_17946,1095,677,874,13.73819197,17.94609051
Pcos_v1_contig_17947,1225,348,597,6.312453419,10.95748243
Pcos_v1_contig_17948,1530,1384,1067,20.10016815,15.67998089
Pcos_v1_contig_17949,201,3,0,0.331650173,0
Pcos_v1_contig_1795,1058,404,666,8.484978156,14.15341046
Pcos_v1_contig_17950,649,615,1762,21.05646439,61.0427018
Pcos_v1_contig_17951,399,22,632,1.225193873,35.61366941
Pcos_v1_contig_17952,290,5,117,0.383113131,9.071109389
Pcos_v1_contig_17953,250,26,141,2.310938407,12.68094574
Pcos_v1_contig_17954,387,0,40,0,2.323922103
Pcos_v1_contig_17955,559,85,29,3.378797382,1.166430133
Pcos_v1_contig_17956,529,38,71,1.596184009,3.017694123
Pcos_v1_contig_17957,380,441,1193,25.78754649,70.58775788
Pcos_v1_contig_17958,1454,3928,1125,60.02913754,17.39645092
Pcos_v1_contig_17959,235,134,154,12.67044789,14.73416059
Pcos_v1_contig_1796,282,140,759,11.03148449,60.51530241
Pcos_v1_contig_17960,646,984,384,33.84679972,13.36507028
Pcos_v1_contig_17961,513,55,212,2.38232142,9.291611357
Pcos_v1_contig_17962,769,399,118,11.52926408,3.450072392
Pcos_v1_contig_17963,1807,2871,1616,35.30450048,20.10739198
Pcos_v1_contig_17964,1547,904,670,12.98473671,9.737714321
Pcos_v1_contig_17965,296,2,0,0.15013893,0
Pcos_v1_contig_17966,410,42,45,2.276252652,2.467750209
Pcos_v1_contig_17967,1089,305,1335,6.223389614,27.56296453
Pcos_v1_contig_17968,273,158,351,12.86025177,28.90793102
Pcos_v1_contig_17969,1567,823,464,11.67040345,6.657658651
Pcos_v1_contig_1797,579,218,1772,8.366290898,68.81097225
Pcos_v1_contig_17970,523,716,314,30.42050117,13.49896588
Pcos_v1_contig_17971,727,113,32,3.45381494,0.989664764
Pcos_v1_contig_17972,2486,663,1144,5.92607898,10.34659478
Pcos_v1_contig_17973,299,3,39,0.222948779,2.932688654
Pcos_v1_contig_17974,209,28,1397,2.976917344,150.2874309
Pcos_v1_contig_17975,2330,1000,976,9.536721719,9.418168085
Pcos_v1_contig_17976,1425,0,0,0,0
Pcos_v1_contig_17977,958,2,96,0.046389481,2.25308857
Pcos_v1_contig_17978,406,1,0,0.054730447,0
Pcos_v1_contig_17979,1351,749,1367,12.31917146,22.75022551
Pcos_v1_contig_1798,2018,1564,19176,17.2214858,213.6531988
Pcos_v1_contig_17980,1197,95,3340,1.763536635,62.73716024
Pcos_v1_contig_17981,716,6,9,0.186205824,0.282619437
Pcos_v1_contig_17982,743,990,785,29.60747778,23.75490967
Pcos_v1_contig_17983,1688,1659,1685,21.83881025,22.44398673
Pcos_v1_contig_17984,345,0,274,0,17.85681536
Pcos_v1_contig_17985,345,283,180,18.22730126,11.73075462
Pcos_v1_contig_17986,380,0,0,0,0
Pcos_v1_contig_17987,500,1377,1013,61.19542666,45.5524753
Pcos_v1_contig_17988,283,1,1,0.078517886,0.079448574
Pcos_v1_contig_17989,802,1856,537,51.42314506,15.05471221
Pcos_v1_contig_1799,457,30884,6165,1501.662636,303.3118802
Pcos_v1_contig_17990,855,11,13,0.28587857,0.341861173
Pcos_v1_contig_17991,1764,505,1016,6.361328578,12.94993735
Pcos_v1_contig_17992,984,885,1102,19.98495632,25.18019195
Pcos_v1_contig_17993,749,976,429,28.95496412,12.87798796
Pcos_v1_contig_17994,1334,1515,1261,25.23549538,21.25356548
Pcos_v1_contig_17995,284,54,368,4.225036362,29.13412766
Pcos_v1_contig_17996,290,73,80,5.593451715,6.202467959
Pcos_v1_contig_17997,200,27,297,2.999775817,33.38866033
Pcos_v1_contig_17998,355,10,182,0.625931313,11.52698095
Pcos_v1_contig_17999,1020,486,363,10.58744406,8.00163973
Pcos_v1_contig_18,804,222,13331,6.135528205,372.8028468
Pcos_v1_contig_180,2361,155,307,1.458783163,2.92357964
Pcos_v1_contig_1800,3919,6088,16421,34.51869841,94.2099727
Pcos_v1_contig_18000,1481,0,0,0,0
Pcos_v1_contig_18001,270,21,34,1.728265903,2.831311763
Pcos_v1_contig_18002,1332,9,275,0.15013893,4.641955891
Pcos_v1_contig_18003,564,12,22,0.472777907,0.877033368
Pcos_v1_contig_18004,271,36,19,2.951808922,1.576365242
Pcos_v1_contig_18005,260,473,501,40.42432938,43.32483508
Pcos_v1_contig_18006,1078,1552,832,31.99101263,17.35310145
Pcos_v1_contig_18007,204,163,27,17.75466442,2.975816429
Pcos_v1_contig_18008,382,28,67,1.628732264,3.943519386
Pcos_v1_contig_18009,575,42,57,1.623067109,2.228843377
Pcos_v1_contig_1801,2282,1697,6100,16.52423008,60.10169708
Pcos_v1_contig_18010,296,3,37,0.225208395,2.810493294
Pcos_v1_contig_18011,2351,1935,849,18.28872255,8.119468503
Pcos_v1_contig_18012,535,482,364,20.01927233,15.29748873
Pcos_v1_contig_18013,642,297,770,10.2796056,26.96672693
Pcos_v1_contig_18014,675,393,217,12.93730476,7.228172382
Pcos_v1_contig_18015,404,231,1038,12.70532112,57.76815919
Pcos_v1_contig_18016,1076,6,21,0.123906477,0.438813079
Pcos_v1_contig_18017,507,261,169,11.43898734,7.494648783
Pcos_v1_contig_18018,774,78,853,2.239281402,24.77881943
Pcos_v1_contig_18019,1170,0,0,0,0
Pcos_v1_contig_1802,1659,466,1586,6.241580294,21.4945985
Pcos_v1_contig_18020,1418,227,297,3.557170299,4.709260977
Pcos_v1_contig_18021,1445,216,734,3.321551077,11.42091116
Pcos_v1_contig_18022,3468,1225,209,7.848958468,1.35500138
Pcos_v1_contig_18023,1281,1413,453,24.51026819,7.950997421
Pcos_v1_contig_18024,342,80,42,5.197792188,2.761186394
Pcos_v1_contig_18025,626,7,0,0.248472734,0
Pcos_v1_contig_18026,1228,281,427,5.084672485,7.818114895
Pcos_v1_contig_18027,1319,894,1095,15.06079005,18.6655961
Pcos_v1_contig_18028,242,81,102,7.437460703,9.47670466
Pcos_v1_contig_18029,390,0,0,0,0
Pcos_v1_contig_1803,352,97,71,6.123279761,4.535114179
Pcos_v1_contig_18030,644,12,8,0.414047732,0.279303681
Pcos_v1_contig_18031,1074,13108,446,271.1984372,9.336908819
Pcos_v1_contig_18032,566,38,685,1.491839825,27.21113648
Pcos_v1_contig_18033,316,66,106,4.641003373,7.542083269
Pcos_v1_contig_18034,494,5,9,0.22490447,0.409626553
Pcos_v1_contig_18035,1199,560,1579,10.37824395,29.60980091
Pcos_v1_contig_18036,1484,199,129,2.979711428,1.954467034
Pcos_v1_contig_18037,1543,2,220,0.028801765,3.205747373
Pcos_v1_contig_18038,379,139,61,8.14949357,3.618788199
Pcos_v1_contig_18039,892,108,204,2.690381898,5.142068448
Pcos_v1_contig_1804,284,1,310,0.078241414,24.5423358
Pcos_v1_contig_18040,458,3,138,0.14554953,6.774638857
Pcos_v1_contig_18041,431,47,107,2.423123887,5.581861391
Pcos_v1_contig_18042,1599,69,177,0.958861007,2.488842091
Pcos_v1_contig_18043,405,1019,202,55.90803031,11.21421522
Pcos_v1_contig_18044,1781,936,2080,11.67795938,26.25862347
Pcos_v1_contig_18045,1117,1656,1693,32.9429275,34.07817473
Pcos_v1_contig_18046,354,156,91,9.792111894,5.779771519
Pcos_v1_contig_18047,1143,381,510,7.406853869,10.03220703
Pcos_v1_contig_18048,359,720,314,44.56491464,19.66562438
Pcos_v1_contig_18049,280,78,475,6.19001359,38.14240899
Pcos_v1_contig_1805,294,820,106,61.97571604,8.106456847
Pcos_v1_contig_18050,221,0,133,0,13.53106274
Pcos_v1_contig_18051,337,0,0,0,0
Pcos_v1_contig_18052,296,0,92,0,6.988253595
Pcos_v1_contig_18053,209,133,60,14.14035739,6.45472144
Pcos_v1_contig_18054,815,3,334,0.081793478,9.214279854
Pcos_v1_contig_18055,899,29,32,0.71679231,0.800318446
Pcos_v1_contig_18056,227,36,103,3.523965717,10.20196685
Pcos_v1_contig_18057,330,912,808,61.40955207,55.05160197
Pcos_v1_contig_18058,308,0,8,0,0.583998606
Pcos_v1_contig_18059,369,75,113,4.51637431,6.885327744
Pcos_v1_contig_1806,2069,2433,8071,26.12983392,87.70803818
Pcos_v1_contig_18060,611,329,109,11.96491779,4.011047712
Pcos_v1_contig_18061,761,88,204,2.569526178,6.027233976
Pcos_v1_contig_18062,2509,105,768,0.92991589,6.882292067
Pcos_v1_contig_18063,271,0,205,0,17.0081513
Pcos_v1_contig_18064,1014,39,147,0.854636985,3.259507015
Pcos_v1_contig_18065,313,379,277,26.90604744,19.89793335
Pcos_v1_contig_18066,284,61,156,4.77272626,12.35033673
Pcos_v1_contig_18067,504,105,36,4.629283668,1.605996168
Pcos_v1_contig_18068,387,0,302,0,17.54561188
Pcos_v1_contig_18069,428,3,45,0.1557516,2.363966322
Pcos_v1_contig_1807,3015,3588,6490,26.44357381,48.39827921
Pcos_v1_contig_18070,207,5,64,0.536728541,6.951558292
Pcos_v1_contig_18071,207,0,0,0,0
Pcos_v1_contig_18072,317,378,213,26.49644255,15.10750969
Pcos_v1_contig_18073,222,36,229,3.603334314,23.19289961
Pcos_v1_contig_18074,389,13,4,0.742589462,0.231197392
Pcos_v1_contig_18075,810,77,16,2.112324992,0.444127335
Pcos_v1_contig_18076,438,157,272,7.964904502,13.96263335
Pcos_v1_contig_18077,1104,301,354,6.058323409,7.209526275
Pcos_v1_contig_18078,214,415,157,43.09127601,16.49523167
Pcos_v1_contig_18079,1183,6,1968,0.112699383,37.40355572
Pcos_v1_contig_1808,1776,114,1880,1.426319833,23.80057384
Pcos_v1_contig_18080,2507,231,708,2.047447041,6.349674518
Pcos_v1_contig_18081,311,1526,600,109.0307942,43.37738846
Pcos_v1_contig_18082,1166,1239,388,23.61172884,7.481793468
Pcos_v1_contig_18083,545,319,165,13.00616358,6.807066326
Pcos_v1_contig_18084,249,40,10,3.569568129,0.902969733
Pcos_v1_contig_18085,1583,32,24,0.44918381,0.340881056
Pcos_v1_contig_18086,291,2,4,0.152718636,0.309057682
Pcos_v1_contig_18087,2741,1242,3965,10.06856531,32.5242055
Pcos_v1_contig_18088,560,0,8,0,0.321199234
Pcos_v1_contig_18089,365,1,354,0.060878251,21.80634797
Pcos_v1_contig_1809,3524,1058,1947,6.671212877,12.42231656
Pcos_v1_contig_18090,1918,1864,3125,21.59495664,36.63312427
Pcos_v1_contig_18091,1551,622,702,8.911147207,10.17648636
Pcos_v1_contig_18092,837,146,81,3.875988046,2.175865776
Pcos_v1_contig_18093,446,0,27,0,1.361135766
Pcos_v1_contig_18094,203,2,18,0.218921789,1.993650415
Pcos_v1_contig_18095,797,12,83,0.334563035,2.341490021
Pcos_v1_contig_18096,1723,2436,1453,31.41572146,18.96063497
Pcos_v1_contig_18097,582,270,330,10.30850796,12.74862937
Pcos_v1_contig_18098,636,482,340,16.84011115,12.01971975
Pcos_v1_contig_18099,2017,801,352,8.824328134,3.92382207
Pcos_v1_contig_181,5238,1656,22607,7.025057277,97.03981961
Pcos_v1_contig_1810,943,4539,1868,106.9555982,44.53871875
Pcos_v1_contig_18100,349,0,91,0,5.862576269
Pcos_v1_contig_18101,1651,831,1931,11.18430448,26.29709291
Pcos_v1_contig_18102,649,106,313,3.629244268,10.84356735
Pcos_v1_contig_18103,337,574,239,37.84748475,15.94558806
Pcos_v1_contig_18104,1055,4264,2107,89.80898075,44.90395731
Pcos_v1_contig_18105,330,5,0,0.336675176,0
Pcos_v1_contig_18106,248,233,5,20.87657602,0.45330537
Pcos_v1_contig_18107,236,123,321,11.58105541,30.58197787
Pcos_v1_contig_18108,254,0,14,0,1.239272633
Pcos_v1_contig_18109,464,4,114,0.191556566,5.524073026
Pcos_v1_contig_1811,1192,3223,7573,60.08126682,142.8447363
Pcos_v1_contig_18110,736,332,1225,10.02340551,37.42232918
Pcos_v1_contig_18111,296,73,26,5.480070937,1.974941233
Pcos_v1_contig_18112,469,143,123,6.775139253,5.896642646
Pcos_v1_contig_18113,852,53,417,1.382264983,11.0044667
Pcos_v1_contig_18114,288,390,79,30.09034384,6.167471395
Pcos_v1_contig_18115,393,50,64,2.827043461,3.661507803
Pcos_v1_contig_18116,246,156,347,14.09108785,31.7151601
Pcos_v1_contig_18117,213,395,68,41.20714476,7.177973483
Pcos_v1_contig_18118,1140,57,327,1.11102808,6.449342506
Pcos_v1_contig_18119,213,32615,210,3402.458295,22.16727105
Pcos_v1_contig_1812,2276,1481,7130,14.45898583,70.43520979
Pcos_v1_contig_18120,2194,1406,2393,14.23979472,24.52328333
Pcos_v1_contig_18121,1950,488,539,5.560837981,6.214793376
Pcos_v1_contig_18122,348,0,64,0,4.134978639
Pcos_v1_contig_18123,1039,922,509,19.71834244,11.01475331
Pcos_v1_contig_18124,725,41,172,1.25661107,5.334122444
Pcos_v1_contig_18125,689,8,54,0.258003618,1.762167058
Pcos_v1_contig_18126,670,13,105,0.431145225,3.523603532
Pcos_v1_contig_18127,1618,2611,721,35.85777896,10.0191133
Pcos_v1_contig_18128,1328,56,32,0.937011634,0.54178184
Pcos_v1_contig_18129,1597,13,7,0.180881215,0.09855205
Pcos_v1_contig_1813,1607,469,960,6.485030114,13.43160454
Pcos_v1_contig_18130,561,316,460,12.51639477,18.43603444
Pcos_v1_contig_18131,223,82,149,8.170789469,15.02290586
Pcos_v1_contig_18132,773,144,2285,4.139406043,66.46289445
Pcos_v1_contig_18133,674,40,76,1.318727692,2.535281784
Pcos_v1_contig_18134,1751,382,682,4.84766107,8.757310914
Pcos_v1_contig_18135,257,0,0,0,0
Pcos_v1_contig_18136,1219,57,72,1.03902544,1.328009957
Pcos_v1_contig_18137,1340,2508,2106,41.58893172,35.33670971
