Contig ID,Size,Hbet_ech1,Hbet_ech2,Hbet_ech3,HBET1 RPKM,HBET2 RPKM,HBET3 RPKM
Hbet_v1_contig_41720,343,4,15,10,1.195984991,0.632935355,0.13220813
Hbet_v1_contig_41721,294,48,145,7,13.48805295,0.516897206,7.712140909
Hbet_v1_contig_41722,782,1,0,40,0,1.110469702,0.086983482
Hbet_v1_contig_41723,337,0,1,14,0.081151899,0.901885927,0.33640496
Hbet_v1_contig_41724,336,1,34,20,2.767376382,1.292243016,1.889474523
Hbet_v1_contig_41725,318,3,13,19,1.118007773,1.297119405,0.713009254
Hbet_v1_contig_41726,316,7,17,15,1.471263393,1.030522911,0.574017577
Hbet_v1_contig_41727,417,8,3,13,0.196749569,0.676800659,1.141840719
Hbet_v1_contig_41728,429,4,28,15,1.784963458,0.759079813,1.902687631
Hbet_v1_contig_41729,352,16,0,31,0,1.91193228,3.671592538
Hbet_v1_contig_4173,1585,150,241,2052,4.15830525,28.1061633,2.045639294
Hbet_v1_contig_41730,228,1,4,9,0.479792809,0.856961158,1.392244385
Hbet_v1_contig_41731,281,0,10,21,0.9732452,1.622431801,4.276533083
Hbet_v1_contig_41732,216,32,18,16,2.279015844,1.608124642,5.668423568
Hbet_v1_contig_41733,201,24,135,22,18.3681874,2.376184172,3.384133473
Hbet_v1_contig_41734,236,5,12,10,1.390585939,0.919901808,0.384299903
Hbet_v1_contig_41735,275,13,37,14,3.679574672,1.105220208,7.008232775
Hbet_v1_contig_41736,876,10,11,137,0.343413346,3.395235759,1.216510994
Hbet_v1_contig_41737,284,2,9,13,0.866667997,0.99375308,1.516902082
Hbet_v1_contig_41738,250,5,14,14,1.531498647,1.215742229,0.63486344
Hbet_v1_contig_41739,223,15,19,6,2.330114854,0.584117022,18.19996087
Hbet_v1_contig_4174,1603,14813,7499,5911,127.9376655,80.05360838,222.3662805
Hbet_v1_contig_41740,333,6,169,30,13.87941181,1.955827267,0.612802548
Hbet_v1_contig_41741,592,58,121,77,5.58974832,2.823725617,5.859924364
Hbet_v1_contig_41742,548,18,78,36,3.892625602,1.426183533,0.744756381
Hbet_v1_contig_41743,263,512,64,12,6.655072883,0.990555863,74.14211815
Hbet_v1_contig_41744,355,4,6,9,0.462222932,0.550386321,1.213521665
Hbet_v1_contig_41745,417,16,8,24,0.524665518,1.249478139,0.380613573
Hbet_v1_contig_41746,320,3,3,26,0.256389282,1.763911717,2.763356489
Hbet_v1_contig_41747,218,0,0,20,0,1.991714006,0.624046631
Hbet_v1_contig_41748,449,92,108,32,6.578183817,1.547237963,7.877720059
Hbet_v1_contig_41749,294,2,10,14,0.930210549,1.033794413,0.694092682
Hbet_v1_contig_4175,2592,1133,167,3063,1.762016879,25.65461343,28.54331189
Hbet_v1_contig_41750,342,60,14,118,1.119516555,7.490475306,5.436382837
Hbet_v1_contig_41751,341,4,2,7,0.160399942,0.44565331,0.598425949
Hbet_v1_contig_41752,413,5,5,40,0.33109189,2.102632704,0.98819975
Hbet_v1_contig_41753,332,3,8,36,0.658992533,2.354061976,1.229296677
Hbet_v1_contig_41754,289,2,36,8,3.406694964,0.600960074,1.64756948
Hbet_v1_contig_41755,314,8,22,19,1.916115232,1.313643219,0.649882957
Hbet_v1_contig_41756,388,0,2,11,0.140970052,0.615480694,0.058437356
Hbet_v1_contig_41757,568,5,0,41,0,1.567072164,0.95804342
Hbet_v1_contig_41758,202,3,2,10,0.27077416,1.074736766,0.224492022
Hbet_v1_contig_41759,281,3,9,18,0.87592068,1.390655829,2.178611193
Hbet_v1_contig_4176,1372,401,300,1687,5.979924955,26.69404858,23.07031866
Hbet_v1_contig_41760,269,4,4,8,0.406664537,0.64564112,0.842888263
Hbet_v1_contig_41761,285,2,4,11,0.383834247,0.837917577,0.477340932
Hbet_v1_contig_41762,361,1,7,17,0.530297316,1.022339627,0.25123207
Hbet_v1_contig_41763,235,19,36,14,4.189509977,1.293342797,8.394091071
Hbet_v1_contig_41764,675,156,37,62,1.499085977,1.994074556,6.247862422
Hbet_v1_contig_41765,545,6,14,12,0.702522315,0.478011361,0.873665284
Hbet_v1_contig_41766,196,0,4,4,0.558126329,0.443054748,0.578410568
Hbet_v1_contig_41767,267,17,0,10,0,0.813096729,4.076169757
Hbet_v1_contig_41768,500,0,25,49,1.367409506,2.127548901,3.355706752
Hbet_v1_contig_41769,301,21,63,60,5.724039794,4.327511495,5.423607932
Hbet_v1_contig_4177,1465,129,225,403,4.200233979,5.972015095,4.457354232
Hbet_v1_contig_41770,276,0,2,8,0.198175291,0.629266164,0.164302132
Hbet_v1_contig_41771,252,0,2,6,0.217049128,0.516897206,0.269924932
Hbet_v1_contig_41772,261,20,9,25,0.943041039,2.07947152,1.998065013
Hbet_v1_contig_41773,266,1,4,11,0.411250979,0.897768832,0.255718356
Hbet_v1_contig_41774,227,6,6,6,0.722859651,0.573824211,1.897798199
Hbet_v1_contig_41775,378,0,19,23,1.374644477,1.320959527,0.539849864
Hbet_v1_contig_41776,253,15,4,18,0.432382453,1.544562403,1.523528864
Hbet_v1_contig_41777,634,0,0,24,0,0.82181764,1.001361892
Hbet_v1_contig_41778,254,6,4,14,0.430680159,1.196596682,0.803398616
Hbet_v1_contig_41779,358,3,17,27,1.298657073,1.637322436,2.533373662
Hbet_v1_contig_4178,2121,1323,696,705,8.974229292,7.216089712,8.830019552
Hbet_v1_contig_41780,224,2,6,13,0.732540807,1.25993694,0
Hbet_v1_contig_41781,1073,0,2,86,0.050975191,1.740011845,0.591671426
Hbet_v1_contig_41782,391,1,14,19,0.979219084,1.054946217,1.043801782
Hbet_v1_contig_41783,374,18,626,8,45.77531289,0.464378239,1.515621275
Hbet_v1_contig_41784,436,6,15,19,0.940878101,0.946064153,1.560116578
Hbet_v1_contig_41785,505,35,89,51,4.819780042,2.192463002,0.269390427
Hbet_v1_contig_41786,299,0,0,17,0,1.234329784,1.516635068
Hbet_v1_contig_41787,274,3,13,8,1.297541867,0.633859348,0.248252127
Hbet_v1_contig_41788,352,0,3,9,0.233081166,0.555077114,0
Hbet_v1_contig_41789,251,0,10,7,1.089569328,0.605449317,0.722667547
Hbet_v1_contig_4179,318,15,17,298,1.462010164,20.34429382,13.4758749
Hbet_v1_contig_41790,369,2,7,17,0.518800355,1.000175082,0.368677956
Hbet_v1_contig_41791,440,152,275,36,17.09261883,1.776246764,7.987324119
Hbet_v1_contig_41792,341,15,5,20,0.400999855,1.273295171,0.465442404
Hbet_v1_contig_41793,510,31,11,86,0.589862924,3.66084845,3.023159236
Hbet_v1_contig_41794,313,0,17,7,1.485364959,0.48552006,2.752716877
Hbet_v1_contig_41795,426,8,11,18,0.706173923,0.917310535,1.756412937
Hbet_v1_contig_41796,213,0,30,11,3.851857765,1.121157321,2.235434647
Hbet_v1_contig_41797,231,1,1,9,0.118390433,0.845831792,2.650172058
Hbet_v1_contig_41798,297,8,23,15,2.11787331,1.096448619,3.282723413
Hbet_v1_contig_41799,283,0,5,8,0.483183571,0.613701277,1.121666854
Hbet_v1_contig_418,1017,7103,2529,7934,68.00744625,169.3654103,135.8192188
Hbet_v1_contig_4180,1442,3260,1751,5731,33.20851658,86.2816861,42.2498034
Hbet_v1_contig_41800,312,0,6,17,0.525926733,1.182899376,0.872065164
Hbet_v1_contig_41801,203,5,5,8,0.673600742,0.855553997,1.452009978
Hbet_v1_contig_41802,498,4,2,35,0.109832089,1.52578091,1.411414704
Hbet_v1_contig_41803,295,0,1,7,0.092705729,0.515145012,0.461159884
Hbet_v1_contig_41804,261,2,2,16,0.209564675,1.330861773,0.260617176
Hbet_v1_contig_41805,320,3,9,12,0.769167847,0.8141131,0.708552946
Hbet_v1_contig_41806,228,0,5,12,0.599741012,1.142614877,0
Hbet_v1_contig_41807,317,0,24,17,2.070525436,1.164241657,1.573568688
Hbet_v1_contig_41808,533,8,24,31,1.231438205,1.26266447,2.89270396
Hbet_v1_contig_41809,289,2,12,11,1.135564988,0.826320101,0.156911379
Hbet_v1_contig_4181,826,5,33,127,1.092603238,3.337929417,1.262699681
Hbet_v1_contig_41810,315,22,20,43,1.736393024,2.963543983,3.023159236
Hbet_v1_contig_41811,319,4,9,14,0.771579032,0.952776042,1.990167522
Hbet_v1_contig_41812,505,1,10,23,0.541548319,0.988757824,0.853069685
Hbet_v1_contig_41813,230,0,5,16,0.594525872,1.510238794,0.197162559
Hbet_v1_contig_41814,292,11,30,24,2.809745561,1.784357479,3.494233706
Hbet_v1_contig_41815,309,3,12,20,1.062065636,1.405157454,0.807154165
Hbet_v1_contig_41816,331,57,91,56,7.518686712,3.672937249,11.98760271
Hbet_v1_contig_41817,205,20,2,8,0.266811611,0.847207128,0.66362032
Hbet_v1_contig_41818,250,1,0,14,0,1.215742229,0
Hbet_v1_contig_41819,411,7,27,21,1.796596432,1.109253859,1.65501418
Hbet_v1_contig_4182,1031,2957,1471,1952,39.01958068,41.10310433,33.36177906
Hbet_v1_contig_41820,216,47,20,75,2.532239827,7.538084259,3.464036625
Hbet_v1_contig_41821,341,1,15,10,1.202999566,0.636647586,0.066491772
Hbet_v1_contig_41822,254,0,6,10,0.646020239,0.854711916,1.963863283
Hbet_v1_contig_41823,681,2,0,28,0,0.89261544,0.865662336
Hbet_v1_contig_41824,327,0,1,45,0.083633609,2.987571009,4.160310876
Hbet_v1_contig_41825,301,2,0,8,0,0.577001533,0.075327888
Hbet_v1_contig_41826,290,2,12,10,1.131649247,0.748609747,2.189184275
Hbet_v1_contig_41827,222,0,0,10,0,0.977913634,0
Hbet_v1_contig_41828,294,7,16,15,1.488336878,1.107636871,3.007734955
Hbet_v1_contig_41829,551,21,37,18,1.836448339,0.709209234,0.329200643
Hbet_v1_contig_4183,1096,10,14,1697,0.349338195,33.61435354,8.254383225
Hbet_v1_contig_41830,237,0,4,8,0.461572829,0.732816293,1.243704749
Hbet_v1_contig_41831,287,0,6,10,0.571739166,0.756434936,0.237007257
Hbet_v1_contig_41832,203,10,0,8,0,0.855553997,3.685871483
Hbet_v1_contig_41833,486,2,4,29,0.225087985,1.295433739,0.606497995
Hbet_v1_contig_41834,353,0,12,20,0.929683517,1.230010349,0.642314285
Hbet_v1_contig_41835,362,133,1755,1068,132.5858389,64.04956101,21.85944558
Hbet_v1_contig_41836,269,4,9,21,0.914995209,1.69480794,1.432910047
Hbet_v1_contig_41837,367,10,3,31,0.223554688,1.833787909,0.432468283
Hbet_v1_contig_41838,574,10,26,40,1.238768194,1.512869872,2.488576201
Hbet_v1_contig_41839,410,1,1,47,0.066702903,2.48867094,0.33181016
Hbet_v1_contig_4184,434,2394,1831,3530,115.3791155,176.5787553,52.66148347
Hbet_v1_contig_41840,400,2,1,12,0.068370475,0.65129048,0.510158121
Hbet_v1_contig_41841,459,2,27,23,1.608717066,1.087849022,0.246990134
Hbet_v1_contig_41842,244,0,2,7,0.224165493,0.622818765,1.393874648
Hbet_v1_contig_41843,628,6,30,32,1.306442204,1.106225868,8.592896874
Hbet_v1_contig_41844,289,4,8,20,0.757043325,1.502400185,0.706101206
Hbet_v1_contig_41845,239,0,14,13,1.601986033,1.1808614,0.284607041
Hbet_v1_contig_41846,231,1,14,22,1.657466068,2.067588825,1.079699727
Hbet_v1_contig_41847,495,6,183,38,10.11054302,1.666601902,0.778692531
Hbet_v1_contig_41848,327,0,8,10,0.669068872,0.663904669,0.485369602
Hbet_v1_contig_41849,262,0,14,6,1.461353671,0.497168305,0.173081636
Hbet_v1_contig_4185,5753,921,1012,4406,4.810771495,16.62660557,4.780669416
Hbet_v1_contig_41850,614,100,26,58,1.158066683,2.050751783,7.644063053
Hbet_v1_contig_41851,281,2,25,32,2.433113001,2.47227703,1.694475373
Hbet_v1_contig_41852,413,5,8,22,0.529747024,1.156447987,0.494099875
Hbet_v1_contig_41853,528,6,3,22,0.155387444,0.904570111,0.601196439
Hbet_v1_contig_41854,303,25,4,20,0.361032213,1.432982354,2.170089551
Hbet_v1_contig_41855,442,21,0,26,0,1.277040157,15.69717296
Hbet_v1_contig_41856,272,0,2,6,0.201089633,0.478890059,0.16671834
Hbet_v1_contig_41857,316,24,2,31,0.173089811,2.12974735,9.758298801
Hbet_v1_contig_41858,711,0,35,19,1.346254085,0.580146232,0.765356769
Hbet_v1_contig_41859,291,4,45,23,4.229101566,1.715885572,3.272491957
Hbet_v1_contig_4186,1276,3422,4689,3080,100.4981689,52.4026823,108.0198961
Hbet_v1_contig_41860,374,10,27,21,1.974334581,1.218992877,2.849367997
Hbet_v1_contig_41861,538,43,43,45,2.185821888,1.815865651,1.938643005
Hbet_v1_contig_41862,547,2,4,26,0.199986765,1.031904478,0
Hbet_v1_contig_41863,455,4,1,49,0.060105912,2.337965826,0.348826066
Hbet_v1_contig_41864,386,5,22,14,1.558705137,0.787397817,3.289447874
Hbet_v1_contig_41865,744,48,14,41,0.514616481,1.196366921,7.923602837
Hbet_v1_contig_41866,215,2,6,10,0.763205306,1.009752682,0.949131388
Hbet_v1_contig_41867,309,3,15,9,1.327582045,0.632320854,1.467553027
Hbet_v1_contig_41868,297,2,29,19,2.670361999,1.388834918,0
Hbet_v1_contig_41869,325,1,0,9,0,0.601191212,0.209295639
Hbet_v1_contig_4187,1456,45,5,822,0.093915488,12.25642799,6.478198364
Hbet_v1_contig_41870,303,7,12,18,1.083096639,1.289684119,0.224492022
Hbet_v1_contig_41871,412,12,36,9,2.389647681,0.474240641,1.761063633
Hbet_v1_contig_41872,365,91,133,15,9.965230923,0.89217874,20.37526499
Hbet_v1_contig_41873,264,7,20,8,2.071832585,0.657869172,0
Hbet_v1_contig_41874,647,12,4,17,0.16907691,0.570424429,0.455576546
Hbet_v1_contig_41875,231,1,6,8,0.710342601,0.751850482,0.490772603
Hbet_v1_contig_41876,920,60,0,63,0,1.486641313,0.172517239
Hbet_v1_contig_41877,258,4,14,9,1.484010317,0.757314512,0.966707895
Hbet_v1_contig_41878,269,6,11,32,1.118327477,2.582564481,3.371553052
Hbet_v1_contig_41879,247,58,10,151,1.107214175,13.27191127,7.894484645
Hbet_v1_contig_4188,794,28,55,89,1.894396042,2.433453095,3.569536252
Hbet_v1_contig_41880,819,2,0,38,0,1.007286864,0.110738434
Hbet_v1_contig_41881,374,1,14,16,1.023729042,0.928756478,2.243119487
Hbet_v1_contig_41882,318,0,0,6,0,0.409616654,0
Hbet_v1_contig_41883,264,3,9,26,0.932324663,2.138074808,0.944737261
Hbet_v1_contig_41884,471,1,15,25,0.870961469,1.152318613,0.529534261
Hbet_v1_contig_41885,273,0,23,12,2.304059974,0.954271766,0.581376776
Hbet_v1_contig_41886,514,12,17,11,0.904512125,0.464604104,1.411591861
Hbet_v1_contig_41887,248,0,11,6,1.213024562,0.525234258,0.182852373
Hbet_v1_contig_41888,237,6,46,6,5.308087535,0.549612219,3.444105459
Hbet_v1_contig_41889,278,5,7,35,0.688623492,2.733233429,4.89360308
Hbet_v1_contig_4189,749,678,667,682,24.35412926,19.76769503,44.37868599
Hbet_v1_contig_41890,246,0,17,15,1.889915578,1.323761138,0.092169489
Hbet_v1_contig_41891,246,11,47,10,5.225060716,0.882507425,5.530169335
Hbet_v1_contig_41892,330,0,0,13,0,0.855229923,0.206124493
Hbet_v1_contig_41893,772,13,90,62,3.188260507,1.743523737,2.114645062
Hbet_v1_contig_41894,343,46,142,10,11.32199125,0.632935355,2.247538208
Hbet_v1_contig_41895,270,8,1,13,0.101289593,1.045281017,1.091696391
Hbet_v1_contig_41896,346,17,11,11,0.869451131,0.690192223,2.817829057
Hbet_v1_contig_41897,295,1,6,16,0.556234375,1.177474314,0.153719961
Hbet_v1_contig_41898,352,62,0,55,0,3.392137917,0
Hbet_v1_contig_41899,258,0,0,12,0,1.009752682,0
Hbet_v1_contig_419,1018,19542,5390,14203,144.8003387,302.8905922,243.8201682
Hbet_v1_contig_4190,1475,4143,22293,3726,413.3377644,54.84086618,27.82331297
Hbet_v1_contig_41900,336,0,0,14,0,0.904570111,0.472368631
Hbet_v1_contig_41901,670,5,2,50,0.081636388,1.620125572,0.507620021
Hbet_v1_contig_41902,307,8,0,41,0,2.899338727,2.289526132
Hbet_v1_contig_41903,241,0,18,10,2.042603412,0.900816708,0.752653752
Hbet_v1_contig_41904,326,4,3,10,0.251670461,0.665941186,1.112819351
Hbet_v1_contig_41905,243,0,0,11,0,0.982742837,0.186614768
Hbet_v1_contig_41906,295,2,0,7,0,0.515145012,1.152899709
Hbet_v1_contig_41907,339,24,32,24,2.581540071,1.536968684,3.344202695
Hbet_v1_contig_41908,395,37,64,57,4.43109916,3.132789651,5.797577523
Hbet_v1_contig_41909,512,14,42,143,2.243406221,6.063446526,0.885691183
Hbet_v1_contig_4191,1766,12149,8449,7231,130.8408032,88.8916848,169.949995
Hbet_v1_contig_41910,403,0,6,21,0.407169084,1.131273787,1.181507642
Hbet_v1_contig_41911,291,0,1,18,0.093980035,1.342866969,0.545415326
Hbet_v1_contig_41912,438,5,14,21,0.874143063,1.040875196,0.621197103
Hbet_v1_contig_41913,526,0,0,20,0,0.825463219,0.81901177
Hbet_v1_contig_41914,296,14,39,9,3.603308834,0.660091703,2.451210192
Hbet_v1_contig_41915,270,10,3,15,0.303868779,1.206093481,0.335906582
Hbet_v1_contig_41916,275,4,7,23,0.696135749,1.815718914,1.648995947
Hbet_v1_contig_41917,540,0,0,40,0,1.608124642,0.251929936
Hbet_v1_contig_41918,236,4,6,27,0.695292969,2.483734881,2.497949369
Hbet_v1_contig_41919,208,3,0,6,0,0.626240846,2.180162911
Hbet_v1_contig_4192,2404,426,259,583,2.946414827,5.264868966,1.518496164
Hbet_v1_contig_41920,400,24,11,14,0.752075229,0.759838893,0
Hbet_v1_contig_41921,352,5,13,25,1.010018385,1.541880871,1.223864179
Hbet_v1_contig_41922,244,0,8,12,0.896661971,1.067689311,0.092924977
Hbet_v1_contig_41923,329,2,26,29,2.161255147,1.913619445,1.516174085
Hbet_v1_contig_41924,649,103,9,20,0.379250711,0.669019497,4.891089674
Hbet_v1_contig_41925,878,7,52,65,1.619710577,1.607208853,1.807697721
Hbet_v1_contig_41926,284,4,13,13,1.251853773,0.99375308,0.95804342
Hbet_v1_contig_41927,177,0,10,6,1.545095487,0.735921446,1.793399547
Hbet_v1_contig_41928,235,0,7,34,0.81462694,3.140975364,0.482419027
Hbet_v1_contig_41929,329,0,0,18,0,1.187763793,1.929676108
Hbet_v1_contig_4193,2102,369,266,317,3.460808075,3.274010183,18.33743114
Hbet_v1_contig_41930,513,7,99,24,5.277720902,1.015657669,1.104955861
Hbet_v1_contig_41931,232,0,0,7,0,0.655033529,0.195462882
Hbet_v1_contig_41932,742,3,32,48,1.179436771,1.404399957,0.458363092
Hbet_v1_contig_41933,369,2,8,20,0.592914691,1.176676567,1.167480193
Hbet_v1_contig_41934,465,7,22,28,1.293892866,1.307249709,1.755382782
Hbet_v1_contig_41935,325,3,18,28,1.514668992,1.87037266,1.186008623
Hbet_v1_contig_41936,289,1,3,15,0.283891247,1.126800138,1.255291032
Hbet_v1_contig_41937,200,5,4,13,0.546963803,1.411129373,3.967896498
Hbet_v1_contig_41938,437,5,34,20,2.127776806,0.993578154,1.089582562
Hbet_v1_contig_41939,260,1,12,8,1.26222416,0.667990236,1.133684714
Hbet_v1_contig_4194,430,6,1,18,0.063600442,0.908777414,0.843672345
Hbet_v1_contig_41940,248,6,15,8,1.654124403,0.700312344,0.548557119
Hbet_v1_contig_41941,267,7,12,6,1.229132141,0.487858037,0.764281829
Hbet_v1_contig_41942,443,0,21,12,1.296415333,0.588072668,0.409457233
Hbet_v1_contig_41943,465,0,0,17,0,0.793687323,0.048760633
Hbet_v1_contig_41944,206,3,0,11,0,1.1592549,0.990598293
Hbet_v1_contig_41945,563,38,0,38,0,1.465307178,2.537198471
Hbet_v1_contig_41946,365,1,10,14,0.749265483,0.832700157,2.298429282
Hbet_v1_contig_41947,383,2,2,25,0.142810392,1.417081114,0.414401723
Hbet_v1_contig_41948,279,5,1,17,0.098022187,1.322812205,1.300283543
Hbet_v1_contig_41949,226,4,2,24,0.242019382,2.305453026,0.100326081
Hbet_v1_contig_4195,1332,2309,1313,1777,26.95808832,28.96254212,29.19323249
Hbet_v1_contig_41950,564,57,50,42,2.42448494,1.616678496,1.72866818
Hbet_v1_contig_41951,305,6,7,6,0.62766338,0.427075725,1.784159549
Hbet_v1_contig_41952,299,0,1,9,0.091465519,0.653468709,0.303327014
Hbet_v1_contig_41953,399,3,11,17,0.753960129,0.924973948,1.647962742
Hbet_v1_contig_41954,423,0,0,16,0,0.82117003,0
Hbet_v1_contig_41955,406,0,0,34,0,1.818052243,0
Hbet_v1_contig_41956,252,2,0,10,0,0.861495344,1.169674705
Hbet_v1_contig_41957,266,0,2,9,0.20562549,0.734538135,0.596676165
Hbet_v1_contig_41958,609,2,30,35,1.347201484,1.247682912,0.781851527
Hbet_v1_contig_41959,698,15,51,44,1.998220196,1.368518678,3.248380268
Hbet_v1_contig_4196,228,3771,1440,3416,172.7254113,325.2643684,320.6139927
Hbet_v1_contig_41960,365,76,72,51,5.394711477,3.033407715,9.131597419
Hbet_v1_contig_41961,359,5,21,25,1.599754854,1.511816342,4.484212516
Hbet_v1_contig_41962,203,0,1,31,0.134720148,3.315271737,0
Hbet_v1_contig_41963,268,4,31,14,3.163410052,1.1340879,3.384133473
Hbet_v1_contig_41964,334,0,0,11,0,0.714989549,1.154050307
Hbet_v1_contig_41965,304,84,74,28,6.657125229,1.999576035,0
Hbet_v1_contig_41966,410,2,22,14,1.467463861,0.741306237,0.387111853
Hbet_v1_contig_41967,229,0,8,23,0.955395288,2.180448477,0.792094123
Hbet_v1_contig_41968,242,2,4,10,0.4520362,0.897094325,0.374771806
Hbet_v1_contig_41969,333,0,20,18,1.642533942,1.17349636,2.315031848
Hbet_v1_contig_4197,1224,4825,1385,9230,30.94546023,163.7094534,2.334056763
Hbet_v1_contig_41970,322,0,4,21,0.33972907,1.41584887,0.422491198
Hbet_v1_contig_41971,356,11,21,14,1.613235935,0.853751566,2.993437165
Hbet_v1_contig_41972,245,10,0,14,0,1.240553295,0.555274145
Hbet_v1_contig_41973,308,6,18,15,1.598270852,1.05728974,3.607178634
Hbet_v1_contig_41974,357,1,11,25,0.84266132,1.520285901,2.222911203
Hbet_v1_contig_41975,280,0,6,11,0.586032646,0.85288039,2.186391948
Hbet_v1_contig_41976,618,17,8,37,0.354021879,1.299770645,0.366888257
Hbet_v1_contig_41977,287,0,3,10,0.285869583,0.756434936,1.106033867
Hbet_v1_contig_41978,269,5,9,16,0.914995209,1.29128224,1.432910047
Hbet_v1_contig_41979,176,26,21,13,3.263136322,1.603556106,6.183734802
Hbet_v1_contig_4198,200,1,3,184,0.410222852,19.97290805,1.020316242
Hbet_v1_contig_41980,327,11,10,21,0.83633609,1.394199804,0.970739204
Hbet_v1_contig_41981,223,1360,121,7,14.83915249,0.681469859,9.354169834
Hbet_v1_contig_41982,327,0,1,8,0.083633609,0.531123735,0.138677029
Hbet_v1_contig_41983,319,6,5,18,0.428655018,1.224997768,0.639696704
Hbet_v1_contig_41984,315,2,13,17,1.128655466,1.171633668,0.431879891
Hbet_v1_contig_41985,224,3,22,16,2.685982959,1.550691619,1.518327741
Hbet_v1_contig_41986,415,8,8,23,0.527194027,1.203187232,1.311249789
Hbet_v1_contig_41987,206,47,0,27,0,2.845443845,2.751661926
Hbet_v1_contig_41988,294,3,3,15,0.279063165,1.107636871,0.539849864
Hbet_v1_contig_41989,585,15,48,41,2.243954062,1.521533315,2.674333171
Hbet_v1_contig_4199,3225,590,958,1899,8.123896478,12.78346896,10.91852627
Hbet_v1_contig_41990,284,18,0,28,0,2.140391249,0
Hbet_v1_contig_41991,271,0,1,10,0.100915831,0.801095301,1.924335676
Hbet_v1_contig_41992,337,2,21,14,1.704189889,0.901885927,0.269123968
Hbet_v1_contig_41993,487,0,16,29,0.898503166,1.292773711,0.977715769
Hbet_v1_contig_41994,413,2,22,25,1.456804317,1.31414544,1.152899709
Hbet_v1_contig_41995,320,18,12,22,1.02555713,1.492540683,6.802108282
Hbet_v1_contig_41996,358,4,5,10,0.381957963,0.606415717,1.013349465
Hbet_v1_contig_41997,378,23,12,29,0.868196512,1.665557665,4.138848954
Hbet_v1_contig_41998,357,52,47,16,3.600462006,0.972982977,3.556657925
Hbet_v1_contig_41999,317,6,19,11,1.63916597,0.753332837,3.218663225
Hbet_v1_contig_42,325,1939,120,274,10.09779328,18.30293246,90.41571624
Hbet_v1_contig_420,1785,314,26,1380,0.398348988,16.78395635,6.960887653
Hbet_v1_contig_4200,590,594,46,682,2.132231773,25.09492132,39.04487014
Hbet_v1_contig_42000,273,19,25,13,2.504413015,1.033794413,2.24245328
Hbet_v1_contig_42001,227,6,2,5,0.240953217,0.478186843,3.196291704
Hbet_v1_contig_42002,219,7,2,17,0.249755161,1.685226508,0
Hbet_v1_contig_42003,260,171,0,55,0,4.592432872,7.412553897
Hbet_v1_contig_42004,307,4,0,12,0,0.848586945,0.073855682
Hbet_v1_contig_42005,396,0,13,23,0.89779412,1.260915912,0.400797626
Hbet_v1_contig_42006,499,16,100,31,5.480599224,1.348697721,0.727012241
Hbet_v1_contig_42007,364,0,9,16,0.676191514,0.954271766,1.183517009
