Contig ID,Size,Phco_ech1,Phco_ech2,Phco_ech3,Phco_F1_RPKM,Phco_F2_RPKM,Phco_F3_RPKM
Phco_v1_contig_45134,286,6,5,11,0.319281836,0.696364687,2.803614817
Phco_v1_contig_45135,257,6,0,0,0.355309748,0,0
Phco_v1_contig_45136,300,7,0,0,0.355112354,0,0
Phco_v1_contig_45137,222,8,8,4,0.548436067,1.435389552,1.31340514
Phco_v1_contig_45138,218,6,1,0,0.418874336,0.182715872,0
Phco_v1_contig_45139,379,10,6,12,0.40155939,0.630586703,2.307988979
Phco_v1_contig_4514,3962,3274,1642,949,12.576309,16.50788557,17.45996769
Phco_v1_contig_45140,333,14,11,8,0.639842079,1.315773756,1.751206853
Phco_v1_contig_45141,253,14,4,5,0.842163685,0.62975589,1.440592594
Phco_v1_contig_45142,283,6,2,1,0.32266645,0.281498658,0.25757592
Phco_v1_contig_45143,295,20,39,11,1.031803449,5.265933365,2.718080806
Phco_v1_contig_45144,237,10,2,9,0.642156155,0.336135528,2.768126022
Phco_v1_contig_45145,311,13,0,0,0.636168204,0,0
Phco_v1_contig_45146,224,6,6,12,0.407654488,1.06693018,3.905034924
Phco_v1_contig_45147,206,6,0,0,0.443274783,0,0
Phco_v1_contig_45148,310,8,10,1,0.39275099,1.284905163,0.235141888
Phco_v1_contig_45149,272,9,0,0,0.503573191,0,0
Phco_v1_contig_4515,3617,2073,392,208,8.722476115,4.31688348,4.191857598
Phco_v1_contig_45150,398,6,9,1,0.229433681,0.900724976,0.183150717
Phco_v1_contig_45151,354,16,0,0,0.687868966,0,0
Phco_v1_contig_45152,284,13,12,1,0.696648984,1.683044792,0.256668962
Phco_v1_contig_45153,292,7,0,0,0.364841459,0,0
Phco_v1_contig_45154,318,9,88,42,0.43072927,11.02270845,9.627507486
Phco_v1_contig_45155,185,4,6,2,0.32906164,1.291850597,0.788043084
Phco_v1_contig_45156,220,6,0,0,0.415066387,0,0
Phco_v1_contig_45157,372,10,4,0,0.409115615,0.428301721,0
Phco_v1_contig_45158,329,12,2,6,0.555103983,0.242140183,1.329373591
Phco_v1_contig_45159,307,10,11,4,0.495736185,1.427207364,0.949758765
Phco_v1_contig_4516,2703,2933,1057,554,16.51410391,15.57620699,14.94016568
Phco_v1_contig_45160,220,11,2,0,0.760955044,0.362109637,0
Phco_v1_contig_45161,356,13,0,1,0.555753684,0,0.204758386
Phco_v1_contig_45162,298,10,2,0,0.510708083,0.267329262,0
Phco_v1_contig_45163,233,7,9,8,0.457226206,1.538577428,2.502797777
Phco_v1_contig_45164,379,13,7,5,0.522027207,0.735684487,0.961662075
Phco_v1_contig_45165,266,10,9,0,0.572146649,1.347701281,0
Phco_v1_contig_45166,253,6,0,0,0.360927293,0,0
Phco_v1_contig_45167,259,10,0,2,0.587610072,0,0.562887917
Phco_v1_contig_45168,271,8,2,0,0.44927235,0.293963543,0
Phco_v1_contig_45169,266,6,4,4,0.34328799,0.598978347,1.096150154
Phco_v1_contig_4517,691,3132,891,432,68.98151076,51.3608763,45.5719271
Phco_v1_contig_45170,278,6,21,3,0.328469803,3.008896624,0.78662574
Phco_v1_contig_45171,328,17,0,0,0.788794862,0,0
Phco_v1_contig_45172,353,10,13,6,0.431136002,1.466903062,1.238991251
Phco_v1_contig_45173,259,7,35,17,0.411327051,5.38271082,4.784547294
Phco_v1_contig_45174,226,11,0,4,0.740752697,0,1.290159031
Phco_v1_contig_45175,345,8,1,0,0.352906687,0.115455247,0
Phco_v1_contig_45176,291,8,2,0,0.418394526,0.273759863,0
Phco_v1_contig_45177,287,12,0,1,0.636338712,0,0.253986011
Phco_v1_contig_45178,284,6,0,0,0.3215303,0,0
Phco_v1_contig_45179,320,9,0,3,0.428037212,0,0.683381112
Phco_v1_contig_4518,794,3393,1663,761,65.03577993,83.42659432,69.86438636
Phco_v1_contig_45180,248,9,0,3,0.55230608,0,0.88178208
Phco_v1_contig_45181,249,6,4,3,0.366725322,0.639872451,0.878240786
Phco_v1_contig_45182,294,8,30,10,0.414125194,4.064495925,2.479387253
Phco_v1_contig_45183,384,9,84,30,0.356697677,8.71326314,5.694842597
Phco_v1_contig_45184,237,6,20,6,0.385293693,3.36135528,1.845417348
Phco_v1_contig_45185,212,7,2,2,0.502517482,0.375774152,0.687679106
Phco_v1_contig_45186,202,8,1,3,0.602736668,0.197188416,1.082583939
Phco_v1_contig_45187,219,10,1,6,0.694936113,0.181881553,1.997095486
Phco_v1_contig_45188,205,8,0,0,0.593916132,0,0
Phco_v1_contig_45189,287,8,16,1,0.424225808,2.220602652,0.253986011
Phco_v1_contig_4519,712,715,379,159,15.2832263,21.20273984,16.27829165
Phco_v1_contig_45190,259,8,0,0,0.470088058,0,0
Phco_v1_contig_45191,261,10,0,0,0.583107313,0,0
Phco_v1_contig_45192,263,6,0,2,0.347203822,0,0.554326884
Phco_v1_contig_45193,286,10,4,7,0.532136394,0.557091749,1.78411852
Phco_v1_contig_45194,308,6,192,78,0.296475991,24.83037511,18.4601651
Phco_v1_contig_45195,233,7,0,2,0.457226206,0,0.625699444
Phco_v1_contig_45196,246,8,1,2,0.49493011,0.161918943,0.592634026
Phco_v1_contig_45197,236,9,2,9,0.58038944,0.337559831,2.77985537
Phco_v1_contig_45198,357,8,7,7,0.341044277,0.781020786,1.429293828
Phco_v1_contig_45199,224,20,17,18,1.358848292,3.022968844,5.857552386
Phco_v1_contig_452,1259,61757,37452,15414,746.5337669,1184.900964,892.444709
Phco_v1_contig_4520,1804,4419,1209,663,37.28004809,26.6945458,26.78975178
Phco_v1_contig_45200,259,12,6,3,0.705132087,0.922750426,0.844331875
Phco_v1_contig_45201,270,6,2,3,0.338202242,0.295052297,0.809933169
Phco_v1_contig_45202,283,7,9,13,0.376444191,1.26674396,3.348486955
Phco_v1_contig_45203,323,19,82,24,0.895241228,10.11216386,5.41627135
Phco_v1_contig_45204,266,8,0,0,0.457717319,0,0
Phco_v1_contig_45205,301,15,10,1,0.758426954,1.323324255,0.242172708
Phco_v1_contig_45206,230,8,11,3,0.52936003,1.905011568,0.950791112
Phco_v1_contig_45207,253,7,14,4,0.421081842,2.204145616,1.152474075
Phco_v1_contig_45208,325,8,10,7,0.374624021,1.225601848,1.570024298
Phco_v1_contig_45209,245,9,1,2,0.559069012,0.162579837,0.595052941
Phco_v1_contig_4521,943,900,2864,1366,14.52512278,120.9745706,105.5919235
Phco_v1_contig_45210,269,12,0,0,0.678918998,0,0
Phco_v1_contig_45211,277,6,2,4,0.329655615,0.287596102,1.052620726
Phco_v1_contig_45212,260,9,0,0,0.52681503,0,0
Phco_v1_contig_45213,202,6,2,0,0.452052501,0.394376832,0
Phco_v1_contig_45214,271,15,9,5,0.842385657,1.322835943,1.344907477
Phco_v1_contig_45215,294,6,0,5,0.310593895,0,1.239693627
Phco_v1_contig_45216,260,12,0,2,0.70242004,0,0.560722963
Phco_v1_contig_45217,246,9,0,0,0.556796373,0,0
Phco_v1_contig_45218,432,12,8,4,0.422752802,0.737630742,0.674944308
Phco_v1_contig_45219,264,8,23,48,0.461184875,3.470217354,13.25345186
Phco_v1_contig_4522,2237,4995,1594,843,33.98274871,28.38279113,27.46966006
Phco_v1_contig_45220,249,8,0,0,0.488967096,0,0
Phco_v1_contig_45221,240,13,11,12,0.824367964,1.825636086,3.644699262
Phco_v1_contig_45222,232,6,4,0,0.393597436,0.686759656,0
Phco_v1_contig_45223,366,55,27,6,2.287023355,2.938430661,1.194983365
Phco_v1_contig_45224,314,10,0,2,0.484684741,0,0.4642929
Phco_v1_contig_45225,320,6,0,0,0.285358141,0,0
Phco_v1_contig_45226,237,5,0,0,0.321078077,0,0
Phco_v1_contig_45227,315,7,0,0,0.338202242,0,0
Phco_v1_contig_45228,285,6,2,3,0.320402124,0.279523229,0.767305108
Phco_v1_contig_45229,257,10,25,16,0.592182913,3.874714014,4.538146941
Phco_v1_contig_4523,744,1594,241,134,32.6065145,12.90258935,13.12875541
Phco_v1_contig_45230,326,11,4,7,0.513527944,0.488736933,1.565208272
Phco_v1_contig_45231,381,16,2,3,0.639122346,0.209092179,0.573968388
Phco_v1_contig_45232,281,11,0,0,0.595765515,0,0
Phco_v1_contig_45233,259,7,7,9,0.411327051,1.076542164,2.532995626
Phco_v1_contig_45234,294,10,16,7,0.517656492,2.16773116,1.735571077
Phco_v1_contig_45235,267,6,0,0,0.342002267,0,0
Phco_v1_contig_45236,229,8,6,7,0.531671646,1.043634762,2.228200422
Phco_v1_contig_45237,252,15,2,0,0.905898861,0.316127461,0
Phco_v1_contig_45238,257,5,4,1,0.296091457,0.619954242,0.283634184
Phco_v1_contig_45239,237,8,6,1,0.513724924,1.008406584,0.307569558
Phco_v1_contig_4524,1289,4794,6436,1067,56.60230379,198.8821867,60.33970695
Phco_v1_contig_45240,238,6,0,0,0.383674812,0,0
Phco_v1_contig_45241,224,9,4,2,0.611481731,0.711286787,0.650839154
Phco_v1_contig_45242,283,8,6,3,0.430221933,0.844495973,0.772727759
Phco_v1_contig_45243,286,7,8,2,0.372495476,1.114183498,0.509748149
Phco_v1_contig_45244,304,9,19,15,0.450565486,2.489503754,3.596742693
Phco_v1_contig_45245,272,7,3,0,0.391668037,0.439324192,0
Phco_v1_contig_45246,247,6,0,0,0.369694758,0,0
Phco_v1_contig_45247,251,10,4,2,0.60633868,0.634773866,0.580828568
Phco_v1_contig_45248,344,9,0,1,0.398174151,0,0.21190112
Phco_v1_contig_45249,217,7,1,0,0.490938738,0.18355788,0
Phco_v1_contig_4525,1578,1838,1255,633,17.72668403,31.67885639,29.24074313
Phco_v1_contig_45250,378,12,0,0,0.483146059,0,0
Phco_v1_contig_45251,315,6,2,0,0.289887636,0.252901969,0
Phco_v1_contig_45252,323,11,0,0,0.518297553,0,0
Phco_v1_contig_45253,199,6,4,1,0.458867363,0.800644423,0.366301433
Phco_v1_contig_45254,473,12,52,59,0.386108267,4.379000261,9.092484418
Phco_v1_contig_45255,240,6,0,0,0.380477522,0,0
Phco_v1_contig_45256,274,9,0,0,0.499897474,0,0
Phco_v1_contig_45257,276,7,73,127,0.385991689,10.53529125,33.54179756
Phco_v1_contig_45258,368,10,20,5,0.413562524,2.164785873,0.990407408
Phco_v1_contig_45259,278,6,0,0,0.328469803,0,0
Phco_v1_contig_4526,956,77,95,29,1.225806242,3.958206806,2.211219218
Phco_v1_contig_45260,267,6,26,15,0.342002267,3.878777385,4.095167711
Phco_v1_contig_45261,281,8,3,0,0.433284011,0.42525331,0
Phco_v1_contig_45262,287,6,9,4,0.318169356,1.249088992,1.015944045
Phco_v1_contig_45263,215,7,2,0,0.49550561,0.370530791,0
Phco_v1_contig_45264,266,12,0,0,0.686575979,0,0
Phco_v1_contig_45265,239,9,0,7,0.573104217,0,2.134970279
Phco_v1_contig_45266,242,6,4,2,0.377333079,0.658381158,0.60242963
Phco_v1_contig_45267,366,12,0,0,0.498986914,0,0
Phco_v1_contig_45268,305,13,0,5,0.648682988,0,1.194983365
Phco_v1_contig_45269,277,6,0,0,0.329655615,0,0
Phco_v1_contig_4527,952,3076,1490,1385,49.17432173,62.34219485,106.0484974
Phco_v1_contig_45270,219,8,1,1,0.55594889,0.181881553,0.332849248
Phco_v1_contig_45271,371,10,0,4,0.410218352,0,0.785918978
Phco_v1_contig_45272,304,6,0,0,0.300376991,0,0
Phco_v1_contig_45273,249,7,2,5,0.427846209,0.319936225,1.463734644
Phco_v1_contig_45274,259,18,10,10,1.05769813,1.537917377,2.814439585
Phco_v1_contig_45275,244,9,0,1,0.561360278,0,0.298745841
Phco_v1_contig_45276,231,6,6,4,0.395301321,1.034598963,1.262233511
Phco_v1_contig_45277,290,10,34,28,0.524796582,4.669965663,7.038039955
Phco_v1_contig_45278,290,6,0,0,0.314877949,0,0
Phco_v1_contig_45279,270,8,4,3,0.450936322,0.590104594,0.809933169
Phco_v1_contig_4528,2625,1341,924,464,7.774786389,14.02088514,12.88487968
Phco_v1_contig_45280,399,11,0,0,0.41957421,0,0
Phco_v1_contig_45281,307,8,10,2,0.396588948,1.29746124,0.474879383
Phco_v1_contig_45282,253,6,1,5,0.360927293,0.157438973,1.440592594
Phco_v1_contig_45283,277,7,0,0,0.384598217,0,0
Phco_v1_contig_45284,344,9,2,0,0.398174151,0.231581745,0
Phco_v1_contig_45285,269,5,4,0,0.282882916,0.592298291,0
Phco_v1_contig_45286,332,8,24,31,0.366725322,2.879426029,6.806366092
Phco_v1_contig_45287,308,8,0,0,0.395301321,0,0
Phco_v1_contig_45288,259,10,66,44,0.587610072,10.15025469,12.38353417
Phco_v1_contig_45289,288,12,7,8,0.634129203,0.968140349,2.024832924
Phco_v1_contig_4529,1599,3516,1981,978,33.46488972,49.34791182,44.58431368
Phco_v1_contig_45290,286,8,7,3,0.425709115,0.974910561,0.764622223
Phco_v1_contig_45291,279,18,12,1,0.981877476,1.713206885,0.261268764
Phco_v1_contig_45292,266,6,0,0,0.34328799,0,0
Phco_v1_contig_45293,213,6,6,2,0.428707067,1.122029861,0.684450566
Phco_v1_contig_45294,276,8,2,12,0.441133359,0.288638116,3.169303706
Phco_v1_contig_45295,423,16,0,0,0.57566339,0,0
Phco_v1_contig_45296,335,8,2,0,0.363441215,0.237803344,0
Phco_v1_contig_45297,252,7,0,0,0.422752802,0,0
Phco_v1_contig_45298,208,5,1,0,0.365843771,0.191500289,0
Phco_v1_contig_45299,263,9,4,2,0.520805733,0.6058108,0.554326884
Phco_v1_contig_453,1900,9160,3502,1673,73.37208631,73.41677598,64.18507227
Phco_v1_contig_4530,1532,865,488,270,8.593030192,12.68801913,12.84685119
Phco_v1_contig_45300,276,6,2,0,0.330850019,0.288638116,0
Phco_v1_contig_45301,269,12,5,6,0.678918998,0.740372864,1.625888147
Phco_v1_contig_45302,302,10,10,11,0.503943738,1.318942386,2.655078933
Phco_v1_contig_45303,223,7,0,2,0.477729624,0,0.653757715
Phco_v1_contig_45304,268,7,2,1,0.397513829,0.29725418,0.271992482
Phco_v1_contig_45305,287,11,5,3,0.583310486,0.693938329,0.761958034
Phco_v1_contig_45306,322,10,0,0,0.472642884,0,0
Phco_v1_contig_45307,353,10,0,0,0.431136002,0,0
Phco_v1_contig_45308,248,10,0,0,0.613673422,0,0
Phco_v1_contig_45309,364,12,4,6,0.5017286,0.437714946,1.201549207
Phco_v1_contig_4531,2591,2463,842,455,14.46725027,12.94426653,12.80075773
Phco_v1_contig_45310,268,7,0,0,0.397513829,0,0
Phco_v1_contig_45311,316,6,2,2,0.28897027,0.252101646,0.461354337
Phco_v1_contig_45312,228,6,0,0,0.400502655,0,0
Phco_v1_contig_45313,335,5,2,1,0.227150759,0.237803344,0.217593986
Phco_v1_contig_45314,279,6,1,3,0.327292492,0.14276724,0.783806293
Phco_v1_contig_45315,351,11,6,4,0.476951879,0.680889916,0.830700687
Phco_v1_contig_45316,264,6,0,0,0.345888656,0,0
Phco_v1_contig_45317,340,12,2,3,0.537144737,0.234306236,0.643182223
Phco_v1_contig_45318,289,8,0,0,0.42128999,0,0
Phco_v1_contig_45319,306,14,7,4,0.696298733,0.911190917,0.952862552
Phco_v1_contig_4532,302,5057,718,653,254.8443481,94.70006334,157.6151403
Phco_v1_contig_45320,258,8,1,0,0.471910105,0.15438783,0
Phco_v1_contig_45321,261,8,8,1,0.466485851,1.220906056,0.2792873
Phco_v1_contig_45322,242,9,5,0,0.565999619,0.822976448,0
Phco_v1_contig_45323,273,10,59,41,0.557476222,8.608393934,10.94744833
Phco_v1_contig_45324,379,9,0,0,0.361403451,0,0
Phco_v1_contig_45325,212,6,8,1,0.43072927,1.503096606,0.343839553
Phco_v1_contig_45326,244,9,14,5,0.561360278,2.285446069,1.493729206
Phco_v1_contig_45327,301,8,0,0,0.404494375,0,0
Phco_v1_contig_45328,262,10,6,1,0.580881713,0.912184582,0.278221318
Phco_v1_contig_45329,331,187,74,31,8.598102306,8.905052704,6.826929132
Phco_v1_contig_4533,347,4165,1075,185,182.6730696,123.3990334,38.86278752
Phco_v1_contig_45330,312,9,0,0,0.439012525,0,0
Phco_v1_contig_45331,310,9,23,8,0.441844864,2.955281876,1.881135103
Phco_v1_contig_45332,469,10,0,6,0.324501085,0,0.932545653
Phco_v1_contig_45333,241,4,0,3,0.252599185,0,0.907394007
Phco_v1_contig_45334,237,6,1,5,0.385293693,0.168067764,1.53784779
Phco_v1_contig_45335,267,9,0,0,0.5130034,0,0
Phco_v1_contig_45336,328,14,82,60,0.649595769,9.958015017,13.33426559
Phco_v1_contig_45337,311,12,6,4,0.587232188,0.768464181,0.937543219
Phco_v1_contig_45338,230,5,0,0,0.330850019,0,0
Phco_v1_contig_45339,244,12,27,17,0.748480371,4.407645991,5.0786793
Phco_v1_contig_4534,252,3436,1228,827,207.5112325,194.102261,239.2195468
Phco_v1_contig_45340,224,10,27,5,0.679424146,4.801185812,1.627097885
Phco_v1_contig_45341,350,8,2,3,0.347865163,0.227611772,0.624805588
Phco_v1_contig_45342,227,10,6,0,0.670444972,1.052829782,0
Phco_v1_contig_45343,335,7,53,32,0.318011063,6.301788608,6.963007546
Phco_v1_contig_45344,314,9,1,0,0.436216267,0.126853694,0
Phco_v1_contig_45345,247,8,2,0,0.492926344,0.322526802,0
Phco_v1_contig_45346,257,13,27,3,0.769837787,4.184691136,0.850902552
Phco_v1_contig_45347,256,6,2,12,0.356697677,0.311187969,3.416905558
Phco_v1_contig_45348,284,6,58,9,0.3215303,8.134716493,2.310020659
Phco_v1_contig_45349,259,7,2,11,0.411327051,0.307583475,3.095883543
Phco_v1_contig_4535,1978,2347,751,440,18.05825569,15.1232948,16.21504222
Phco_v1_contig_45350,243,9,13,20,0.563670403,2.130933255,5.999504959
Phco_v1_contig_45351,371,10,0,0,0.410218352,0,0
Phco_v1_contig_45352,282,6,0,2,0.323810657,0,0.516978619
Phco_v1_contig_45353,239,6,15,5,0.382069478,2.499920088,1.524978771
Phco_v1_contig_45354,318,6,0,4,0.287152847,0,0.916905475
Phco_v1_contig_45355,274,9,1,1,0.499897474,0.145372482,0.266036443
Phco_v1_contig_45356,265,6,0,0,0.344583416,0,0
Phco_v1_contig_45357,313,11,2,0,0.53485658,0.254517956,0
Phco_v1_contig_45358,354,13,4,4,0.558893535,0.450079775,0.82366085
Phco_v1_contig_45359,239,10,0,0,0.636782463,0,0
Phco_v1_contig_4536,1925,2367,777,421,18.71356455,16.07766788,15.94200924
Phco_v1_contig_45360,285,7,0,2,0.373802478,0,0.511536739
Phco_v1_contig_45361,246,8,0,0,0.49493011,0,0
Phco_v1_contig_45362,240,8,0,2,0.507303362,0,0.607449877
Phco_v1_contig_45363,273,10,35,17,0.557476222,5.106674368,4.539185895
Phco_v1_contig_45364,262,7,0,1,0.406617199,0,0.278221318
Phco_v1_contig_45365,316,10,4,2,0.481617116,0.504203292,0.461354337
Phco_v1_contig_45366,197,8,0,0,0.618034553,0,0
Phco_v1_contig_45367,295,11,10,0,0.567491897,1.350239324,0
Phco_v1_contig_45368,256,10,1,3,0.594496128,0.155593985,0.85422639
Phco_v1_contig_45369,377,14,20,2,0.56516555,2.113106635,0.386705492
Phco_v1_contig_4537,1029,1700,915,463,25.14331534,35.41917878,32.79875138
Phco_v1_contig_45370,237,8,0,0,0.513724924,0,0
Phco_v1_contig_45371,260,5,0,2,0.292675017,0,0.560722963
Phco_v1_contig_45372,250,26,8,4,1.582786491,1.274625922,1.166303764
Phco_v1_contig_45373,335,10,0,0,0.454301519,0,0
Phco_v1_contig_45374,230,8,1,9,0.52936003,0.17318287,2.852373336
Phco_v1_contig_45375,292,5,0,0,0.260601042,0,0
Phco_v1_contig_45376,341,10,70,29,0.446307943,8.176669222,6.199195226
Phco_v1_contig_45377,204,5,0,0,0.373017178,0,0
Phco_v1_contig_45378,250,8,4,9,0.487011228,0.637312961,2.624183469
Phco_v1_contig_45379,315,16,6,8,0.773033695,0.758705906,1.851275816
Phco_v1_contig_4538,2264,387,204,215,2.60149825,3.589107886,6.922352839
Phco_v1_contig_45380,280,8,0,0,0.434831454,0,0
Phco_v1_contig_45381,226,9,4,0,0.606070389,0.704992214,0
Phco_v1_contig_45382,324,10,5,3,0.469725336,0.614692285,0.674944308
Phco_v1_contig_45383,252,8,3,7,0.483146059,0.474191191,2.024832924
Phco_v1_contig_45384,253,6,2,0,0.360927293,0.314877945,0
Phco_v1_contig_45385,350,11,13,4,0.478314599,1.479476517,0.833074117
Phco_v1_contig_45386,341,6,2,6,0.267784766,0.233619121,1.282592116
Phco_v1_contig_45387,300,9,9,13,0.456573026,1.194961802,3.158739361
Phco_v1_contig_45388,187,4,27,0,0.325542265,5.751153058,0
Phco_v1_contig_45389,303,8,0,0,0.401824445,0,0
Phco_v1_contig_4539,765,1115,449,45,22.1820882,23.37855552,4.287881485
Phco_v1_contig_45390,293,8,2,3,0.41553859,0.271891195,0.746354798
Phco_v1_contig_45391,213,8,8,3,0.571609422,1.496039815,1.026675849
Phco_v1_contig_45392,272,6,0,0,0.33571546,0,0
Phco_v1_contig_45393,302,6,0,2,0.302366243,0,0.482741624
Phco_v1_contig_45394,360,9,5,4,0.380477522,0.553223057,0.809933169
Phco_v1_contig_45395,355,9,23,6,0.38583636,2.58066868,1.232011018
Phco_v1_contig_45396,272,9,53,58,0.503573191,7.761394057,15.54357038
Phco_v1_contig_45397,293,7,0,0,0.363596267,0,0
Phco_v1_contig_45398,316,6,6,10,0.28897027,0.756304938,2.306771685
Phco_v1_contig_45399,451,12,0,0,0.404942817,0,0
Phco_v1_contig_454,2400,4694,1522,678,29.76602479,25.26016476,20.59255083
Phco_v1_contig_4540,693,864,341,110,18.97446343,19.59990257,11.57047385
Phco_v1_contig_45400,357,15,4,0,0.63945802,0.446297592,0
Phco_v1_contig_45401,260,10,5,2,0.585350034,0.766001155,0.560722963
Phco_v1_contig_45402,269,6,3,3,0.339459499,0.444223718,0.812944073
Phco_v1_contig_45403,351,8,0,0,0.346874094,0,0
Phco_v1_contig_45404,333,8,0,0,0.365624045,0,0
Phco_v1_contig_45405,296,14,8,5,0.719822339,1.076542164,1.231317318
Phco_v1_contig_45406,230,6,0,0,0.397020023,0,0
Phco_v1_contig_45407,314,8,0,5,0.387747793,0,1.160732249
Phco_v1_contig_45408,302,9,6,9,0.453549364,0.791365432,2.172337309
Phco_v1_contig_45409,270,6,2,5,0.338202242,0.295052297,1.349888616
Phco_v1_contig_4541,641,1527,729,550,36.25517478,45.30042401,62.54554116
Phco_v1_contig_45410,308,7,0,0,0.345888656,0,0
Phco_v1_contig_45411,251,10,0,3,0.60633868,0,0.871242852
Phco_v1_contig_45412,278,7,2,0,0.38321477,0.286561583,0
Phco_v1_contig_45413,303,8,147,83,0.401824445,19.32446479,19.96765933
Phco_v1_contig_45414,212,8,2,0,0.574305693,0.375774152,0
Phco_v1_contig_45415,217,7,88,12,0.490938738,16.15309348,4.031003792
Phco_v1_contig_45416,315,11,6,1,0.531460665,0.758705906,0.231409477
Phco_v1_contig_45417,262,6,0,0,0.348529028,0,0
Phco_v1_contig_45418,245,8,5,5,0.496950233,0.812899185,1.487632352
Phco_v1_contig_45419,238,7,2,8,0.447620614,0.334723194,2.450217992
Phco_v1_contig_4542,1881,1652,465,181,13.36627041,9.846841006,7.014253764
Phco_v1_contig_45420,270,7,13,6,0.394569282,1.917839929,1.619866339
Phco_v1_contig_45421,227,7,0,0,0.469311481,0,0
Phco_v1_contig_45422,233,6,5,5,0.391908177,0.854765238,1.56424861
Phco_v1_contig_45423,251,7,5,2,0.424437076,0.793467332,0.580828568
Phco_v1_contig_45424,183,4,2,1,0.332657943,0.435323061,0.398327788
Phco_v1_contig_45425,230,6,1,0,0.397020023,0.17318287,0
Phco_v1_contig_45426,325,10,0,0,0.468280027,0,0
Phco_v1_contig_45427,337,7,0,0,0.316123757,0,0
Phco_v1_contig_45428,322,9,25,17,0.425378596,3.092551248,3.848440215
Phco_v1_contig_45429,334,6,0,0,0.273397022,0,0
Phco_v1_contig_4543,2554,6839,1776,988,40.75310527,27.69840982,28.19861293
Phco_v1_contig_45430,229,9,3,5,0.598130602,0.521817381,1.59157173
Phco_v1_contig_45431,261,5,0,2,0.291553657,0,0.5585746
Phco_v1_contig_45432,305,6,10,4,0.299392148,1.305969183,0.955986692
Phco_v1_contig_45433,306,6,4,8,0.298413743,0.520680524,1.905725105
Phco_v1_contig_45434,275,6,66,25,0.33205311,9.559694416,6.626725932
Phco_v1_contig_45435,206,6,7,3,0.443274783,1.353516604,1.061562892
Phco_v1_contig_45436,318,10,7,5,0.478588078,0.876806354,1.146131844
Phco_v1_contig_45437,384,18,8,3,0.713395353,0.829834585,0.56948426
Phco_v1_contig_45438,387,8,0,0,0.314606736,0,0
Phco_v1_contig_45439,355,36,2,4,1.543345441,0.224405972,0.821340679
Phco_v1_contig_4544,1587,569,143,126,5.456627849,3.58915223,5.78742416
Phco_v1_contig_45440,261,8,3,2,0.466485851,0.457839771,0.5585746
Phco_v1_contig_45441,267,6,0,0,0.342002267,0,0
Phco_v1_contig_45442,266,6,0,0,0.34328799,0,0
Phco_v1_contig_45443,204,7,0,0,0.52222405,0,0
Phco_v1_contig_45444,211,7,0,0,0.504899081,0,0
Phco_v1_contig_45445,277,6,14,11,0.329655615,2.013172711,2.894706995
Phco_v1_contig_45446,292,7,5,0,0.364841459,0.682055823,0
Phco_v1_contig_45447,223,8,5,0,0.545976713,0.893095517,0
Phco_v1_contig_45448,250,6,0,0,0.365258421,0,0
Phco_v1_contig_45449,314,8,14,18,0.387747793,1.775951723,4.178636097
Phco_v1_contig_4545,1352,431,174,84,4.85165124,5.126315423,4.528916243
Phco_v1_contig_45450,297,7,10,8,0.358699347,1.341146804,1.96347435
