Contig ID,Size,Pgra_ech1,Pgra_ech2,Pgra_ENV_F1_RPKM,Pgra_ENV_F2_RPKM
Pgra_v1_contig_27392,249,10,2,0.794427767,0.175849751
Pgra_v1_contig_27393,380,79,289,4.112418055,16.6504262
Pgra_v1_contig_27394,395,16,80,0.80126588,4.434084854
Pgra_v1_contig_27395,734,91,211,2.452443975,6.293576331
Pgra_v1_contig_27396,879,56,78,1.260238997,1.942749635
Pgra_v1_contig_27397,314,27,13,1.70093563,0.90641026
Pgra_v1_contig_27398,281,17,52,1.196730512,4.051428065
Pgra_v1_contig_27399,207,23,3,2.197916823,0.317294115
Pgra_v1_contig_274,1217,216,272,3.510887677,4.893160197
Pgra_v1_contig_2740,1036,11057,54214,211.1209428,1145.678609
Pgra_v1_contig_27400,211,12,1,1.12500008,0.103759687
Pgra_v1_contig_27401,343,8,7,0.461370295,0.446801918
Pgra_v1_contig_27402,657,49,113,1.475314032,3.76551327
Pgra_v1_contig_27403,300,133,93,8.769688123,6.78692113
Pgra_v1_contig_27404,948,80,353,1.669303916,8.152249758
Pgra_v1_contig_27405,941,68,63,1.429463438,1.465757194
Pgra_v1_contig_27406,253,43,68,3.362030871,5.884363596
Pgra_v1_contig_27407,668,36,0,1.066055465,0
Pgra_v1_contig_27408,506,29,134,1.133708084,5.797828837
Pgra_v1_contig_27409,358,13,42,0.718313599,2.568487002
Pgra_v1_contig_2741,2371,1345,8780,11.2213341,81.07259428
Pgra_v1_contig_27410,336,13,0,0.765346037,0
Pgra_v1_contig_27411,262,35,44,2.642533585,3.676736392
Pgra_v1_contig_27412,404,142,79,6.952816088,4.281114415
Pgra_v1_contig_27413,677,33,8,0.964226435,0.25870953
Pgra_v1_contig_27414,272,34,98,2.472656426,7.888025033
Pgra_v1_contig_27415,302,31,15,2.030525806,1.087415263
Pgra_v1_contig_27416,244,71,122,5.756019876,10.94664698
Pgra_v1_contig_27417,303,18,41,1.175123846,2.96245892
Pgra_v1_contig_27418,399,55,5,2.726738915,0.274352055
Pgra_v1_contig_27419,1776,155,3266,1.726404261,40.26097866
Pgra_v1_contig_2742,1277,3149,2814,48.77929575,48.24411059
Pgra_v1_contig_27420,292,14,19,0.948416163,1.424563649
Pgra_v1_contig_27421,332,55,92,3.27701454,6.066816401
Pgra_v1_contig_27422,375,8,195,0.42200003,11.38451286
Pgra_v1_contig_27423,522,153,904,5.797952998,37.91482327
Pgra_v1_contig_27424,289,24,7,1.642733681,0.530287397
Pgra_v1_contig_27425,273,126,0,9.129808341,0
Pgra_v1_contig_27426,861,94,73,2.159625589,1.856225853
Pgra_v1_contig_27427,1011,219,2,4.284959503,0.043310176
Pgra_v1_contig_27428,792,59,178,1.473603324,4.920462533
Pgra_v1_contig_27429,746,84,55,2.227379515,1.614116848
Pgra_v1_contig_2743,2513,3349,4210,26.36188259,36.67758361
Pgra_v1_contig_27430,263,42,24,3.158983114,1.99786713
Pgra_v1_contig_27431,1074,291,275,5.359724543,5.605824806
Pgra_v1_contig_27432,422,12,174,0.56250004,9.027092774
Pgra_v1_contig_27433,425,28,85,1.303235387,4.378658794
Pgra_v1_contig_27434,427,77,251,3.567110909,12.86936015
Pgra_v1_contig_27435,682,29,447,0.841138256,14.34941701
Pgra_v1_contig_27436,359,10,0,0.551009788,0
Pgra_v1_contig_27437,1099,65,15,1.169955725,0.298816569
Pgra_v1_contig_27438,360,28,7,1.538541776,0.425702938
Pgra_v1_contig_27439,256,8,0,0.618164106,0
Pgra_v1_contig_2744,1405,988,1264,13.9102323,19.69617336
Pgra_v1_contig_27440,1166,263,187,4.46180885,3.511188655
Pgra_v1_contig_27441,282,90,37,6.313165342,2.872524386
Pgra_v1_contig_27442,457,124,404,5.367341738,19.35424675
Pgra_v1_contig_27443,306,87,61,5.624081282,4.364349451
Pgra_v1_contig_27444,303,26,6,1.697401111,0.433530574
Pgra_v1_contig_27445,826,108,2,2.586410595,0.053010397
Pgra_v1_contig_27446,204,27,9,2.618106804,0.965880616
Pgra_v1_contig_27447,279,39,31,2.765121164,2.432588219
Pgra_v1_contig_27448,538,29,18,1.066275633,0.732489389
Pgra_v1_contig_27449,532,15,18,0.557742051,0.740750548
Pgra_v1_contig_2745,312,44,18,2.78966366,1.263074652
Pgra_v1_contig_27450,226,9,0,0.78774895,0
Pgra_v1_contig_27451,539,33,71,1.211097025,2.883903287
Pgra_v1_contig_27452,232,12,0,1.023168176,0
Pgra_v1_contig_27453,766,85,200,2.19504748,5.716264744
Pgra_v1_contig_27454,319,17,125,1.054173272,8.578876947
Pgra_v1_contig_27455,1844,148,90,1.587649245,1.068544716
Pgra_v1_contig_27456,793,34,0,0.848124272,0
Pgra_v1_contig_27457,477,39,87,1.617335021,3.99311651
Pgra_v1_contig_27458,875,219,118,4.950964637,2.952467072
Pgra_v1_contig_27459,907,179,11,3.903907389,0.265519552
Pgra_v1_contig_2746,2098,620,1475,5.845746364,15.3920918
Pgra_v1_contig_27460,528,30,32,1.123934739,1.326866301
Pgra_v1_contig_27461,310,6,0,0.38286293,0
Pgra_v1_contig_27462,422,35,0,1.640625117,0
Pgra_v1_contig_27463,284,8,0,0.557218349,0
Pgra_v1_contig_27464,507,44,133,1.716716098,5.743211238
Pgra_v1_contig_27465,1227,111,176,1.789501961,3.140358385
Pgra_v1_contig_27466,282,9,100,0.631316534,7.763579421
Pgra_v1_contig_27467,1192,79,6,1.311005756,0.110201144
Pgra_v1_contig_27468,483,33,314,1.351514071,14.23290747
Pgra_v1_contig_27469,274,20,67,1.443886964,5.353469693
Pgra_v1_contig_2747,893,24137,50210,534.6697258,1230.976809
Pgra_v1_contig_27470,435,26,0,1.18232767,0
Pgra_v1_contig_27471,633,23,0,0.718750051,0
Pgra_v1_contig_27472,950,50,0,1.041118495,0
Pgra_v1_contig_27473,1266,217,102,3.390625241,1.76391468
Pgra_v1_contig_27474,339,12,48,0.700221289,3.099935429
Pgra_v1_contig_27475,1079,75,133,1.374971136,2.698617329
Pgra_v1_contig_27476,312,15,56,0.951021702,3.929565584
Pgra_v1_contig_27477,231,77,590,6.593750468,55.91793697
Pgra_v1_contig_27478,257,63,2,4.849100539,0.170375829
Pgra_v1_contig_27479,278,8,0,0.569244645,0
Pgra_v1_contig_2748,2697,2300,1067,16.86943946,8.661529353
Pgra_v1_contig_27480,295,49,120,3.285699386,8.905746699
Pgra_v1_contig_27481,561,44,14,1.551470698,0.546356712
Pgra_v1_contig_27482,236,50,108,4.190943094,10.01896504
Pgra_v1_contig_27483,344,27,0,1.552598221,0
Pgra_v1_contig_27484,492,20,234,0.804115911,10.4126642
Pgra_v1_contig_27485,289,6,6,0.41068342,0.454532055
Pgra_v1_contig_27486,811,63,27,1.536644684,0.728876618
Pgra_v1_contig_27487,659,230,0,6.903926894,0
Pgra_v1_contig_27488,391,13,66,0.657688666,3.695543227
Pgra_v1_contig_27489,455,64,58,2.78241778,2.790793517
Pgra_v1_contig_2749,331,19870,7652,1187.472705,506.1253337
Pgra_v1_contig_27490,680,318,6752,9.250644039,217.3875307
Pgra_v1_contig_27491,378,20,22,1.046627058,1.274212876
Pgra_v1_contig_27492,540,61,132,2.23454877,5.351694081
Pgra_v1_contig_27493,1229,82,76,1.319823121,1.353857072
Pgra_v1_contig_27494,319,21,6,1.302214042,0.411786093
Pgra_v1_contig_27495,1017,105,1,2.042312092,0.021527329
Pgra_v1_contig_27496,385,19,92,0.976217602,5.231644273
Pgra_v1_contig_27497,727,111,706,3.020246088,21.26088795
Pgra_v1_contig_27498,890,33,132,0.733462131,3.247095285
Pgra_v1_contig_27499,617,40,36,1.282415002,1.27740451
Pgra_v1_contig_275,2486,1706,1758,13.57474453,15.48206388
Pgra_v1_contig_2750,2475,7249,4621,57.93708745,40.87632785
Pgra_v1_contig_27500,494,17,50,0.680731324,2.215920442
Pgra_v1_contig_27501,697,63,164,1.787975378,5.151363287
Pgra_v1_contig_27502,794,77,268,1.918332945,7.38967605
Pgra_v1_contig_27503,222,7,143,0.623733152,14.10243711
Pgra_v1_contig_27504,363,42,26,2.288739832,1.568114719
Pgra_v1_contig_27505,1628,73,1,0.886997145,0.013447969
Pgra_v1_contig_27506,370,50,43,2.673142082,2.544355785
Pgra_v1_contig_27507,397,16,19,0.797229276,1.047789888
Pgra_v1_contig_27508,1241,122,1,1.944651629,0.017641655
Pgra_v1_contig_27509,325,9,0,0.5477885,0
Pgra_v1_contig_2751,1552,2833,909,36.10843121,12.822812
Pgra_v1_contig_27510,444,18,15,0.801942625,0.73963831
Pgra_v1_contig_27511,413,28,1,1.34110179,0.053010397
Pgra_v1_contig_27512,366,51,71,2.756403884,4.247059759
Pgra_v1_contig_27513,615,54,0,1.736890367,0
Pgra_v1_contig_27514,1640,124,199,1.495655594,2.656564329
Pgra_v1_contig_27515,334,14,0,0.829154251,0
Pgra_v1_contig_27516,603,87,0,2.854011397,0
Pgra_v1_contig_27517,258,45,88,3.450218268,7.467480113
Pgra_v1_contig_27518,1145,226,499,3.904421675,9.541269598
Pgra_v1_contig_27519,818,239,445,5.779607684,11.91016603
Pgra_v1_contig_2752,1931,1595,2072,16.3392522,23.49192393
Pgra_v1_contig_27520,813,102,229,2.481780619,6.166745779
Pgra_v1_contig_27521,1489,239,442,3.175096767,6.498882427
Pgra_v1_contig_27522,240,7,4,0.576953166,0.364888233
Pgra_v1_contig_27523,406,19,1,0.925723588,0.053924369
Pgra_v1_contig_27524,309,63,9,4.033070675,0.637668756
Pgra_v1_contig_27525,375,8,0,0.42200003,0
Pgra_v1_contig_27526,241,113,439,9.275026592,39.88031557
Pgra_v1_contig_27527,521,34,16,1.290907001,0.67234684
Pgra_v1_contig_27528,1007,62,125,1.217912202,2.717638278
Pgra_v1_contig_27529,335,116,42,6.849627352,2.744830886
Pgra_v1_contig_2753,1462,10529,7216,142.4601888,108.0588299
Pgra_v1_contig_27530,1242,57,263,0.907835209,4.636019576
Pgra_v1_contig_27531,368,19,1,1.021314611,0.059492647
Pgra_v1_contig_27532,401,23,147,1.134585492,8.02572123
Pgra_v1_contig_27533,387,9,4,0.460029102,0.226287276
Pgra_v1_contig_27534,255,39,29,3.025367862,2.489825589
Pgra_v1_contig_27535,1072,67,66,1.236328213,1.347908024
Pgra_v1_contig_27536,261,55,111,4.16846294,9.310941113
Pgra_v1_contig_27537,225,7,0,0.61541671,0
Pgra_v1_contig_27538,315,196,302,12.30833421,20.9897612
Pgra_v1_contig_27539,280,77,21,5.439844136,1.641997048
Pgra_v1_contig_2754,1184,9090,3924,151.8678845,72.55851818
Pgra_v1_contig_27540,280,82,14,5.793080769,1.094664698
Pgra_v1_contig_27541,1447,219,230,2.993845237,3.479929242
Pgra_v1_contig_27542,366,9,0,0.486424215,0
Pgra_v1_contig_27543,311,241,7,15.32887971,0.492775105
Pgra_v1_contig_27544,271,11,12,0.802929024,0.969444751
Pgra_v1_contig_27545,298,21,32,1.393980804,2.350957742
Pgra_v1_contig_27546,369,16,59,0.857723638,3.500553778
Pgra_v1_contig_27547,450,12,0,0.527500037,0
Pgra_v1_contig_27548,340,115,196,6.690717387,12.62084005
Pgra_v1_contig_27549,375,13,61,0.685750049,3.561309152
Pgra_v1_contig_2755,2423,831,296,6.78424264,2.674541896
Pgra_v1_contig_27550,324,117,36,7.143229674,2.432588219
Pgra_v1_contig_27551,546,58,265,2.101305094,10.62586612
Pgra_v1_contig_27552,449,22,7,0.969237263,0.341320841
Pgra_v1_contig_27553,310,59,29,3.764818816,2.048082339
Pgra_v1_contig_27554,345,26,0,1.490760975,0
Pgra_v1_contig_27555,225,7,65,0.61541671,6.324729369
Pgra_v1_contig_27556,307,20,51,1.288680873,3.636996718
Pgra_v1_contig_27557,341,86,114,4.988820002,7.319165725
Pgra_v1_contig_27558,899,204,374,4.488737805,9.107999938
Pgra_v1_contig_27559,757,87,1,2.2734067,0.028921128
Pgra_v1_contig_2756,1010,410,24,8.030012947,0.520236688
Pgra_v1_contig_27560,313,6,0,0.379193318,0
Pgra_v1_contig_27561,771,49,0,1.257174214,0
Pgra_v1_contig_27562,360,53,11,2.91223979,0.66896176
Pgra_v1_contig_27563,518,14,0,0.534628416,0
Pgra_v1_contig_27564,498,65,36,2.581890244,1.582647757
Pgra_v1_contig_27565,750,25,0,0.659375047,0
Pgra_v1_contig_27566,453,18,30,0.78600999,1.449887018
Pgra_v1_contig_27567,716,137,22,3.784960115,0.672698977
Pgra_v1_contig_27568,286,63,53,4.357408526,4.057148882
Pgra_v1_contig_27569,819,128,1,3.091575311,0.026731739
Pgra_v1_contig_2757,1974,1597,2650,16.0033731,29.39069352
Pgra_v1_contig_27570,399,18,16,0.892387281,0.877926575
Pgra_v1_contig_27571,262,57,2,4.303554695,0.167124381
Pgra_v1_contig_27572,579,37,55,1.264086877,2.079673866
Pgra_v1_contig_27573,303,13,17,0.848700555,1.228336625
Pgra_v1_contig_27574,611,140,303,4.532528964,10.85706722
Pgra_v1_contig_27575,676,184,849,5.384245945,27.49616358
Pgra_v1_contig_27576,1186,161,69,2.685313218,1.273724523
Pgra_v1_contig_27577,355,36,208,2.005986058,12.82762013
Pgra_v1_contig_27578,991,123,109,2.455190639,2.408041415
Pgra_v1_contig_27579,222,64,87,5.702703108,8.579804393
Pgra_v1_contig_2758,1494,1731,12870,22.91924109,188.5988577
Pgra_v1_contig_27580,232,63,62,5.371632925,5.850794078
Pgra_v1_contig_27581,505,16,0,0.626732718,0
Pgra_v1_contig_27582,400,81,48,4.00570341,2.627195276
Pgra_v1_contig_27583,253,226,208,17.67020877,17.99922982
Pgra_v1_contig_27584,809,66,57,1.613798013,1.54254358
Pgra_v1_contig_27585,624,100,32,3.170072341,1.122733024
Pgra_v1_contig_27586,207,51,13,4.873641651,1.374941167
Pgra_v1_contig_27587,520,52,2,1.978125141,0.084204977
Pgra_v1_contig_27588,359,57,108,3.140755794,6.586283422
Pgra_v1_contig_27589,288,6,2,0.412109404,0.152036764
Pgra_v1_contig_2759,1271,5520,1317,85.91070634,22.68565551
Pgra_v1_contig_27590,468,27,547,1.141226043,25.58895684
Pgra_v1_contig_27591,237,10,6,0.834651958,0.554260607
Pgra_v1_contig_27592,710,30,15,0.835827524,0.46253438
Pgra_v1_contig_27593,1251,184,1154,2.909472629,20.19573241
Pgra_v1_contig_27594,552,40,88,1.433424015,3.49023527
Pgra_v1_contig_27595,500,16,0,0.633000045,0
Pgra_v1_contig_27596,610,40,64,1.29713124,2.297001334
Pgra_v1_contig_27597,410,55,61,2.653582506,3.257294956
Pgra_v1_contig_27598,491,315,292,12.69061954,13.02004448
Pgra_v1_contig_27599,620,36,411,1.148588791,14.51313519
Pgra_v1_contig_276,2192,1348,1344,12.16474767,13.4236255
Pgra_v1_contig_2760,1335,229,542,3.393188443,8.888513356
Pgra_v1_contig_27600,259,59,12,4.506153795,1.01436111
Pgra_v1_contig_27601,365,9,1,0.487756884,0.059981627
Pgra_v1_contig_27602,785,37,0,0.932364716,0
Pgra_v1_contig_27603,363,44,12,2.397727443,0.723745255
Pgra_v1_contig_27604,301,49,48,3.220203717,3.491289404
Pgra_v1_contig_27605,442,39,28,1.745404536,1.3869055
Pgra_v1_contig_27606,1478,179,430,2.395699595,6.369496892
Pgra_v1_contig_27607,1286,138,292,2.122715936,4.971105629
Pgra_v1_contig_27608,239,166,174,13.73927922,15.93905084
Pgra_v1_contig_27609,663,93,0,2.774745672,0
Pgra_v1_contig_2761,410,343,92,16.54870544,4.912641573
Pgra_v1_contig_27610,462,38,48,1.627029336,2.274627945
Pgra_v1_contig_27611,271,10,4,0.729935476,0.32314825
Pgra_v1_contig_27612,1100,68,1192,1.222840996,23.72436946
Pgra_v1_contig_27613,1520,420,330,5.465872099,4.753149348
Pgra_v1_contig_27614,525,54,0,2.034643002,0
Pgra_v1_contig_27615,984,70,253,1.407202844,5.629068469
Pgra_v1_contig_27616,255,6,0,0.46544121,0
Pgra_v1_contig_27617,223,12,64,1.064461959,6.283277193
Pgra_v1_contig_27618,617,182,62,5.834988259,2.199974434
Pgra_v1_contig_27619,452,58,125,2.538302171,6.054561385
Pgra_v1_contig_2762,504,1622,607,63.66109083,26.36751873
Pgra_v1_contig_27620,586,100,149,3.375640172,5.566724917
Pgra_v1_contig_27621,319,14,5,0.868142695,0.343155078
Pgra_v1_contig_27622,591,40,68,1.338832582,2.519025363
Pgra_v1_contig_27623,287,10,24,0.689242209,1.830798102
Pgra_v1_contig_27624,216,20,6,1.831597352,0.608147055
Pgra_v1_contig_27625,1256,141,153,2.220665962,2.66693788
Pgra_v1_contig_27626,441,22,1,0.986819798,0.049644658
Pgra_v1_contig_27627,372,55,25,2.924647385,1.471323519
Pgra_v1_contig_27628,539,33,95,1.211097025,3.858743835
Pgra_v1_contig_27629,458,19,3852,0.8206196,184.1331187
Pgra_v1_contig_2763,1023,4473,815,86.49221655,17.44187154
Pgra_v1_contig_27630,524,37,34,1.396767752,1.420557242
Pgra_v1_contig_27631,215,29,66,2.668168794,6.720732102
Pgra_v1_contig_27632,314,8,0,0.503980928,0
Pgra_v1_contig_27633,290,10,233,0.682112117,17.59012929
Pgra_v1_contig_27634,362,58,90,3.169371772,5.443084136
Pgra_v1_contig_27635,400,22,53,1.087968827,2.900861451
Pgra_v1_contig_27636,400,15,0,0.741796928,0
Pgra_v1_contig_27637,263,8,60,0.601711069,4.994667825
Pgra_v1_contig_27638,772,94,292,2.408597969,8.280883211
Pgra_v1_contig_27639,269,122,3,8.97142257,0.24416313
Pgra_v1_contig_2764,282,29,162,2.034242166,12.57699866
Pgra_v1_contig_27640,306,29,86,1.874693761,6.153017259
Pgra_v1_contig_27641,1641,394,781,4.749429039,10.41966032
Pgra_v1_contig_27642,266,18,38,1.338580922,3.127613424
Pgra_v1_contig_27643,265,21,239,1.567570866,19.74527267
Pgra_v1_contig_27644,539,151,3,5.541686386,0.121855068
Pgra_v1_contig_27645,227,141,81,12.28703281,7.812144544
Pgra_v1_contig_27646,297,17,8,1.132260181,0.589718356
Pgra_v1_contig_27647,241,22,12,1.80575739,1.090122521
Pgra_v1_contig_27648,1082,74,0,1.352876713,0
Pgra_v1_contig_27649,232,41,24,3.495824602,2.264823514
Pgra_v1_contig_2765,853,273,33,6.330928058,0.846985581
Pgra_v1_contig_27650,794,98,29,2.441514657,0.799629125
Pgra_v1_contig_27651,304,22,2,1.431537931,0.144034829
Pgra_v1_contig_27652,241,30,34,2.46239644,3.088680477
Pgra_v1_contig_27653,276,14,169,1.00339681,13.40567638
Pgra_v1_contig_27654,336,14,0,0.824218809,0
Pgra_v1_contig_27655,495,22,26,0.879166729,1.149950794
Pgra_v1_contig_27656,358,24,12,1.326117413,0.733853429
Pgra_v1_contig_27657,472,41,0,1.718286669,0
Pgra_v1_contig_27658,1017,43,225,0.836375428,4.843649108
Pgra_v1_contig_27659,550,24,0,0.863181879,0
Pgra_v1_contig_2766,1362,7016,4828,101.898135,77.60706555
Pgra_v1_contig_27660,892,64,7,1.419282612,0.171808361
Pgra_v1_contig_27661,216,48,14,4.395833646,1.419009794
Pgra_v1_contig_27662,245,186,0,15.01760311,0
Pgra_v1_contig_27663,385,25,0,1.284496844,0
Pgra_v1_contig_27664,729,55,199,1.492412657,5.97635871
Pgra_v1_contig_27665,1313,84,0,1.265517988,0
Pgra_v1_contig_27666,437,11,33,0.497926237,1.653269339
Pgra_v1_contig_27667,389,18,5,0.915327829,0.281404807
Pgra_v1_contig_27668,1193,95,229,1.575204429,4.20248476
Pgra_v1_contig_27669,856,42,128,0.970575419,3.273763584
Pgra_v1_contig_2767,659,576,1271,17.28983431,42.22515422
Pgra_v1_contig_27670,303,10,0,0.652846581,0
Pgra_v1_contig_27671,334,9,0,0.533027732,0
Pgra_v1_contig_27672,1280,202,161,3.121728737,2.753765882
Pgra_v1_contig_27673,489,31,133,1.254026163,5.954617787
Pgra_v1_contig_27674,244,63,73,5.107454256,6.550042867
Pgra_v1_contig_27675,276,18,21,1.290081613,1.665794106
Pgra_v1_contig_27676,617,39,2,1.250354627,0.070966917
Pgra_v1_contig_27677,639,58,296,1.795481348,10.14149455
Pgra_v1_contig_27678,343,33,38,1.903152468,2.425496125
Pgra_v1_contig_27679,183,10,8,1.0809427,0.957083889
Pgra_v1_contig_2768,668,3292,1623,97.48484974,53.19283849
Pgra_v1_contig_27680,504,30,30,1.177455441,1.30317226
Pgra_v1_contig_27681,355,144,37,8.023944232,2.281836273
Pgra_v1_contig_27682,475,74,15,3.081710745,0.691367178
Pgra_v1_contig_27683,326,21,12,1.274252391,0.805888122
Pgra_v1_contig_27684,459,61,4,2.628880906,0.190791233
Pgra_v1_contig_27685,1555,498,476,6.335088874,6.701741433
Pgra_v1_contig_27686,940,43,0,0.904887032,0
Pgra_v1_contig_27687,244,875,785,70.93686467,70.43539248
Pgra_v1_contig_27688,294,31,0,2.085778209,0
Pgra_v1_contig_27689,339,18,0,1.050331933,0
Pgra_v1_contig_2769,2492,3885,2838,30.83874868,24.93305308
Pgra_v1_contig_27690,285,12,0,0.832894796,0
Pgra_v1_contig_27691,238,8,1,0.664916014,0.09198863
Pgra_v1_contig_27692,204,381,64,36.94439601,6.868484382
Pgra_v1_contig_27693,296,22,4,1.470228145,0.295855324
Pgra_v1_contig_27694,297,193,438,12.85448324,32.28707999
Pgra_v1_contig_27695,306,10,55,0.646446124,3.935069177
Pgra_v1_contig_27696,217,8,0,0.729262725,0
Pgra_v1_contig_27697,332,13,24,0.774567073,1.582647757
Pgra_v1_contig_27698,573,39,17,1.346367897,0.649539263
Pgra_v1_contig_27699,664,72,98,2.144954972,3.23123917
Pgra_v1_contig_277,1627,3168,2069,38.51690501,27.84094974
Pgra_v1_contig_2770,437,1227,953,55.54140841,47.74441453
Pgra_v1_contig_27700,232,26,15,2.216864382,1.415514696
Pgra_v1_contig_27701,453,16,1,0.698675546,0.048329567
Pgra_v1_contig_27702,377,22,0,1.154343583,0
Pgra_v1_contig_27703,641,42,4,1.296119437,0.136619619
Pgra_v1_contig_27704,238,11,0,0.914259519,0
Pgra_v1_contig_27705,291,33,13,2.243234695,0.978050933
Pgra_v1_contig_27706,396,50,83,2.497632753,4.588745958
Pgra_v1_contig_27707,801,210,797,5.186095874,21.78396416
Pgra_v1_contig_27708,880,204,73,4.585653735,1.81614825
Pgra_v1_contig_27709,266,57,5,4.238839587,0.411528082
Pgra_v1_contig_2771,1739,423,1168,4.811655747,14.70463908
Pgra_v1_contig_27710,452,72,180,3.150995799,8.718568394
Pgra_v1_contig_27711,445,35,127,1.555828762,6.248198503
Pgra_v1_contig_27712,211,16,1,1.500000107,0.103759687
Pgra_v1_contig_27713,580,44,7,1.500646658,0.26422941
Pgra_v1_contig_27714,334,191,56,11.31203299,3.670731923
Pgra_v1_contig_27715,501,136,95,5.36976086,4.151423008
Pgra_v1_contig_27716,311,16,1,1.01768496,0.070396444
Pgra_v1_contig_27717,1904,537,474,5.579060927,5.450326334
Pgra_v1_contig_27718,245,88,17,7.105102546,1.51912652
Pgra_v1_contig_27719,397,152,48,7.57367812,2.647048137
Pgra_v1_contig_2772,1974,3634,60,36.41594104,0.665449665
Pgra_v1_contig_27720,289,332,297,22.72448258,22.49933671
Pgra_v1_contig_27721,427,49,0,2.269979669,0
Pgra_v1_contig_27722,967,96,0,1.963805724,0
Pgra_v1_contig_27723,229,13,1180,1.122953137,112.8126065
Pgra_v1_contig_27724,243,9,0,0.732638941,0
Pgra_v1_contig_27725,1286,65,381,0.99982997,6.486271386
Pgra_v1_contig_27726,465,21,0,0.893346838,0
Pgra_v1_contig_27727,472,110,434,4.610037404,20.13069827
Pgra_v1_contig_27728,651,63,149,1.914314652,5.010907529
Pgra_v1_contig_27729,348,16,68,0.909482823,4.277999971
Pgra_v1_contig_2773,2726,2168,1588,15.73211777,12.75368702
Pgra_v1_contig_27730,1180,84,364,1.40815688,6.75352458
Pgra_v1_contig_27731,582,55,98,1.869362246,3.686499672
Pgra_v1_contig_27732,278,67,10,4.7674239,0.78752856
Pgra_v1_contig_27733,418,349,132,16.51592522,6.913671779
Pgra_v1_contig_27734,496,37,22,1.475617544,0.971073523
Pgra_v1_contig_27735,260,28,55,2.130288613,4.631273724
Pgra_v1_contig_27736,224,8,96,0.706473264,9.382840272
Pgra_v1_contig_27737,948,118,73,2.462223276,1.685876012
Pgra_v1_contig_27738,271,16,23,1.167896762,1.85810244
Pgra_v1_contig_27739,383,17,0,0.878018992,0
Pgra_v1_contig_2774,739,816,2731,21.84235608,80.90742331
Pgra_v1_contig_27740,438,61,75,2.754923141,3.748851707
Pgra_v1_contig_27741,450,20,0,0.879166729,0
Pgra_v1_contig_27742,497,57,37,2.268674708,1.629883052
Pgra_v1_contig_27743,334,42,14,2.487462752,0.917682981
Pgra_v1_contig_27744,236,20,32,1.676377238,2.968582233
Pgra_v1_contig_27745,413,25,25,1.197412313,1.325259925
Pgra_v1_contig_27746,454,79,111,3.442112029,5.352765706
Pgra_v1_contig_27747,418,51,100,2.413501966,5.237630136
Pgra_v1_contig_27748,422,17,0,0.796875057,0
Pgra_v1_contig_27749,903,69,2,1.511524194,0.048490131
Pgra_v1_contig_2775,2285,4341,584,37.58004917,5.595485198
Pgra_v1_contig_27750,517,243,321,9.297570776,13.59332179
