Contig ID,Size,Gpru_ech1,Gpru_ech2,Gpru_ech3,Gpru_ENV_F1_RPKM,Gpru_ENV_F2_RPKM,Gpru_ENV_F3_RPKM
Gpru_v1_contig_35866,429,10,22,5,0.491928037,0.947851638,0.21929459
Gpru_v1_contig_35867,412,10,13,18,0.512226038,0.583204831,0.822035353
Gpru_v1_contig_35868,368,8,24,8,0.458776365,1.205420018,0.409032084
Gpru_v1_contig_35869,1029,54,61,31,1.10748347,1.095694386,0.566841352
Gpru_v1_contig_3587,881,771,1545,1139,18.46874297,32.41362114,24.32556981
Gpru_v1_contig_35870,224,0,25,2,0,2.062846757,0.16799532
Gpru_v1_contig_35871,215,27,25,17,2.650233698,2.149198481,1.4877353
Gpru_v1_contig_35872,303,0,10,0,0,0.610003529,0
Gpru_v1_contig_35873,256,13,13,10,1.071672915,0.938595274,0.734979526
Gpru_v1_contig_35874,235,32,25,47,2.87369706,1.966287972,3.763095171
Gpru_v1_contig_35875,232,9,16,6,0.818678513,1.27469703,0.486607134
Gpru_v1_contig_35876,224,6,32,13,0.565278021,2.640443848,1.091969581
Gpru_v1_contig_35877,242,6,12,15,0.523232548,0.916517699,1.166248504
Gpru_v1_contig_35878,329,1,17,11,0.064145024,0.955054158,0.629088858
Gpru_v1_contig_35879,717,467,150,535,13.74537499,3.866758774,14.03944154
Gpru_v1_contig_3588,1041,4982,5122,4855,100.9977878,90.94185758,87.75133073
Gpru_v1_contig_35880,900,78,83,172,1.828988441,1.704553196,3.595846497
Gpru_v1_contig_35881,458,3,23,2,0.138233927,0.92819096,0.08216365
Gpru_v1_contig_35882,304,2,7,6,0.138840216,0.425597857,0.371358076
Gpru_v1_contig_35883,285,22,9,14,1.629058531,0.583677061,0.924268989
Gpru_v1_contig_35884,693,45,55,29,1.37037096,1.466913249,0.787372006
Gpru_v1_contig_35885,474,17,28,19,0.756884214,1.091829102,0.754206838
Gpru_v1_contig_35886,244,82,66,15,7.092231345,4.999528926,1.15668909
Gpru_v1_contig_35887,231,32,16,43,2.923458048,1.280215199,3.502447887
Gpru_v1_contig_35888,419,301,47,65,15.16042374,2.073284072,2.91886857
Gpru_v1_contig_35889,261,2,10,13,0.161714274,0.708165017,0.937169296
Gpru_v1_contig_3589,1702,857,1585,1422,10.62625256,17.21252908,15.72009793
Gpru_v1_contig_35890,501,21,55,56,0.884586763,2.029083596,2.103127042
Gpru_v1_contig_35891,326,4,24,1,0.258941261,1.360719529,0.057716184
Gpru_v1_contig_35892,254,0,12,1,0,0.873217651,0.074076677
Gpru_v1_contig_35893,274,1,15,0,0.07702085,1.01184892,0
Gpru_v1_contig_35894,218,3,68,164,0.290418066,5.765372807,14.15476165
Gpru_v1_contig_35895,354,2,20,0,0.119230016,1.04424333,0
Gpru_v1_contig_35896,1370,178,227,140,2.741942245,3.062529398,1.922749358
Gpru_v1_contig_35897,722,24,30,29,0.701508458,0.767996133,0.75574626
Gpru_v1_contig_35898,353,2,14,0,0.119567778,0.733041068,0
Gpru_v1_contig_35899,594,41,41,14,1.456653576,1.275770008,0.443462394
Gpru_v1_contig_359,702,107825,33988,51527,3241.464146,894.877263,1381.061288
Gpru_v1_contig_3590,1587,730,795,876,9.707441923,9.259023325,10.38585813
Gpru_v1_contig_35900,265,5,10,10,0.39818326,0.697475734,0.710017957
Gpru_v1_contig_35901,364,17,20,66,0.98561296,1.015555326,3.411597271
Gpru_v1_contig_35902,464,8,55,63,0.363857117,2.190885521,2.554687455
Gpru_v1_contig_35903,263,10,14,37,0.802422539,0.983891624,2.647044132
Gpru_v1_contig_35904,320,21,17,17,1.384931151,0.981915056,0.999572155
Gpru_v1_contig_35905,881,26,51,72,0.622811047,1.069964193,1.537700638
Gpru_v1_contig_35906,438,12,21,39,0.578183912,0.88617636,1.67535059
Gpru_v1_contig_35907,513,453,235,203,18.63544228,8.466920333,7.445500193
Gpru_v1_contig_35908,297,11,13,2,0.781618992,0.809024883,0.126703541
Gpru_v1_contig_35909,326,4,9,5,0.258941261,0.510269823,0.288580918
Gpru_v1_contig_3591,3722,5713,6375,6315,32.39266822,31.65765898,31.92362441
Gpru_v1_contig_35910,556,73,43,28,2.770811211,1.429448918,0.94754195
Gpru_v1_contig_35911,311,6,17,42,0.407145584,1.010330604,2.54099674
Gpru_v1_contig_35912,267,7,11,6,0.553280859,0.761476316,0.422819682
Gpru_v1_contig_35913,349,4,27,45,0.241876364,1.429925179,2.426064222
Gpru_v1_contig_35914,581,77,160,193,2.796877598,5.090012238,6.250235526
Gpru_v1_contig_35915,285,0,41,7,0,2.658973279,0.462134495
Gpru_v1_contig_35916,292,10,24,3,0.72272989,1.519159474,0.193309683
Gpru_v1_contig_35917,426,75,43,14,3.715442391,1.865665724,0.618348972
Gpru_v1_contig_35918,474,45,49,41,2.003517036,1.910700928,1.627498967
Gpru_v1_contig_35919,533,25,64,59,0.989855196,2.219359933,2.082763744
Gpru_v1_contig_3592,1659,10548,7825,5504,134.1783981,87.17921145,62.42337499
Gpru_v1_contig_35920,695,31,37,31,0.941316685,0.983992744,0.839251441
Gpru_v1_contig_35921,343,13,24,20,0.799849173,1.29327862,1.097112295
Gpru_v1_contig_35922,1631,213,270,396,2.756033613,3.059741799,4.568319092
Gpru_v1_contig_35923,635,72,53,15,2.392861922,1.542684516,0.44446006
Gpru_v1_contig_35924,508,54,37,21,2.243308052,1.346210545,0.777805104
Gpru_v1_contig_35925,252,0,9,0,0,0.660110962,0
Gpru_v1_contig_35926,245,7,21,15,0.602963222,1.584266309,1.15196791
Gpru_v1_contig_35927,209,36,62,44,3.635089283,5.483026939,3.961152812
Gpru_v1_contig_35928,301,0,7,0,0,0.429839696,0
Gpru_v1_contig_35929,240,29,16,17,2.550031961,1.232207129,1.332762873
Gpru_v1_contig_3593,1885,1442,1606,1046,16.14406039,15.74741101,10.44084231
Gpru_v1_contig_35930,538,31,38,23,1.21601319,1.30549826,0.804379079
Gpru_v1_contig_35931,237,0,12,0,0,0.935853516,0
Gpru_v1_contig_35932,299,60,49,25,4.234858752,3.029004147,1.573200322
Gpru_v1_contig_35933,206,8,10,21,0.819561661,0.897238201,1.91808249
Gpru_v1_contig_35934,237,123,114,183,10.9525598,8.890608401,14.52840541
Gpru_v1_contig_35935,305,4,10,2,0.276770004,0.606003506,0.12338017
Gpru_v1_contig_35936,366,10,23,195,0.576604174,1.16150672,10.02463878
Gpru_v1_contig_35937,218,12,32,21,1.161672263,2.713116615,1.812499968
Gpru_v1_contig_35938,800,9,72,70,0.237416769,1.663479625,1.646354137
Gpru_v1_contig_35939,416,70,23,473,3.551105516,1.021902547,21.39355789
Gpru_v1_contig_3594,1986,28490,19107,11904,302.7415796,177.823124,112.7791665
Gpru_v1_contig_35940,502,46,54,36,1.933806351,1.988222659,1.349316994
Gpru_v1_contig_35941,635,9,40,15,0.29910774,1.164290201,0.44446006
Gpru_v1_contig_35942,300,35,12,478,2.462099825,0.739324278,29.97932487
Gpru_v1_contig_35943,838,15,61,0,0.377751422,1.345429025,0
Gpru_v1_contig_35944,354,49,80,35,2.921135385,4.17697332,1.860287161
Gpru_v1_contig_35945,988,96,80,52,2.050563185,1.496607849,0.990288203
Gpru_v1_contig_35946,569,19,37,13,0.704693397,1.201889203,0.429879062
Gpru_v1_contig_35947,388,72,128,68,3.916152887,6.097519815,3.297557624
Gpru_v1_contig_35948,1059,37,62,36,0.73733463,1.082108244,0.639619576
Gpru_v1_contig_35949,422,17,37,46,0.850149567,1.62055677,2.050976041
Gpru_v1_contig_3595,1226,1227,2935,3090,21.12092625,44.24789467,47.42236574
Gpru_v1_contig_35950,906,62,63,28,1.444183435,1.285249158,0.581493735
Gpru_v1_contig_35951,274,41,30,19,3.157854832,2.02369784,1.304722778
Gpru_v1_contig_35952,273,28,16,17,2.164483362,1.083259015,1.171659669
Gpru_v1_contig_35953,280,37,21,20,2.788704903,1.38623302,1.343962561
Gpru_v1_contig_35954,387,10,24,11,0.545315576,1.14623919,0.534806807
Gpru_v1_contig_35955,412,4,20,26,0.204890415,0.897238201,1.187384399
Gpru_v1_contig_35956,240,11,19,14,0.967253503,1.463245966,1.097569425
Gpru_v1_contig_35957,262,10,10,10,0.805485221,0.705462097,0.718147933
Gpru_v1_contig_35958,1644,90,107,41,1.155312744,1.202975938,0.469242403
Gpru_v1_contig_35959,413,80,69,33,4.087886253,3.087976704,1.503415746
Gpru_v1_contig_3596,1687,1554,1876,2750,19.4399346,20.55382846,30.67134476
Gpru_v1_contig_35960,221,47,46,26,4.488119913,3.84716253,2.213585395
Gpru_v1_contig_35961,244,52,30,39,4.49751256,2.272513148,3.007391633
Gpru_v1_contig_35962,933,111,61,31,2.510731103,1.208434644,0.625165864
Gpru_v1_contig_35963,354,112,95,65,6.67688088,4.960155817,3.454819013
Gpru_v1_contig_35964,583,4,39,10,0.144793913,1.236434255,0.322735435
Gpru_v1_contig_35965,518,28,35,16,1.140741231,1.248858577,0.581172999
Gpru_v1_contig_35966,469,2,26,1,0.089994511,1.024649852,0.040118285
Gpru_v1_contig_35967,278,304,29,245,23.07744132,1.928093889,16.58198412
Gpru_v1_contig_35968,344,27,18,15,1.656396061,0.967139317,0.820442261
Gpru_v1_contig_35969,306,25,20,40,1.724159541,1.208046205,2.459539328
Gpru_v1_contig_3597,2773,3636,4143,4447,27.67151088,27.61468159,30.17397084
Gpru_v1_contig_35970,411,70,46,33,3.594306313,2.068668903,1.510731638
Gpru_v1_contig_35971,921,55,45,59,1.26026515,0.903083401,1.205334501
Gpru_v1_contig_35972,423,35,43,151,1.746170088,1.878897396,6.71663559
Gpru_v1_contig_35973,327,77,36,36,4.969375793,2.034837461,2.071428535
Gpru_v1_contig_35974,220,6,11,7,0.575555803,0.924155347,0.598674232
Gpru_v1_contig_35975,263,4,7,1,0.320969016,0.491945812,0.071541733
Gpru_v1_contig_35976,466,23,30,16,1.041599558,1.189899588,0.646024922
Gpru_v1_contig_35977,386,0,18,0,0,0.861906541,0
Gpru_v1_contig_35978,306,1,8,7,0.068966382,0.483218482,0.430419382
Gpru_v1_contig_35979,464,52,30,66,2.36507126,1.195028466,2.676339238
Gpru_v1_contig_3598,241,209,284,962,18.30156005,21.7809227,75.1057584
Gpru_v1_contig_35980,317,0,11,0,0,0.641369641,0
Gpru_v1_contig_35981,392,48,93,14,2.584128096,4.38502282,0.671981281
Gpru_v1_contig_35982,328,21,16,15,1.351152343,0.901614973,0.860463835
Gpru_v1_contig_35983,302,18,23,22,1.257837186,1.40765384,1.370663804
Gpru_v1_contig_35984,249,7,20,8,0.593277066,1.484586903,0.604513281
Gpru_v1_contig_35985,389,0,44,22,0,2.090634204,1.064114316
Gpru_v1_contig_35986,408,6,49,17,0.310348717,2.219784902,0.783978161
Gpru_v1_contig_35987,269,11,26,33,0.862977103,1.786471303,2.308218228
Gpru_v1_contig_35988,823,6,70,62,0.153854528,1.572074709,1.417447756
Gpru_v1_contig_35989,284,4,10,2,0.297235391,0.650813625,0.132503351
Gpru_v1_contig_3599,374,7,17,11,0.394989277,0.840141225,0.553396349
Gpru_v1_contig_35990,313,38,41,23,2.562112095,2.421109855,1.382606852
Gpru_v1_contig_35991,376,23,34,113,1.290918601,1.671344776,5.654650989
Gpru_v1_contig_35992,607,104,30,1390,3.615792635,0.913497872,43.08650979
Gpru_v1_contig_35993,333,37,32,0,2.344856976,1.776154421,0
Gpru_v1_contig_35994,208,0,12,23,0,1.066333093,2.080557426
Gpru_v1_contig_35995,317,2,9,0,0.133146453,0.524756979,0
Gpru_v1_contig_35996,386,2,26,9,0.109345662,1.244976115,0.438702805
Gpru_v1_contig_35997,384,7,13,56,0.384703098,0.625730183,2.743923562
Gpru_v1_contig_35998,337,15,20,6,0.939334397,1.096920293,0.334993635
Gpru_v1_contig_35999,284,2,23,21,0.148617696,1.496871337,1.391285187
Gpru_v1_contig_36,1313,134,371,571,2.153768098,5.222568678,8.182510826
Gpru_v1_contig_360,1309,4298,14027,3563,69.29240454,198.0615287,51.21431664
Gpru_v1_contig_3600,234,260,320,171,23.44856976,25.27604368,13.74977082
Gpru_v1_contig_36000,360,50,31,17,2.93107122,1.591600875,0.888508582
Gpru_v1_contig_36001,648,61,55,15,1.986614938,1.568782225,0.435543423
Gpru_v1_contig_36002,264,0,14,0,0,0.980164762,0
Gpru_v1_contig_36003,343,0,36,35,0,1.939917929,1.919946516
Gpru_v1_contig_36004,290,11,10,2,0.800485657,0.637348515,0.129761902
Gpru_v1_contig_36005,274,12,21,6,0.924250195,1.416588488,0.412017719
Gpru_v1_contig_36006,208,81,121,165,8.218272766,10.75219202,14.92573806
Gpru_v1_contig_36007,595,64,99,23,2.26997919,3.075340482,0.727320915
Gpru_v1_contig_36008,391,16,16,29,0.86357904,0.756341972,1.395521227
Gpru_v1_contig_36009,303,12,20,10,0.835790605,1.220007059,0.620972801
Gpru_v1_contig_3601,1839,6374,6486,33011,73.14576687,65.18838043,337.7475114
Gpru_v1_contig_36010,576,70,27,214,2.564687317,0.866395638,6.990471933
Gpru_v1_contig_36011,232,3,17,0,0.272892838,1.354365595,0
Gpru_v1_contig_36012,251,9,9,24,0.756706833,0.662740886,1.799089325
Gpru_v1_contig_36013,296,49,25,4,3.493520021,1.561073221,0.254263187
Gpru_v1_contig_36014,310,25,11,12,1.701912321,0.655852182,0.728341001
Gpru_v1_contig_36015,267,24,12,32,1.896962947,0.830701435,2.255038305
Gpru_v1_contig_36016,652,0,70,21,0,1.984382647,0.606019928
Gpru_v1_contig_36017,319,5,12,8,0.330779197,0.695289289,0.471861463
Gpru_v1_contig_36018,544,2,80,8,0.077587179,2.718103962,0.276698174
Gpru_v1_contig_36019,686,129,278,227,3.968482433,7.490238672,6.226112273
Gpru_v1_contig_3602,581,1423,884,836,51.68775093,28.12231762,27.07355906
Gpru_v1_contig_36020,942,70,56,62,1.568216449,1.098783427,1.238385884
Gpru_v1_contig_36021,215,70,37,508,6.870976255,3.180813752,44.45703133
Gpru_v1_contig_36022,401,33,19,19,1.736714518,0.875758184,0.891506337
Gpru_v1_contig_36023,272,41,23,14,3.181074353,1.562909778,0.96844361
Gpru_v1_contig_36024,270,30,29,20,2.344856976,1.985222597,1.393738952
Gpru_v1_contig_36025,690,37,48,22,1.131648367,1.285781352,0.599913723
Gpru_v1_contig_36026,272,19,13,22,1.474156408,0.883383788,1.521839959
Gpru_v1_contig_36027,947,18,48,14,0.401126537,0.936841746,0.278159094
Gpru_v1_contig_36028,326,101,126,178,6.538266844,7.143777529,10.27348068
Gpru_v1_contig_36029,434,49,25,6,2.38267725,1.0646951,0.260121786
Gpru_v1_contig_3603,2367,4071,5164,5162,36.29624619,40.32393926,41.03315859
Gpru_v1_contig_36030,230,11,20,7,1.009308003,1.60722669,0.572644917
Gpru_v1_contig_36031,372,17,16,20,0.964416982,0.794972341,1.011584723
Gpru_v1_contig_36032,322,4,15,62,0.262157923,0.861014298,3.6228556
Gpru_v1_contig_36033,657,39,40,30,1.252731809,1.125303314,0.859154149
Gpru_v1_contig_36034,418,17,86,102,0.85828497,3.80274449,4.591336214
Gpru_v1_contig_36035,407,16,28,24,0.829629987,1.271565097,1.10951209
Gpru_v1_contig_36036,232,4,10,0,0.363857117,0.796685644,0
Gpru_v1_contig_36037,661,291,230,930,9.290741936,6.431338269,26.47260597
Gpru_v1_contig_36038,265,0,8,20,0,0.557980587,1.420035914
Gpru_v1_contig_36039,319,18,35,7,1.19080511,2.027927094,0.412878781
Gpru_v1_contig_3604,1166,696,717,433,12.59707041,11.36568411,6.987222166
Gpru_v1_contig_36040,237,3,12,0,0.267135605,0.935853516,0
Gpru_v1_contig_36041,351,12,17,26,0.721494454,0.895193214,1.393738952
Gpru_v1_contig_36042,243,16,12,12,1.389544875,0.912746022,0.929159302
Gpru_v1_contig_36043,503,24,52,54,1.006936594,1.910778451,2.019951682
Gpru_v1_contig_36044,346,24,31,28,1.463841349,1.656000911,1.522639665
Gpru_v1_contig_36045,385,34,17,6,1.863704505,0.81613719,0.293228195
Gpru_v1_contig_36046,508,7,227,2,0.290799192,8.259183613,0.074076677
Gpru_v1_contig_36047,217,124,82,73,12.05926445,6.984399857,6.329630127
Gpru_v1_contig_36048,1168,12,166,77,0.216818967,2.626879925,1.240403802
Gpru_v1_contig_36049,603,10,31,11,0.349978653,0.950209478,0.34323422
Gpru_v1_contig_3605,1385,387,3639,226,5.896849709,48.56319578,3.070250934
Gpru_v1_contig_36050,250,7,18,1,0.590903958,1.3307837,0.075261903
Gpru_v1_contig_36051,261,15,24,17,1.212857056,1.69959604,1.225529079
Gpru_v1_contig_36052,319,8,31,18,0.529246716,1.796163997,1.061688293
Gpru_v1_contig_36053,301,0,38,2,0,2.333415494,0.125019773
Gpru_v1_contig_36054,1565,146,203,103,1.968780873,2.397489271,1.238334833
Gpru_v1_contig_36055,371,27,19,15,1.535849717,0.94657421,0.760733525
Gpru_v1_contig_36056,320,0,13,0,0,0.750876219,0
Gpru_v1_contig_36057,387,191,142,102,10.4155275,6.781915208,4.959117668
Gpru_v1_contig_36058,312,5,17,11,0.338200525,1.007092365,0.663366136
Gpru_v1_contig_36059,289,14,10,10,1.022325187,0.639553873,0.651054528
Gpru_v1_contig_3606,298,83,535,53,5.877879735,33.1827591,3.346376579
Gpru_v1_contig_36060,271,6,9,5,0.467240873,0.61383012,0.347149001
Gpru_v1_contig_36061,905,60,202,632,1.399141179,4.125511162,13.13964723
Gpru_v1_contig_36062,261,10,14,3,0.808571371,0.991431024,0.216269837
Gpru_v1_contig_36063,198,1,12,0,0.106584408,1.120188299,0
Gpru_v1_contig_36064,571,115,83,41,4.25030993,2.686686298,1.35102366
Gpru_v1_contig_36065,393,125,243,222,6.712376839,11.42848597,10.62858942
Gpru_v1_contig_36066,496,327,463,535,13.91313323,17.2533841,20.29491851
Gpru_v1_contig_36067,221,27,63,13,2.578281652,5.268939987,1.106792697
Gpru_v1_contig_36068,417,64,20,41,3.238939132,0.886479949,1.849962854
Gpru_v1_contig_36069,481,23,28,31,1.009117243,1.075939697,1.212639816
Gpru_v1_contig_3607,1020,738,1280,1610,15.2691569,23.19448714,29.69893738
Gpru_v1_contig_36070,252,0,9,284,0,0.660110962,21.20474263
Gpru_v1_contig_36071,200,0,16,29,0,1.478648555,2.728243999
Gpru_v1_contig_36072,314,5,12,41,0.336046382,0.706360775,2.456797803
Gpru_v1_contig_36073,295,8,14,3,0.572304075,0.877164397,0.191343822
Gpru_v1_contig_36074,577,235,271,439,8.59509966,8.68097397,14.31541404
Gpru_v1_contig_36075,580,72,64,35,2.619771242,2.039515248,1.135416647
Gpru_v1_contig_36076,1130,411,103,104,7.67577518,1.684743376,1.731689813
Gpru_v1_contig_36077,431,17,32,61,0.832397024,1.372295643,2.662979182
Gpru_v1_contig_36078,595,81,33,53,2.872942412,1.025113494,1.67600037
Gpru_v1_contig_36079,242,3,27,4,0.261616274,2.062164824,0.310999601
Gpru_v1_contig_3608,838,434,757,666,10.92960781,16.69655364,14.95358821
Gpru_v1_contig_36080,245,0,42,76,0,3.168532618,5.836637409
Gpru_v1_contig_36081,413,16,18,4,0.817577251,0.80555914,0.182232212
Gpru_v1_contig_36082,300,26,27,12,1.828988441,1.663479625,0.752619034
Gpru_v1_contig_36083,346,25,33,34,1.524834739,1.762839679,1.848919593
Gpru_v1_contig_36084,232,23,52,27,2.092178422,4.142765348,2.189732104
Gpru_v1_contig_36085,510,59,33,32,2.44140991,1.195965743,1.180578877
Gpru_v1_contig_36086,248,0,14,0,0,1.043401198,0
Gpru_v1_contig_36087,466,546,170,138,24.72666777,6.742764334,5.571964953
Gpru_v1_contig_36088,229,2,13,3,0.184311902,1.049259346,0.24649095
Gpru_v1_contig_36089,362,55,22,17,3.206365202,1.123282742,0.883599695
Gpru_v1_contig_3609,3812,4571,7670,4021,25.30563251,37.18925242,19.84706937
Gpru_v1_contig_36090,476,44,20,7,1.950763366,0.776601132,0.276698174
Gpru_v1_contig_36091,252,5,14,6,0.41872446,1.026839274,0.44798752
Gpru_v1_contig_36092,1241,10,90,35,0.170054092,1.34043483,0.530654033
Gpru_v1_contig_36093,333,4,22,0,0.253498051,1.221106164,0
Gpru_v1_contig_36094,468,73,79,19,3.291818447,3.120011641,0.763876157
Gpru_v1_contig_36095,313,7,22,9,0.471968018,1.299132117,0.541020073
Gpru_v1_contig_36096,335,6,12,2,0.377976945,0.662081443,0.112331199
Gpru_v1_contig_36097,300,75,48,47,5.275928196,2.95729711,2.947757884
Gpru_v1_contig_36098,627,2,74,199,0.067316468,2.18141932,5.971737951
Gpru_v1_contig_36099,550,59,22,2,2.263852826,0.739324278,0.068419912
Gpru_v1_contig_361,1132,5909,7652,8325,110.160635,124.940578,138.3735305
Gpru_v1_contig_3610,1260,2273,4015,4764,38.0704279,58.89656695,71.14041824
Gpru_v1_contig_36100,446,49,41,20,2.318569342,1.699119696,0.843743312
Gpru_v1_contig_36101,238,51,35,42,4.522224168,2.718103962,3.320378092
Gpru_v1_contig_36102,389,29,22,23,1.5732845,1.045317102,1.112483148
Gpru_v1_contig_36103,357,11,17,5,0.650254455,0.880147949,0.263522071
Gpru_v1_contig_36104,406,10,21,11,0.519795881,0.956022773,0.509778903
Gpru_v1_contig_36105,553,13,56,3,0.49610898,1.871707032,0.102073106
Gpru_v1_contig_36106,537,19,33,20,0.7466863,1.135833387,0.700762602
Gpru_v1_contig_36107,262,30,40,31,2.416455662,2.821848388,2.226258594
Gpru_v1_contig_36108,668,112,127,99,3.538347053,3.514003864,2.788521122
Gpru_v1_contig_36109,874,321,177,641,7.750905953,3.743146371,13.79945083
Gpru_v1_contig_3611,1600,262,424,259,3.455732968,4.898023339,3.045755154
Gpru_v1_contig_36110,278,32,19,24,2.429204349,1.263233928,1.624357628
Gpru_v1_contig_36111,382,0,11,31,0,0.532236064,1.526910344
Gpru_v1_contig_36112,285,23,17,15,1.703106646,1.102501116,0.990288203
Gpru_v1_contig_36113,468,73,45,70,3.291818447,1.777221821,2.814280577
Gpru_v1_contig_36114,211,8,13,8,0.800140769,1.138769622,0.713382971
Gpru_v1_contig_36115,673,231,172,490,7.243622069,4.723765815,13.69923205
Gpru_v1_contig_36116,414,8,26,56,0.407801213,1.160774832,2.545088522
Gpru_v1_contig_36117,1073,64,60,123,1.258748945,1.033538133,2.156853244
Gpru_v1_contig_36118,388,18,15,11,0.979038222,0.714553103,0.533428439
Gpru_v1_contig_36119,280,6,18,11,0.452222417,1.188199732,0.739179409
Gpru_v1_contig_3612,686,931,840,1032,28.64075306,22.63237584,28.30549721
Gpru_v1_contig_36120,308,13,12,12,0.890741124,0.72012105,0.733070488
Gpru_v1_contig_36121,261,31,21,33,2.50657125,1.487146535,2.378968212
Gpru_v1_contig_36122,426,17,80,76,0.842166942,3.471005998,3.356751561
Gpru_v1_contig_36123,459,29,42,213,1.333350045,1.691264687,8.731364613
Gpru_v1_contig_36124,207,0,10,0,0,0.892903717,0
Gpru_v1_contig_36125,1284,99,151,106,1.627155425,2.173636408,1.553302524
Gpru_v1_contig_36126,605,17,100,0,0.592996888,3.055058998,0
Gpru_v1_contig_36127,648,67,89,78,2.182019686,2.538574873,2.264825798
Gpru_v1_contig_36128,400,5,17,102,0.26379641,0.785532045,4.797946343
Gpru_v1_contig_36129,229,7,9,7,0.645091657,0.726410316,0.57514555
Gpru_v1_contig_3613,1031,22443,14936,8982,459.3895499,267.7630313,163.9191117
Gpru_v1_contig_36130,789,38,73,43,1.016401883,1.710097347,1.025431511
Gpru_v1_contig_36131,346,55,72,157,3.354636425,3.846195664,8.53765812
Gpru_v1_contig_36132,313,21,44,34,1.415904053,2.598264234,2.043853607
Gpru_v1_contig_36133,439,29,29,12,1.394094922,1.220979729,0.514318247
Gpru_v1_contig_36134,314,5,12,4,0.336046382,0.706360775,0.239687591
Gpru_v1_contig_36135,494,18,41,31,0.768961195,1.534023046,1.180728242
Gpru_v1_contig_36136,226,133,96,99,12.41944159,7.851231266,8.242177477
Gpru_v1_contig_36137,253,13,10,3,1.084380499,0.730557587,0.223108409
Gpru_v1_contig_36138,361,2,37,52,0.116918076,1.894390462,2.71026245
Gpru_v1_contig_36139,204,3,8,6,0.310348717,0.724827723,0.553396349
Gpru_v1_contig_3614,4117,6203,6882,1892,31.79653398,30.89646392,8.646801147
Gpru_v1_contig_36140,1157,8,94,527,0.145920227,1.501652595,8.570229712
Gpru_v1_contig_36141,238,28,27,65,2.482789739,2.096823056,5.138680381
Gpru_v1_contig_36142,403,26,33,2,1.361529857,1.513505035,0.093377051
