Contig ID,Size,Hkan_ech1,Hkan_ech2,Hkan_ech3,Hkan_ENV_F1_RPKM,Hkan_ENV_F2_RPKM,Hkan_ENV_F3_RPKM
Hkan_v1_contig_18217,1984,817,861,942,8.4300888,12.16698935,5.119021979
Hkan_v1_contig_18218,211,378,437,214,40.23181702,25.98993605,31.39132374
Hkan_v1_contig_18219,1240,74,150,64,2.349850537,1.322611156,0.113953881
Hkan_v1_contig_1822,266,714,702,713,51.26561141,68.6881447,12.08510891
Hkan_v1_contig_18220,1022,1684,2143,2277,40.73258205,57.0934159,6.118052278
Hkan_v1_contig_18221,372,125,114,108,5.952954693,7.439687753,6.50486735
Hkan_v1_contig_18222,1525,328,338,252,4.305439812,4.234523915,2.050048993
Hkan_v1_contig_18223,832,49,58,68,1.354176687,2.094399277,0.127376333
Hkan_v1_contig_18224,502,0,260,1,10.06098025,0.051046994,0
Hkan_v1_contig_18225,257,114,173,147,13.07626296,14.6574393,4.467258159
Hkan_v1_contig_18226,577,17,44,28,1.48131537,1.243529553,0.091834583
Hkan_v1_contig_18227,854,445,546,615,12.41953792,18.45402641,7.611158488
Hkan_v1_contig_18228,1330,703,915,862,13.36411237,16.60846584,21.44774824
Hkan_v1_contig_18229,835,200,91,137,2.11702303,4.204438309,0.38075608
Hkan_v1_contig_1823,1627,949,1446,807,17.26439666,12.71041921,3.875622607
Hkan_v1_contig_18230,340,9,160,1,9.141379342,0.075369386,5.454704137
Hkan_v1_contig_18231,530,1491,971,666,35.58885585,32.20121454,112.7423143
Hkan_v1_contig_18232,369,156,187,186,9.844324163,12.91696464,2.536940729
Hkan_v1_contig_18233,1457,1694,1292,953,17.22557103,16.76128234,11.41963357
Hkan_v1_contig_18234,1994,261,211,178,2.05554963,2.287540233,36.63668694
Hkan_v1_contig_18235,257,613,622,286,47.01407839,28.51719482,28.72790632
Hkan_v1_contig_18236,579,288,213,220,7.146143048,9.73683947,1.189725748
Hkan_v1_contig_18237,1124,439,405,317,6.999376865,7.227146259,2.074285051
Hkan_v1_contig_18238,304,200,243,183,15.52756499,15.42593151,2.440262377
Hkan_v1_contig_18239,203,8,7,0,0.669842452,0,0
Hkan_v1_contig_1824,875,3528,5850,4396,129.8728822,128.7429699,40.2713014
Hkan_v1_contig_18240,630,455,324,491,9.99022171,19.97169088,6.616560241
Hkan_v1_contig_18241,304,56,118,113,7.540134441,9.525301974,0.290507426
Hkan_v1_contig_18242,931,2056,1816,1523,37.89106647,41.92027424,104.0230019
Hkan_v1_contig_18243,947,384,362,389,7.42556078,10.526246,9.362989914
Hkan_v1_contig_18244,450,27,43,11,1.856207861,0.626403339,0.196253905
Hkan_v1_contig_18245,2270,1408,1311,1141,11.21882827,12.88052842,8.730272851
Hkan_v1_contig_18246,422,63,356,383,16.3873305,23.25734931,49.34716092
Hkan_v1_contig_18247,416,12,15,6,0.700436218,0.369599872,0.16983511
Hkan_v1_contig_18248,213,7,23,5,2.097581762,0.601539698,1.575559523
Hkan_v1_contig_18249,1449,71,294,271,3.941391818,4.792639891,13.04296142
Hkan_v1_contig_1825,275,5,28,76,1.977862076,7.081981554,0.642285509
Hkan_v1_contig_18250,840,140,107,121,2.474429914,3.691305392,1.051360208
Hkan_v1_contig_18251,234,160,98,366,8.135436957,40.08105282,1.358680884
Hkan_v1_contig_18252,457,575,772,592,32.81495145,33.19551414,7.652613994
Hkan_v1_contig_18253,619,543,339,72,10.63848327,2.980682654,0.342413922
Hkan_v1_contig_18254,720,89,303,89,8.174868922,3.167607795,0.53969824
Hkan_v1_contig_18255,699,29,63,2,1.750789928,0.073320719,1.566662078
Hkan_v1_contig_18256,561,697,1051,738,36.39238518,33.71067071,22.8892924
Hkan_v1_contig_18257,667,46,29,17,0.844583961,0.653126011,0.291291404
Hkan_v1_contig_18258,2401,515,414,288,3.349491244,3.073790192,4.340309196
Hkan_v1_contig_18259,2210,597,681,743,5.985845512,8.615300554,3.71639183
Hkan_v1_contig_1826,2856,1610,1897,1856,12.90267605,16.65304523,6.827656879
Hkan_v1_contig_18260,1683,1154,1231,1526,14.20838128,23.2350874,5.247430627
Hkan_v1_contig_18261,1023,52,67,44,1.272242311,1.102175963,0.017265739
Hkan_v1_contig_18262,294,16,7,38,0.462510264,3.312151237,0.060077726
Hkan_v1_contig_18263,490,109,94,130,3.726511273,6.798626224,3.929083291
Hkan_v1_contig_18264,790,105,106,40,2.606450249,1.297498286,1.60977887
Hkan_v1_contig_18265,353,32,35,53,1.926034245,3.84746836,0.100072813
Hkan_v1_contig_18266,646,2174,2290,1821,68.86104833,72.23560601,46.37182063
Hkan_v1_contig_18267,741,322,341,50,8.939368429,1.72912221,0.357547601
Hkan_v1_contig_18268,315,8,14,15,0.863352493,1.220266245,0.056072544
Hkan_v1_contig_18269,241,10,7,7,0.56422414,0.744311776,0.293159361
Hkan_v1_contig_1827,764,1176,820,653,20.84928469,21.90250134,4.346356126
Hkan_v1_contig_18270,228,193,148,87,12.60949036,9.778186097,7.514458748
Hkan_v1_contig_18271,489,0,11,2,0.436972888,0.104808144,0
Hkan_v1_contig_18272,1091,546,706,320,12.57044396,7.51621372,8.305263808
Hkan_v1_contig_18273,1094,461,497,385,8.824898773,9.018146794,11.04331848
Hkan_v1_contig_18274,443,2,95,42,4.165724503,2.429514285,0.637935945
Hkan_v1_contig_18275,311,31,32,40,1.998758184,3.295895968,0.170381204
Hkan_v1_contig_18276,2514,1347,1813,1665,14.00887295,16.97160273,14.7330945
Hkan_v1_contig_18277,271,3,22,0,1.576972267,0,0
Hkan_v1_contig_18278,858,421,454,403,10.27872462,12.03626251,5.846445016
Hkan_v1_contig_18279,403,65,66,83,3.181336111,5.27772721,1.271024053
Hkan_v1_contig_1828,1671,9167,9975,7967,115.9597099,122.1777886,74.01273856
Hkan_v1_contig_18280,2590,441,499,505,3.742583058,4.996495572,0.259146084
Hkan_v1_contig_18281,1472,663,548,355,7.231750166,6.180084822,8.267462417
Hkan_v1_contig_18282,967,1448,1235,698,24.80910797,18.49706579,21.6812872
Hkan_v1_contig_18283,2323,1102,553,486,4.624306242,5.361186956,3.938595382
Hkan_v1_contig_18284,607,115,361,80,11.55285112,3.37734315,3.579128062
Hkan_v1_contig_18285,989,466,457,576,8.976159771,14.92451011,5.661399315
Hkan_v1_contig_18286,1643,228,309,371,3.653352532,5.786423808,0.795527091
Hkan_v1_contig_18287,608,133,798,25,25.49587832,1.053683847,16.61702476
Hkan_v1_contig_18288,360,867,327,551,17.64476658,39.2213909,0
Hkan_v1_contig_18289,1129,82,108,217,1.85823433,4.925379344,0.45369592
Hkan_v1_contig_1829,2042,3246,1844,406,17.54186824,5.095000003,5.691555475
Hkan_v1_contig_18290,2120,1299,1365,1391,12.50741201,16.81377231,10.30610721
Hkan_v1_contig_18291,721,75,75,138,2.020675912,4.904759471,4.777054148
Hkan_v1_contig_18292,589,364,196,207,6.464150248,9.005937807,4.378228044
Hkan_v1_contig_18293,723,771,1069,744,28.7216955,26.36990293,22.67099057
Hkan_v1_contig_18294,1587,1690,1678,1496,20.5393027,24.15619682,5.687282364
Hkan_v1_contig_18295,768,664,1013,713,25.62234597,23.79042512,41.71928725
Hkan_v1_contig_18296,558,30,42,21,1.462129223,0.964403968,0.063307711
Hkan_v1_contig_18297,971,1300,1474,1056,29.48824454,27.86882004,9.131566888
Hkan_v1_contig_18298,289,55,34,43,2.285344836,3.81280422,0.1833514
Hkan_v1_contig_18299,447,50,25,75,1.086433507,4.299595831,0
Hkan_v1_contig_183,2085,188058,90620,91513,844.2842046,1124.736078,1312.803085
Hkan_v1_contig_1830,1482,1696,5884,5549,77.12499096,95.94899143,74.81087639
Hkan_v1_contig_18300,522,4,27,4,1.004763678,0.196364683,0.067673761
Hkan_v1_contig_18301,1798,1256,1670,1202,18.04253056,17.13123502,14.12635175
Hkan_v1_contig_18302,432,15,45,29,2.023482406,1.720236443,0.081772461
Hkan_v1_contig_18303,769,991,551,496,13.91861188,16.52833968,10.45071187
Hkan_v1_contig_18304,1560,263,273,193,3.399450443,3.170345572,2.400336228
Hkan_v1_contig_18305,1038,556,625,688,11.6964301,16.98497756,4.356156052
Hkan_v1_contig_18306,480,290,586,553,23.7152138,29.52281647,13.83590033
Hkan_v1_contig_18307,380,15,88,154,4.498520887,10.38510799,0.232405941
Hkan_v1_contig_18308,260,3,58,4,4.3333654,0.394239864,0.271736177
Hkan_v1_contig_18309,3097,1048,757,806,4.748159943,6.669107674,1.306035838
Hkan_v1_contig_1831,2060,4682,4278,3466,40.34077391,43.11567909,26.85439363
Hkan_v1_contig_18310,214,483,345,652,31.31669967,78.07423098,79.97805184
Hkan_v1_contig_18311,270,12,10,2,0.719460411,0.189819194,0
Hkan_v1_contig_18312,2485,267,353,399,2.759427436,4.114531537,0.682347583
Hkan_v1_contig_18313,662,4,397,521,11.64938995,20.16757249,42.95648172
Hkan_v1_contig_18314,200,0,48,76,4.662103465,9.737724637,18.01610852
Hkan_v1_contig_18315,671,0,453,408,13.11433724,15.5815815,45.46012597
Hkan_v1_contig_18316,3067,1063,1413,1170,8.949505754,9.77565753,4.21558764
Hkan_v1_contig_18317,1692,818,642,658,7.370642298,9.96550767,2.703710719
Hkan_v1_contig_18318,335,313,332,452,19.25147202,34.57542448,10.12318653
Hkan_v1_contig_18319,2660,667,614,446,4.4839153,4.296621674,2.934955022
Hkan_v1_contig_1832,862,1952,3612,4550,81.39751409,135.2626911,17.45794602
Hkan_v1_contig_18320,500,397,374,358,14.53022246,18.34792326,21.76063304
Hkan_v1_contig_18321,266,15,60,27,4.381676188,2.601093839,1.328033947
Hkan_v1_contig_18322,266,86,70,78,5.111955553,7.514271089,8.897827443
Hkan_v1_contig_18323,2048,973,909,710,8.621932066,8.883871932,21.94919778
Hkan_v1_contig_18324,611,38,50,54,1.58964248,2.264782197,0.375805351
Hkan_v1_contig_18325,525,281,718,159,26.56658958,7.76089332,12.64996602
Hkan_v1_contig_18326,314,725,353,456,21.83814388,37.21423428,20.41915634
Hkan_v1_contig_18327,531,515,140,218,5.121582588,10.52048752,0.066526748
Hkan_v1_contig_18328,2287,860,798,770,6.778090957,8.627767899,6.834990629
Hkan_v1_contig_18329,246,276,167,150,13.1871829,15.62536046,4.379812768
Hkan_v1_contig_1833,1907,6790,4553,3194,46.37859875,42.91984171,41.02190312
Hkan_v1_contig_18330,3012,665,1386,700,8.938793993,5.955482671,4.521267762
Hkan_v1_contig_18331,341,16,82,11,4.671218036,0.826631973,1.035944369
Hkan_v1_contig_18332,763,430,218,829,5.550123172,27.84222158,3.680725278
Hkan_v1_contig_18333,2124,265,173,108,1.582203192,1.30299616,0.790005128
Hkan_v1_contig_18334,2104,2388,1050,815,9.694250312,9.926262732,14.37205406
Hkan_v1_contig_18335,614,129,40,89,1.265500398,3.714458652,1.265741801
Hkan_v1_contig_18336,2771,1095,932,928,6.533562536,8.581937419,5.137588705
Hkan_v1_contig_18337,323,207,222,173,13.35122509,13.72516182,12.52257892
Hkan_v1_contig_18338,622,577,846,687,26.42108475,28.30350662,20.8716975
Hkan_v1_contig_18339,412,0,32,0,1.508771348,0,0
Hkan_v1_contig_1834,675,105,83,98,2.388608565,3.720456197,1.020520308
Hkan_v1_contig_18340,670,187,65,147,1.884556749,5.622331193,0.05272493
Hkan_v1_contig_18341,1358,872,1247,1345,17.83763813,25.38027989,5.930972224
Hkan_v1_contig_18342,1060,410,399,270,7.312025481,6.527273218,1.333045396
Hkan_v1_contig_18343,353,240,206,206,11.33608727,14.95431098,3.8528033
Hkan_v1_contig_18344,1141,277,338,370,5.754422185,8.309788541,3.498513967
Hkan_v1_contig_18345,234,65,43,35,3.569630502,3.832887565,2.86832631
Hkan_v1_contig_18346,3403,1009,1139,1072,6.501782552,8.072475379,0.622845189
Hkan_v1_contig_18347,320,22,21,10,1.274793916,0.800799723,0.275982055
Hkan_v1_contig_18348,354,450,497,420,27.27242728,30.40324374,14.71904291
Hkan_v1_contig_18349,524,469,481,155,17.83135947,7.580088985,7.955024717
Hkan_v1_contig_1835,618,73,72,54,2.263157022,2.239129324,0.857419975
Hkan_v1_contig_18350,205,107,44,33,4.169360822,4.125095161,3.877211303
Hkan_v1_contig_18351,527,161,188,50,6.929755308,2.431270508,2.145014223
Hkan_v1_contig_18352,365,153,157,113,8.355596392,7.933402192,0.580696487
Hkan_v1_contig_18353,3812,1660,1689,1708,8.606913204,11.48177064,2.831060404
Hkan_v1_contig_18354,414,475,536,532,25.1498335,32.9295036,8.276795143
Hkan_v1_contig_18355,1999,1151,825,719,8.016998829,9.217008523,4.700668831
Hkan_v1_contig_18356,773,656,512,495,12.86652099,16.40966057,3.975855316
Hkan_v1_contig_18357,688,477,414,283,11.68914023,10.54075915,3.82523964
Hkan_v1_contig_18358,1590,401,285,414,3.481916896,6.672323733,0.722066256
Hkan_v1_contig_18359,680,585,390,653,11.14105607,24.60810444,0.051949563
Hkan_v1_contig_1836,954,19258,21726,23474,442.3867045,630.5399651,914.6542865
Hkan_v1_contig_18360,1534,371,486,242,6.154341275,4.042629112,10.40887728
Hkan_v1_contig_18361,1677,599,781,549,9.046667675,8.389057568,6.129862592
Hkan_v1_contig_18362,2213,1022,756,797,6.636071357,9.228918277,5.179932498
Hkan_v1_contig_18363,344,422,299,321,16.88431366,23.91225221,14.22270309
Hkan_v1_contig_18364,1706,204,323,276,3.677851258,4.145758006,0.46590171
Hkan_v1_contig_18365,1662,793,390,397,4.558314158,6.121155046,6.408363086
Hkan_v1_contig_18366,536,36,43,40,1.558383465,1.912357549,0.461343136
Hkan_v1_contig_18367,243,182,426,309,34.05445946,32.58562825,137.8865402
Hkan_v1_contig_18368,471,18,18,13,0.742373163,0.707288078,0.225004478
Hkan_v1_contig_18369,292,14,27,7,1.796187122,0.614312117,0.181467652
Hkan_v1_contig_1837,655,370,559,514,16.57834502,20.10924252,8.332551314
Hkan_v1_contig_18370,797,778,742,658,18.08490574,21.15638517,5.806357705
Hkan_v1_contig_18371,543,59,80,114,2.861941967,5.379958363,0.520452346
Hkan_v1_contig_18372,357,45,66,16,3.59125617,1.148485878,0.049475774
Hkan_v1_contig_18373,1206,144,166,99,2.673815558,2.103593303,0.556540926
Hkan_v1_contig_18374,251,31,66,70,5.107882282,7.146579205,0.281479705
Hkan_v1_contig_18375,496,53,32,20,1.25325362,1.033289966,0.106831763
Hkan_v1_contig_18376,830,236,352,120,8.238255118,3.704904745,1.638601885
Hkan_v1_contig_18377,358,112,303,251,16.44107716,17.96654575,3.256279884
Hkan_v1_contig_18378,1843,606,895,757,9.433402516,10.52554124,9.430410129
Hkan_v1_contig_18379,597,152,497,379,16.17159005,16.26817261,5.798859116
Hkan_v1_contig_1838,2380,6899,7593,7575,61.97365477,81.56044242,30.83577645
Hkan_v1_contig_18380,432,198,163,201,7.329502939,11.9230181,2.73937743
Hkan_v1_contig_18381,544,219,121,190,4.32073008,8.950114556,3.701406379
Hkan_v1_contig_18382,1350,197,151,252,2.172770442,4.783443681,0.484092967
Hkan_v1_contig_18383,320,9,13,9,0.789158139,0.720719751,0.110392822
Hkan_v1_contig_18384,430,115,266,105,12.01666203,6.257411793,1.314444762
Hkan_v1_contig_18385,779,392,317,236,7.904828831,7.763336985,2.97026129
Hkan_v1_contig_18386,3395,1328,1227,1057,7.020619724,7.978276832,2.882244396
Hkan_v1_contig_18387,1051,169,159,166,2.938766456,4.04742924,1.7141873
Hkan_v1_contig_18388,245,0,61,0,4.836535907,0,65.31650388
Hkan_v1_contig_18389,207,20,24,8,2.252223896,0.990361011,0.767950065
Hkan_v1_contig_1839,870,6963,5863,4227,130.9095432,124.5050273,103.7844791
Hkan_v1_contig_18390,258,34,21,18,1.581139741,1.787831941,0
Hkan_v1_contig_18391,1159,3007,1427,986,23.91724779,21.80054605,0.060958935
Hkan_v1_contig_18392,533,10,33,17,1.202700237,0.817326547,0.563355488
Hkan_v1_contig_18393,3663,2604,2288,2214,12.13360261,15.48868654,4.956978251
Hkan_v1_contig_18394,666,247,123,176,3.587579618,6.771927992,2.201226237
Hkan_v1_contig_18395,249,77,66,62,5.148909449,6.380669282,2.05711925
Hkan_v1_contig_18396,222,358,185,57,16.18785925,6.579543674,9.865736869
Hkan_v1_contig_18397,585,326,406,179,13.48158124,7.840992848,0
Hkan_v1_contig_18398,2463,1407,1618,1458,12.76100184,15.16935116,7.364899911
Hkan_v1_contig_18399,1758,171,240,161,2.651935987,2.346826038,0.653063337
Hkan_v1_contig_184,789,41207,139917,68924,3444.801069,2238.552908,2.619206115
Hkan_v1_contig_1840,1342,3337,4492,1438,65.02163674,27.45871839,111.7023999
Hkan_v1_contig_18400,892,754,948,707,20.64496489,20.31086653,15.24708032
Hkan_v1_contig_18401,1322,868,704,493,10.34455635,9.5562908,5.464528184
Hkan_v1_contig_18402,345,481,556,500,31.30591215,37.1385379,19.4035383
Hkan_v1_contig_18403,916,1486,1695,1999,35.94553026,55.92309684,28.71177497
Hkan_v1_contig_18404,907,54,60,67,1.285034031,1.892959875,0.46737424
Hkan_v1_contig_18405,2438,1294,1149,1236,9.154971426,12.99148099,5.919011349
Hkan_v1_contig_18406,4031,1815,1281,1633,6.17315238,10.38119334,2.39681959
Hkan_v1_contig_18407,416,20,32,11,1.494263931,0.677599766,0.042458778
Hkan_v1_contig_18408,215,0,131,47,11.83596035,5.601873414,4.682709465
Hkan_v1_contig_18409,609,117,102,75,3.25352048,3.155860979,1.189124649
Hkan_v1_contig_1841,2148,1771,2624,2300,23.73013557,27.43894769,10.92004971
Hkan_v1_contig_18410,555,240,344,182,12.04026721,8.403347008,4.646443816
Hkan_v1_contig_18411,327,1,12,10,0.712859857,0.783657222,1.026281891
Hkan_v1_contig_18412,394,194,172,593,8.480137436,38.56846587,19.36637524
Hkan_v1_contig_18413,275,24,92,1,6.498689678,0.093183968,13.03839583
Hkan_v1_contig_18414,1597,817,292,338,3.551800803,5.423575334,6.182551023
Hkan_v1_contig_18415,746,1377,1039,1338,27.0549905,45.96118091,10.98600951
Hkan_v1_contig_18416,387,195,222,211,11.14327055,13.97157554,2.784067031
Hkan_v1_contig_18417,1984,783,946,967,9.262327532,12.48989246,2.466033197
Hkan_v1_contig_18418,741,128,158,71,4.141994756,2.455353538,0
Hkan_v1_contig_18419,992,0,667,239,13.06125257,6.173907545,0.017805294
Hkan_v1_contig_1842,453,45,30,13,1.286452391,0.735392241,1.013761896
Hkan_v1_contig_18420,413,92,60,80,2.822096528,4.963794896,2.01005816
Hkan_v1_contig_18421,311,92,82,59,5.121817847,4.861446553,4.486705041
Hkan_v1_contig_18422,1817,837,540,625,5.773105556,8.8145264,3.625890812
Hkan_v1_contig_18423,3388,1616,1098,1305,6.295490953,9.870542046,2.783932319
Hkan_v1_contig_18424,969,219,218,210,4.370220826,5.553533686,5.778249662
Hkan_v1_contig_18425,214,76,89,59,8.078800786,7.064999429,1.568197095
Hkan_v1_contig_18426,307,17,15,15,0.949125298,1.252064714,0.115067436
Hkan_v1_contig_18427,255,15,20,14,1.523563224,1.4068952,0
Hkan_v1_contig_18428,2746,1488,1600,1610,11.31853232,15.0244726,7.358449419
Hkan_v1_contig_18429,813,38,74,5,1.76812042,0.157598962,0.108627623
Hkan_v1_contig_1843,1688,7437,5271,1468,60.65844037,22.28576292,30.96230898
Hkan_v1_contig_18430,213,209,189,184,17.23665013,22.1366609,11.19476503
Hkan_v1_contig_18431,441,87,175,153,7.708504406,8.890511215,4.565907188
Hkan_v1_contig_18432,291,6,9,5,0.600786529,0.440302253,0
Hkan_v1_contig_18433,1270,278,515,349,7.877241746,7.041993159,1.251698137
Hkan_v1_contig_18434,1525,1206,895,835,11.40049891,14.03106138,1.679418666
Hkan_v1_contig_18435,579,212,446,152,14.96328544,6.727270906,16.29009101
Hkan_v1_contig_18436,1851,377,253,56,2.655123754,0.775274503,4.456267772
Hkan_v1_contig_18437,798,698,654,1082,15.92009015,34.74547572,95.99472045
Hkan_v1_contig_18438,312,94,12,7,0.747131965,0.574933135,0
Hkan_v1_contig_18439,906,389,547,455,11.72815763,12.86936421,19.08601723
Hkan_v1_contig_1844,458,1403,1799,1474,76.30207544,82.47188069,70.18862383
Hkan_v1_contig_18440,208,183,206,305,19.23864811,37.57598702,27.76804056
Hkan_v1_contig_18441,209,237,287,0,26.67511352,0,0
Hkan_v1_contig_18442,263,1124,476,349,35.15781447,34.00506202,39.69104651
Hkan_v1_contig_18443,718,49,47,63,1.271581145,2.248485017,0.14760043
Hkan_v1_contig_18444,2766,604,423,568,2.970700418,5.262232745,2.151981545
Hkan_v1_contig_18445,1805,2460,1423,1027,15.31434264,14.5803225,13.59207796
Hkan_v1_contig_18446,1615,747,658,679,7.914510009,10.77385535,1.607702272
Hkan_v1_contig_18447,1921,1865,1598,1009,16.15920817,13.45977172,5.268513224
Hkan_v1_contig_18448,694,264,260,263,7.27753903,9.711139009,3.283152511
Hkan_v1_contig_18449,954,260,230,331,4.683280035,8.891059403,3.054895698
Hkan_v1_contig_1845,315,3,7394,2841,455.9734526,231.1184269,5.71939953
Hkan_v1_contig_18450,507,69,146,94,5.593911126,4.751095795,0.487731599
Hkan_v1_contig_18451,391,0,25,20,1.242035237,1.310771926,0.090347066
Hkan_v1_contig_18452,3575,946,1055,1071,5.732539808,7.676925349,2.490091511
Hkan_v1_contig_18453,776,299,279,202,6.984143399,6.67057914,3.528018017
Hkan_v1_contig_18454,983,313,369,597,7.291947179,15.56304976,7.834184385
Hkan_v1_contig_18455,3203,434,493,563,2.989927422,4.504279681,0.297781449
Hkan_v1_contig_18456,1749,426,413,270,4.587022896,3.955923162,7.392342648
Hkan_v1_contig_18457,1711,178,262,251,2.974554616,3.759218807,2.549809654
Hkan_v1_contig_18458,1807,424,956,789,10.27709581,11.18903786,2.257951685
Hkan_v1_contig_18459,465,13,18,30,0.751952172,1.653263945,0.569769403
Hkan_v1_contig_1846,3073,3520,5164,4414,32.64332125,36.80812214,38.11336422
Hkan_v1_contig_18460,1780,102,221,315,2.411809142,4.53486585,2.976885083
Hkan_v1_contig_18461,2506,835,713,942,5.526868466,9.632604495,2.262480179
Hkan_v1_contig_18462,376,7,33,15,1.70489156,1.022297519,0.187902675
Hkan_v1_contig_18463,1377,877,752,613,10.6085143,11.40776135,7.927118534
Hkan_v1_contig_18464,412,201,93,76,4.384866729,4.727050795,0.986032972
Hkan_v1_contig_18465,504,17,31,23,1.194818183,1.169421818,0.946224187
Hkan_v1_contig_18466,354,2,14,14,0.768237388,1.013441458,0.199580243
Hkan_v1_contig_18467,262,0,13,4,0.963857268,0.391230399,0
Hkan_v1_contig_18468,1334,48,114,9,1.660044337,0.172886297,0.052962073
Hkan_v1_contig_18469,1452,1534,2248,1574,30.07463438,27.77870556,16.66536263
Hkan_v1_contig_1847,1189,726,2623,8403,42.85357929,181.1033158,58.73752296
Hkan_v1_contig_18470,574,148,308,280,10.42340205,12.50028837,2.061691725
Hkan_v1_contig_18471,216,27,18,7,1.618785925,0.830458972,0.654179685
Hkan_v1_contig_18472,723,281,335,122,9.000718422,4.324096985,1.441366857
