Contig ID,Size,Grac_ech1,Grac_ech2,Grac_ech3,Grac10_F RPKM,Grac9_F RPKM,Grac8_F RPKM
Grac_v1_contig_54848,288,0,9,10,0,0.476101705,0.693784101
Grac_v1_contig_54849,233,3,12,0,0.542733222,0.784648304,0
Grac_v1_contig_5485,2865,5099,9527,10385,75.02075987,50.66187446,72.42670126
Grac_v1_contig_54850,301,2,11,2,0.280081596,0.556770101,0.132764001
Grac_v1_contig_54851,298,0,7,22,0,0.357875107,1.475106061
Grac_v1_contig_54852,218,1,13,0,0.193359084,0.908524355,0
Grac_v1_contig_54853,350,12,16,0,1.445221037,0.696468781,0
Grac_v1_contig_54854,268,0,8,0,0,0.454783719,0
Grac_v1_contig_54855,253,4,10,12,0.666439214,0.602183975,0.947714566
Grac_v1_contig_54856,271,1,6,2,0.15554347,0.337311909,0.147461123
Grac_v1_contig_54857,281,2,13,17,0.30001623,0.704833842,1.208813864
Grac_v1_contig_54858,249,0,7,0,0,0.428300329,0
Grac_v1_contig_54859,271,3,7,0,0.466630409,0.393530561,0
Grac_v1_contig_5486,305,159,263,206,21.97446741,13.13728509,13.49535185
Grac_v1_contig_54860,282,11,8,41,1.644237882,0.432205804,2.905036405
Grac_v1_contig_54861,209,5,9,3,1.008427757,0.656063594,0.286808356
Grac_v1_contig_54862,312,0,15,10,0,0.732464162,0.640416093
Grac_v1_contig_54863,256,6,10,1,0.987944068,0.595127132,0.078050711
Grac_v1_contig_54864,244,0,7,0,0,0.437076975,0
Grac_v1_contig_54865,325,0,10,0,0,0.468777064,0
Grac_v1_contig_54866,275,5,11,24,0.766405096,0.609410183,1.743794802
Grac_v1_contig_54867,313,7,7,13,0.942702753,0.340724543,0.829881046
Grac_v1_contig_54868,255,0,8,13,0,0.477968771,1.018638303
Grac_v1_contig_54869,244,0,10,0,0,0.624395679,0
Grac_v1_contig_5487,1188,1526,3313,2804,54.14510073,42.48686734,47.16049984
Grac_v1_contig_54870,312,25,48,43,3.377586559,2.343885319,2.7537892
Grac_v1_contig_54871,398,0,13,0,0,0.497633943,0
Grac_v1_contig_54872,370,10,12,14,1.139250818,0.494116365,0.756037161
Grac_v1_contig_54873,335,0,8,0,0,0.363826975,0
Grac_v1_contig_54874,222,7,10,5,1.329125954,0.686272729,0.450022119
Grac_v1_contig_54875,268,11,10,0,1.730130906,0.568479648,0
Grac_v1_contig_54876,232,0,11,18,0,0.722361208,1.550248611
Grac_v1_contig_54877,211,0,9,2,0,0.649844982,0.189393195
Grac_v1_contig_54878,259,1,9,4,0.162750117,0.529410391,0.308586596
Grac_v1_contig_54879,380,2,10,0,0.221854107,0.400927752,0
Grac_v1_contig_5488,968,74,136,105,3.222385061,2.140490312,2.167358596
Grac_v1_contig_54880,264,10,7,0,1.596677282,0.403965083,0
Grac_v1_contig_54881,321,0,12,0,0,0.569542227,0
Grac_v1_contig_54882,316,1,12,1,0.133393292,0.578553971,0.063230956
Grac_v1_contig_54883,279,0,9,0,0,0.491459825,0
Grac_v1_contig_54884,357,14,17,20,1.653030598,0.725488313,1.119382751
Grac_v1_contig_54885,273,3,10,1,0.463211871,0.558067933,0.073190411
Grac_v1_contig_54886,303,0,11,0,0,0.553095051,0
Grac_v1_contig_54887,257,0,9,59,0,0.533530316,4.587073712
Grac_v1_contig_54888,365,0,9,0,0,0.375663811,0
Grac_v1_contig_54889,277,2,6,4,0.304348594,0.330005514,0.288534038
Grac_v1_contig_5489,1312,209,435,320,6.714806839,5.051322972,4.873410269
Grac_v1_contig_54890,239,0,10,0,0,0.63745835,0
Grac_v1_contig_54891,279,0,12,5,0,0.655279767,0.358082117
Grac_v1_contig_54892,210,0,4,0,0,0.290195325,0
Grac_v1_contig_54893,346,0,16,0,0,0.704520443,0
Grac_v1_contig_54894,366,11,23,33,1.266871811,0.957406708,1.80156396
Grac_v1_contig_54895,409,0,12,13,0,0.447000134,0.635092341
Grac_v1_contig_54896,305,8,11,18,1.10563358,0.549468198,1.179205501
Grac_v1_contig_54897,361,0,12,0,0,0.506435055,0
Grac_v1_contig_54898,402,26,13,34,2.726266882,0.492682362,1.68993381
Grac_v1_contig_54899,566,0,18,57,0,0.484513396,2.012219046
Grac_v1_contig_549,506,415,1188,553,34.5715342,35.76972813,21.83692313
Grac_v1_contig_5490,2539,696,2183,1845,11.55493779,13.09907867,14.5194612
Grac_v1_contig_54900,278,2,9,2,0.303253815,0.493227666,0.143748073
Grac_v1_contig_54901,258,1,10,6,0.163380931,0.590513743,0.464674002
Grac_v1_contig_54902,238,2,15,25,0.354220842,0.96020512,2.098842658
Grac_v1_contig_54903,276,0,7,1,0,0.386401384,0.072394863
Grac_v1_contig_54904,320,0,8,15,0,0.380881364,0.936608536
Grac_v1_contig_54905,361,0,7,6,0,0.295420449,0.332093885
Grac_v1_contig_54906,282,5,15,10,0.747380856,0.810385882,0.708545465
Grac_v1_contig_54907,370,0,10,0,0,0.411763637,0
Grac_v1_contig_54908,258,5,9,16,0.816904656,0.531462369,1.239130673
Grac_v1_contig_54909,315,4,14,21,0.535267051,0.677122426,1.332065473
Grac_v1_contig_5491,1013,891,3506,2062,37.07569764,52.72932136,40.67204846
Grac_v1_contig_54910,257,4,19,16,0.656066619,1.126341778,1.243952193
Grac_v1_contig_54911,254,1,11,8,0.165953859,0.659794489,0.629322271
Grac_v1_contig_54912,237,1,9,25,0.177857723,0.578553971,2.107698534
Grac_v1_contig_54913,291,0,10,6,0,0.523548267,0.411979012
Grac_v1_contig_54914,290,7,12,0,1.017468834,0.630424327,0
Grac_v1_contig_54915,420,2,14,3,0.200725144,0.507841819,0.142721301
Grac_v1_contig_54916,442,0,12,47,0,0.413626821,2.124674567
Grac_v1_contig_54917,257,7,13,16,1.148116583,0.770654901,1.243952193
Grac_v1_contig_54918,312,3,13,0,0.405310387,0.634802274,0
Grac_v1_contig_54919,248,0,6,0,0,0.368594869,0
Grac_v1_contig_5492,1244,95,205,160,3.219024618,2.510632788,2.569901235
Grac_v1_contig_54920,218,2,6,0,0.386718167,0.419318933,0
Grac_v1_contig_54921,241,2,6,0,0.349811454,0.379300944,0
Grac_v1_contig_54922,463,6,13,0,0.546249852,0.427771727,0
Grac_v1_contig_54923,443,1,22,0,0.095151874,0.756604065,0
Grac_v1_contig_54924,212,0,8,4,0,0.574915267,0.376999662
Grac_v1_contig_54925,418,6,10,0,0.605056654,0.364479774,0
Grac_v1_contig_54926,238,6,11,4,1.062662527,0.704150421,0.335814825
Grac_v1_contig_54927,231,6,8,8,1.094864422,0.527627864,0.691982064
Grac_v1_contig_54928,251,0,8,0,0,0.485585803,0
Grac_v1_contig_54929,204,0,6,2,0,0.448095723,0.195891981
Grac_v1_contig_5493,2280,1864,4197,4256,34.46133789,28.04489625,37.29783326
Grac_v1_contig_54930,306,7,13,13,0.964267849,0.647249377,0.848865253
Grac_v1_contig_54931,451,11,18,22,1.028104396,0.608058941,0.974682054
Grac_v1_contig_54932,377,1,21,29,0.111809762,0.848648133,1.536998623
Grac_v1_contig_54933,269,6,8,5,0.94019956,0.453093073,0.371393719
Grac_v1_contig_54934,328,16,20,14,2.056208793,0.928978937,0.852846797
Grac_v1_contig_54935,379,3,14,1,0.33365921,0.562779852,0.052720269
Grac_v1_contig_54936,286,6,6,4,0.884313572,0.319620725,0.279454295
Grac_v1_contig_54937,290,8,13,15,1.162821524,0.682959688,1.033499074
Grac_v1_contig_54938,395,2,11,14,0.213429267,0.424272912,0.708186707
Grac_v1_contig_54939,229,1,10,2,0.184071093,0.66529496,0.174506394
Grac_v1_contig_5494,1820,1479,3424,3187,34.25451786,28.66236904,34.9886758
Grac_v1_contig_54940,188,7,13,9,1.569499797,1.053501646,0.956536377
Grac_v1_contig_54941,356,0,15,0,0,0.641934884,0
Grac_v1_contig_54942,396,0,18,23,0,0.692511572,1.160511587
Grac_v1_contig_54943,373,1,11,0,0.113008794,0.449297052,0
Grac_v1_contig_54944,461,4,31,62,0.365746466,1.024496511,2.68724705
Grac_v1_contig_54945,176,9,14,9,2.155514331,1.21189525,1.021754767
Grac_v1_contig_54946,570,97,19,13,7.17328278,0.507841819,0.455706609
Grac_v1_contig_54947,268,0,8,0,0,0.454783719,0
Grac_v1_contig_54948,293,0,8,0,0,0.415979647,0
Grac_v1_contig_54949,475,5,23,1,0.443708213,0.737707064,0.042065225
Grac_v1_contig_5495,1524,1140,2126,1654,31.53123326,21.25338007,21.68539658
Grac_v1_contig_54950,259,4,10,0,0.651000467,0.588233767,0
Grac_v1_contig_54951,465,4,16,38,0.36260026,0.524223813,1.632854451
Grac_v1_contig_54952,405,4,14,0,0.416318817,0.526650775,0
Grac_v1_contig_54953,301,2,9,4,0.280081596,0.455539173,0.265528001
Grac_v1_contig_54954,288,4,16,10,0.585448337,0.846403032,0.693784101
Grac_v1_contig_54955,290,0,10,7,0,0.525353606,0.482299568
Grac_v1_contig_54956,324,16,22,8,2.081594087,1.034492595,0.493357583
Grac_v1_contig_54957,282,1,9,0,0.149476171,0.486231529,0
Grac_v1_contig_54958,275,4,7,2,0.613124076,0.38780648,0.145316233
Grac_v1_contig_54959,315,6,7,0,0.802900576,0.338561213,0
Grac_v1_contig_5496,754,23,53,25,1.285812262,1.07091312,0.662499407
Grac_v1_contig_54960,261,8,12,0,1.292023916,0.700471475,0
Grac_v1_contig_54961,237,8,8,8,1.422861781,0.514270197,0.674463531
Grac_v1_contig_54962,306,5,13,10,0.688762749,0.647249377,0.652973271
Grac_v1_contig_54963,235,0,6,0,0,0.388985223,0
Grac_v1_contig_54964,329,2,8,47,0.256244865,0.370462117,2.854426014
Grac_v1_contig_54965,507,7,21,44,0.581984146,0.631046047,1.734049729
Grac_v1_contig_54966,441,13,24,24,1.242584225,0.829129501,1.087400386
Grac_v1_contig_54967,403,5,23,4,0.522981145,0.869505844,0.198322403
Grac_v1_contig_54968,338,0,9,0,0,0.405672459,0
Grac_v1_contig_54969,409,6,23,26,0.618370859,0.856750257,1.270184681
Grac_v1_contig_5497,1460,4691,9193,6640,135.4358539,95.92992829,90.87241175
Grac_v1_contig_54970,245,7,8,14,1.204350864,0.4974777,1.141770406
Grac_v1_contig_54971,301,2,12,31,0.280081596,0.607385564,2.05784201
Grac_v1_contig_54972,274,0,7,0,0,0.389221832,0
Grac_v1_contig_54973,257,0,6,5,0,0.355686877,0.38873506
Grac_v1_contig_54974,268,0,8,2,0,0.454783719,0.149111807
Grac_v1_contig_54975,383,0,13,6,0,0.517123523,0.313017996
Grac_v1_contig_54976,259,2,13,44,0.325500234,0.764703898,3.394452558
Grac_v1_contig_54977,269,0,10,0,0,0.566366341,0
Grac_v1_contig_54978,277,5,9,18,0.760871485,0.495008271,1.298403169
Grac_v1_contig_54979,220,14,10,8,2.682417834,0.692511572,0.726581167
Grac_v1_contig_5498,955,354,875,484,15.62503373,13.95900288,10.12648726
Grac_v1_contig_54980,386,4,17,16,0.436811194,0.670982714,0.828227237
Grac_v1_contig_54981,349,0,19,2,0,0.829426467,0.114504195
Grac_v1_contig_54982,431,0,14,0,0,0.494880659,0
Grac_v1_contig_54983,310,2,12,6,0.271950195,0.58975179,0.386728686
Grac_v1_contig_54984,338,0,15,0,0,0.676120765,0
Grac_v1_contig_54985,428,12,25,15,1.181839633,0.88990973,0.700268064
Grac_v1_contig_54986,195,3,11,15,0.648496619,0.859424617,1.536998623
Grac_v1_contig_54987,322,0,10,0,0,0.473144552,0
Grac_v1_contig_54988,253,0,6,8,0,0.361310385,0.631809711
Grac_v1_contig_54989,456,0,22,0,0,0.735034212,0
Grac_v1_contig_5499,1752,107,261,327,2.574368714,2.269635527,3.729327139
Grac_v1_contig_54990,441,0,12,17,0,0.41456475,0.77024194
Grac_v1_contig_54991,219,3,16,2,0.577428497,1.11307796,0.182474722
Grac_v1_contig_54992,437,2,14,31,0.192916614,0.488085959,1.417415206
Grac_v1_contig_54993,329,2,12,8,0.256244865,0.555693176,0.485859747
Grac_v1_contig_54994,300,0,10,0,0,0.507841819,0
Grac_v1_contig_54995,263,8,17,16,1.282198639,0.984788318,1.215573056
Grac_v1_contig_54996,366,2,13,19,0.230340329,0.541142922,1.037264098
Grac_v1_contig_54997,235,0,7,0,0,0.453816094,0
Grac_v1_contig_54998,330,0,10,6,0,0.461674381,0.363290584
Grac_v1_contig_54999,421,3,169,31,0.300372543,6.115814782,1.471283718
Grac_v1_contig_55,1843,12220,49523,22521,279.4904312,409.3844342,244.1626142
Grac_v1_contig_550,743,124,2462,184,7.034835467,50.48344113,4.948183993
Grac_v1_contig_5500,392,6,24,0,0.645187963,0.932770688,0
Grac_v1_contig_55000,411,2,14,3,0.205120585,0.518962443,0.145846585
Grac_v1_contig_55001,239,2,11,11,0.352738747,0.701204185,0.919626791
Grac_v1_contig_55002,326,2,18,0,0.258602946,0.841210375,0
Grac_v1_contig_55003,365,4,13,1,0.461942797,0.542625505,0.054742417
Grac_v1_contig_55004,230,0,8,0,0,0.529921898,0
Grac_v1_contig_55005,396,0,9,0,0,0.346255786,0
Grac_v1_contig_55006,329,9,10,10,1.153101891,0.463077647,0.607324684
Grac_v1_contig_55007,406,5,19,8,0.519116752,0.712979894,0.393713933
Grac_v1_contig_55008,222,0,13,0,0,0.892154547,0
Grac_v1_contig_55009,328,0,10,0,0,0.464489469,0
Grac_v1_contig_5501,719,674,1531,1193,39.5140986,32.44113318,33.15342371
Grac_v1_contig_55010,416,4,14,7,0.405310387,0.512724914,0.336218449
Grac_v1_contig_55011,298,0,8,0,0,0.409000123,0
Grac_v1_contig_55012,220,2,7,7,0.383202548,0.4847581,0.635758521
Grac_v1_contig_55013,260,6,11,13,0.972744929,0.644568463,0.999049105
Grac_v1_contig_55014,241,0,8,0,0,0.505734592,0
Grac_v1_contig_55015,258,0,8,6,0,0.472410995,0.464674002
Grac_v1_contig_55016,481,10,15,7,0.876346783,0.475111889,0.290783523
Grac_v1_contig_55017,304,4,14,19,0.554635267,0.701623566,1.248811381
Grac_v1_contig_55018,328,3,9,14,0.385539149,0.418040522,0.852846797
Grac_v1_contig_55019,225,2,6,17,0.374686936,0.406273455,1.509674203
Grac_v1_contig_5502,215,4,6458,1016,0.78422847,457.6245304,94.42175728
Grac_v1_contig_55020,306,0,10,4,0,0.497884136,0.261189309
Grac_v1_contig_55021,249,0,6,0,0,0.367114568,0
Grac_v1_contig_55022,261,0,10,5,0,0.583726229,0.382777435
Grac_v1_contig_55023,284,5,17,4,0.74211761,0.911969464,0.281422283
Grac_v1_contig_55024,241,0,17,0,0,1.074686007,0
Grac_v1_contig_55025,372,6,14,12,0.679875488,0.573369796,0.64454781
Grac_v1_contig_55026,210,1,9,0,0.200725144,0.652939482,0
Grac_v1_contig_55027,279,2,8,8,0.302166884,0.436853178,0.572931386
Grac_v1_contig_55028,583,3,36,31,0.216907103,0.940770437,1.062453594
Grac_v1_contig_55029,333,0,11,0,0,0.503266668,0
Grac_v1_contig_5503,2995,1187,2610,3865,16.70609571,13.27679948,25.78514051
Grac_v1_contig_55030,293,3,22,15,0.431593313,1.143944029,1.022917172
Grac_v1_contig_55031,231,3,6,1,0.547432211,0.395720898,0.086497758
Grac_v1_contig_55032,506,2,18,0,0.166609803,0.541965578,0
Grac_v1_contig_55033,272,0,12,0,0,0.672143584,0
Grac_v1_contig_55034,236,5,7,2,0.893056785,0.451893144,0.169330357
Grac_v1_contig_55035,411,1,11,0,0.102560293,0.407756205,0
Grac_v1_contig_55036,432,2,12,0,0.195149446,0.423201516,0
Grac_v1_contig_55037,419,5,8,0,0.503010504,0.290887915,0
Grac_v1_contig_55038,248,0,10,7,0,0.614324781,0.563979334
Grac_v1_contig_55039,501,0,18,0,0,0.547374416,0
Grac_v1_contig_5504,470,0,44,6,0,1.426279152,0.255076367
Grac_v1_contig_55040,242,2,9,18,0.348365953,0.566600377,1.486188751
Grac_v1_contig_55041,268,3,8,7,0.471853883,0.454783719,0.521891324
Grac_v1_contig_55042,248,0,13,0,0,0.798622216,0
Grac_v1_contig_55043,285,14,16,26,2.070638328,0.855312537,1.822826437
Grac_v1_contig_55044,221,7,6,0,1.335140099,0.413626821,0
Grac_v1_contig_55045,299,14,10,37,1.973685363,0.509540287,2.472563002
Grac_v1_contig_55046,269,1,7,11,0.156699927,0.396456439,0.817066183
Grac_v1_contig_55047,338,2,8,0,0.249421777,0.360597741,0
Grac_v1_contig_55048,349,6,12,4,0.724681036,0.523848295,0.229008391
Grac_v1_contig_55049,330,35,12,35,4.470696391,0.554009257,2.119195071
Grac_v1_contig_5505,377,49,133,44,5.478678336,5.374771508,2.331997911
Grac_v1_contig_55050,363,6,12,2,0.696731905,0.503644779,0.110088056
Grac_v1_contig_55051,348,5,19,0,0.605636211,0.831809876,0
Grac_v1_contig_55052,266,0,10,0,0,0.572753931,0
Grac_v1_contig_55053,227,3,9,14,0.557078594,0.60404093,1.232307266
Grac_v1_contig_55054,319,0,12,10,0,0.573113025,0.626363075
Grac_v1_contig_55055,308,0,10,0,0,0.494651123,0
Grac_v1_contig_55056,320,0,8,0,0,0.380881364,0
Grac_v1_contig_55057,189,2,6,6,0.446055876,0.483658875,0.634316892
Grac_v1_contig_55058,331,6,9,20,0.764089672,0.414251635,1.207310097
Grac_v1_contig_55059,239,0,6,3,0,0.38247501,0.250807307
Grac_v1_contig_5506,354,253,451,304,30.12578222,19.40988648,17.15880949
Grac_v1_contig_55060,308,4,20,13,0.547432211,0.989302245,0.843353141
Grac_v1_contig_55061,280,1,24,27,0.150543858,1.305878963,1.92673756
Grac_v1_contig_55062,349,2,20,3,0.241560345,0.873080491,0.171756293
Grac_v1_contig_55063,277,11,15,36,1.673917266,0.825013786,2.596806338
Grac_v1_contig_55064,321,2,10,16,0.26263103,0.474618523,0.995936803
Grac_v1_contig_55065,242,4,17,15,0.696731905,1.070245156,1.238490626
Grac_v1_contig_55066,420,14,10,48,1.405076008,0.362744157,2.283540812
Grac_v1_contig_55067,247,1,10,2,0.170657005,0.616811926,0.161789329
Grac_v1_contig_55068,406,0,15,0,0,0.562878864,0
Grac_v1_contig_55069,221,0,6,0,0,0.413626821,0
Grac_v1_contig_5507,2285,1910,5118,4578,35.23450997,34.12430324,40.0319195
Grac_v1_contig_55070,519,10,39,67,0.812182664,1.144845719,2.579433142
Grac_v1_contig_55071,283,1,11,16,0.148947987,0.59218304,1.129666833
Grac_v1_contig_55072,360,0,11,30,0,0.465521668,1.665081842
Grac_v1_contig_55073,300,3,13,0,0.421522803,0.660194365,0
Grac_v1_contig_55074,233,0,10,0,0,0.653873587,0
Grac_v1_contig_55075,473,5,14,0,0.445584358,0.450937768,0
Grac_v1_contig_55076,275,3,12,2,0.459843057,0.664811109,0.145316233
Grac_v1_contig_55077,244,0,6,14,0,0.374637408,1.146449793
Grac_v1_contig_55078,245,0,9,0,0,0.559662413,0
Grac_v1_contig_55079,259,1,14,0,0.162750117,0.823527274,0
Grac_v1_contig_5508,1131,1655,7867,3559,61.68171868,105.9732518,62.87561034
Grac_v1_contig_55080,373,8,16,0,0.904070354,0.653522984,0
Grac_v1_contig_55081,410,0,9,0,0,0.334432417,0
Grac_v1_contig_55082,298,0,10,0,0,0.511250153,0
Grac_v1_contig_55083,212,1,6,0,0.198831511,0.43118645,0
Grac_v1_contig_55084,424,6,13,6,0.596494532,0.467118654,0.282749747
Grac_v1_contig_55085,358,1,9,4,0.1177438,0.383009193,0.223251197
Grac_v1_contig_55086,215,4,11,4,0.78422847,0.779478141,0.371739202
Grac_v1_contig_55087,242,0,6,1,0,0.377733584,0.082566042
Grac_v1_contig_55088,329,4,10,1,0.51248973,0.463077647,0.060732468
Grac_v1_contig_55089,296,2,23,32,0.284812704,1.183820457,2.160106173
Grac_v1_contig_5509,4250,2616,6457,5975,25.94596827,23.14683266,28.09091013
Grac_v1_contig_55090,224,0,8,4,0,0.544116235,0.356803252
Grac_v1_contig_55091,374,0,8,33,0,0.325887798,1.763027832
Grac_v1_contig_55092,376,6,10,34,0.67264277,0.405192941,1.806790935
Grac_v1_contig_55093,220,6,10,11,1.149607643,0.692511572,0.999049105
Grac_v1_contig_55094,333,2,16,6,0.253166848,0.732024244,0.360017696
Grac_v1_contig_55095,298,1,9,6,0.141450605,0.460125138,0.402301653
Grac_v1_contig_55096,472,2,14,0,0.178611357,0.451893144,0
Grac_v1_contig_55097,323,2,10,2,0.261004831,0.471679708,0.123721251
Grac_v1_contig_55098,400,1,16,0,0.105380701,0.609410183,0
Grac_v1_contig_55099,303,4,12,15,0.556465746,0.603376419,0.98915753
Grac_v1_contig_551,497,84,313,263,7.124329057,9.594838394,10.57343721
Grac_v1_contig_5510,1713,737,1638,1901,18.1355695,14.5682119,22.17387447
Grac_v1_contig_55100,214,1,16,4,0.196973272,1.139084454,0.373476301
Grac_v1_contig_55101,212,8,8,18,1.590652085,0.574915267,1.69649848
Grac_v1_contig_55102,280,1,11,0,0.150543858,0.598527858,0
Grac_v1_contig_55103,396,12,16,76,1.277341826,0.615565841,3.834733939
Grac_v1_contig_55104,243,0,20,0,0,1.253930418,0
Grac_v1_contig_55105,313,1,8,10,0.134671822,0.389399478,0.638370035
Grac_v1_contig_55106,321,0,16,0,0,0.759389636,0
Grac_v1_contig_55107,269,3,7,32,0.47009978,0.396456439,2.376919804
Grac_v1_contig_55108,238,0,6,6,0,0.384082048,0.503722238
Grac_v1_contig_55109,286,3,10,0,0.442156786,0.532701209,0
Grac_v1_contig_5511,1828,770,2193,1545,17.75561039,18.27730486,16.88764625
Grac_v1_contig_55110,352,2,13,10,0.239501592,0.562665652,0.567641537
Grac_v1_contig_55111,235,2,8,6,0.358742811,0.518646964,0.510152734
Grac_v1_contig_55112,245,0,8,0,0,0.4974777,0
Grac_v1_contig_55113,288,0,7,4,0,0.370301326,0.27751364
Grac_v1_contig_55114,248,2,23,11,0.339937744,1.412946997,0.886253238
Grac_v1_contig_55115,304,2,10,0,0.277317633,0.50115969,0
Grac_v1_contig_55116,238,25,8,18,4.427760531,0.512109397,1.511166714
Grac_v1_contig_55117,454,0,11,1,0,0.369136124,0.044010974
Grac_v1_contig_55118,256,0,10,10,0,0.595127132,0.780507113
Grac_v1_contig_55119,286,0,7,3,0,0.372890846,0.209590721
Grac_v1_contig_5512,1390,2142,6498,5330,64.95696713,71.22207498,76.61772273
Grac_v1_contig_55120,217,1,6,0,0.194250139,0.421251279,0
Grac_v1_contig_55121,222,0,6,0,0,0.411763637,0
Grac_v1_contig_55122,301,6,10,24,0.840244789,0.506154637,1.593168008
Grac_v1_contig_55123,471,4,22,26,0.357981149,0.711625479,1.10298415
Grac_v1_contig_55124,326,1,17,3,0.129301473,0.794476466,0.183874068
Grac_v1_contig_55125,246,14,8,11,2.398910258,0.495455433,0.893458549
Grac_v1_contig_55126,373,8,22,24,0.904070354,0.898594104,1.285639599
Grac_v1_contig_55127,332,0,12,4,0,0.550671852,0.240734724
Grac_v1_contig_55128,285,0,7,4,0,0.374199235,0.280434837
Grac_v1_contig_55129,220,0,9,0,0,0.623260414,0
Grac_v1_contig_5513,353,115,377,202,13.73232926,16.27107925,11.43387644
Grac_v1_contig_55130,243,0,11,2,0,0.68966173,0.164452528
Grac_v1_contig_55131,261,1,6,10,0.161502989,0.350235737,0.76555487
Grac_v1_contig_55132,220,4,9,62,0.766405096,0.623260414,5.631004047
Grac_v1_contig_55133,283,2,10,3,0.297895974,0.538348218,0.211812531
Grac_v1_contig_55134,238,6,7,14,1.062662527,0.448095723,1.175351888
Grac_v1_contig_55135,286,0,6,0,0,0.319620725,0
Grac_v1_contig_55136,436,0,16,7,0,0.559091911,0.320795584
Grac_v1_contig_55137,280,51,11,3,7.677736761,0.598527858,0.214081951
Grac_v1_contig_55138,255,0,7,0,0,0.418222675,0
Grac_v1_contig_55139,270,0,7,0,0,0.394988082,0
Grac_v1_contig_5514,1090,207,213,429,8.005066067,2.977164426,7.864074607
Grac_v1_contig_55140,305,2,6,0,0.276408395,0.299709926,0
Grac_v1_contig_55141,304,0,10,7,0,0.50115969,0.460088404
Grac_v1_contig_55142,309,4,8,0,0.545660586,0.394440248,0
Grac_v1_contig_55143,238,0,6,1,0,0.384082048,0.083953706
Grac_v1_contig_55144,304,4,14,6,0.554635267,0.701623566,0.394361489
Grac_v1_contig_55145,215,1,18,7,0.196057117,1.275509685,0.650543603
Grac_v1_contig_55146,249,2,12,1,0.338572532,0.734229136,0.080244908
Grac_v1_contig_55147,320,0,6,0,0,0.285661023,0
Grac_v1_contig_55148,258,0,6,2,0,0.354308246,0.154891334
Grac_v1_contig_55149,270,0,8,10,0,0.45141495,0.740036374
Grac_v1_contig_5515,827,78,124,79,3.975668513,2.28436707,1.908703248
Grac_v1_contig_55150,224,0,6,0,0,0.408087176,0
Grac_v1_contig_55151,302,1,10,0,0.139577087,0.504478628,0
Grac_v1_contig_55152,296,0,8,0,0,0.411763637,0
Grac_v1_contig_55153,241,3,12,6,0.524717182,0.758601888,0.497451837
Grac_v1_contig_55154,349,0,13,0,0,0.567502319,0
Grac_v1_contig_55155,533,4,24,12,0.316339814,0.686015215,0.449853256
Grac_v1_contig_55156,319,2,18,0,0.264277619,0.859669537,0
Grac_v1_contig_55157,350,23,17,21,2.770006988,0.739998079,1.198858926
Grac_v1_contig_55158,357,6,22,14,0.708441685,0.938867229,0.783567926
Grac_v1_contig_55159,604,14,27,43,0.977039609,0.681046148,1.422487136
Grac_v1_contig_5516,764,1087,3629,3137,59.97320502,72.36745923,82.04233096
Grac_v1_contig_55160,562,0,24,1,0,0.650615854,0.035553349
Grac_v1_contig_55161,270,0,9,0,0,0.507841819,0
Grac_v1_contig_55162,306,1,9,0,0.13775255,0.448095723,0
Grac_v1_contig_55163,399,0,14,1,0,0.534570336,0.050077649
Grac_v1_contig_55164,329,0,5,0,0,0.231538823,0
Grac_v1_contig_55165,245,4,21,15,0.688200494,1.305878963,1.223325435
Grac_v1_contig_55166,221,0,18,24,0,1.240880463,2.169880409
Grac_v1_contig_55167,409,1,26,46,0.10306181,0.968500291,2.247249821
Grac_v1_contig_55168,496,8,23,8,0.679875488,0.706473498,0.322273905
Grac_v1_contig_55169,322,8,13,7,1.047261621,0.615087918,0.434369176
Grac_v1_contig_5517,535,2258,8267,3175,177.9062595,235.4202796,118.5787256
Grac_v1_contig_55170,253,2,10,1,0.333219607,0.602183975,0.078976214
Grac_v1_contig_55171,256,3,8,0,0.493972034,0.476101705,0
Grac_v1_contig_55172,224,0,10,0,0,0.680145293,0
Grac_v1_contig_55173,214,2,12,4,0.393946544,0.854313341,0.373476301
Grac_v1_contig_55174,431,5,11,2,0.489005571,0.388834804,0.092719174
Grac_v1_contig_55175,309,1,12,6,0.136415146,0.591660372,0.387980235
Grac_v1_contig_55176,264,0,11,0,0,0.634802274,0
Grac_v1_contig_55177,360,2,16,0,0.234179335,0.677122426,0
Grac_v1_contig_55178,323,4,14,2,0.522009663,0.660351591,0.123721251
Grac_v1_contig_55179,262,0,8,0,0,0.465198613,0
Grac_v1_contig_5518,1238,533,2523,2627,18.14795265,31.04890734,42.39906299
Grac_v1_contig_55180,380,0,8,0,0,0.320742202,0
Grac_v1_contig_55181,200,3,6,3,0.632284204,0.457057637,0.299714732
Grac_v1_contig_55182,292,4,12,4,0.577428497,0.626106352,0.273712084
Grac_v1_contig_55183,247,1,7,21,0.170657005,0.431768348,1.698787952
Grac_v1_contig_55184,184,0,10,11,0,0.828002966,1.194515234
Grac_v1_contig_55185,311,59,8,2,7.996734839,0.391903655,0.128495062
Grac_v1_contig_55186,371,67,120,118,7.612406407,4.927845145,6.355137164
Grac_v1_contig_55187,239,6,10,25,1.058216241,0.63745835,2.090060889
Grac_v1_contig_55188,345,0,15,0,0,0.662402373,0
Grac_v1_contig_55189,233,0,8,18,0,0.523098869,1.543595184
