Contig ID,Size,Ncfi_ech1,Ncfi_ech2,Ncfi_ENV_F1 RPKM,Ncfi_ENV_F2 RPKM
Ncfi_contig_35427,378,4,2,0.177918279,0.087343402
Ncfi_contig_35428,221,3,3,0.228234534,0.224089181
Ncfi_contig_35429,534,7,3,0.220398766,0.092741028
Ncfi_contig_3543,637,987,1711,26.05134179,44.34069396
Ncfi_contig_35430,274,5,2,0.30681163,0.120495642
Ncfi_contig_35431,2383,2716,2649,19.16276173,18.35058123
Ncfi_contig_35432,207,1,0,0.081223562,0
Ncfi_contig_35433,251,13,14,0.870807192,0.92075953
Ncfi_contig_35434,368,4,0,0.182753014,0
Ncfi_contig_35435,306,0,0,0,0
Ncfi_contig_35436,270,3,0,0.186814192,0
Ncfi_contig_35437,253,23,0,1.528479757,0
Ncfi_contig_35438,282,0,0,0,0
Ncfi_contig_35439,290,23,29,1.333466822,1.650790301
Ncfi_contig_3544,2441,1428,1948,9.835870553,13.17386115
Ncfi_contig_35440,207,9,27,0.731012058,2.15320474
Ncfi_contig_35441,474,16,8,0.567536787,0.278614397
Ncfi_contig_35442,341,1,0,0.049305799,0
Ncfi_contig_35443,307,0,0,0,0
Ncfi_contig_35444,336,0,2,0,0.098261327
Ncfi_contig_35445,223,0,0,0,0
Ncfi_contig_35446,208,0,0,0,0
Ncfi_contig_35447,1940,332,155,2.877323748,1.318930395
Ncfi_contig_35448,281,3,9,0.179501181,0.528722872
Ncfi_contig_35449,489,0,5,0,0.168792464
Ncfi_contig_3545,4148,2805,3643,11.36963426,14.49814143
Ncfi_contig_35450,215,1,0,0.07820129,0
Ncfi_contig_35451,219,22,41,1.689005028,3.090520655
Ncfi_contig_35452,600,9,14,0.25219916,0.385184404
Ncfi_contig_35453,216,2,7,0.155678494,0.534978338
Ncfi_contig_35454,246,63,80,4.305839315,5.368423743
Ncfi_contig_35455,235,56,77,4.006568213,5.408972476
Ncfi_contig_35456,272,8,5,0.494508157,0.303454099
Ncfi_contig_35457,312,2,0,0.107777419,0
Ncfi_contig_35458,263,0,0,0,0
Ncfi_contig_35459,286,4,2,0.235150732,0.115439881
Ncfi_contig_3546,1610,997,917,10.41170031,9.402327367
Ncfi_contig_35460,229,0,14,0,1.009216778
Ncfi_contig_35461,372,2,12,0.090393964,0.532513
Ncfi_contig_35462,580,990,3270,28.69852509,93.07041869
Ncfi_contig_35463,223,15,4,1.130937937,0.296105884
Ncfi_contig_35464,412,25,26,1.020223139,1.04176087
Ncfi_contig_35465,414,23,22,0.934070962,0.877231561
Ncfi_contig_35466,271,2,6,0.124083227,0.365488628
Ncfi_contig_35467,281,2,8,0.119667454,0.469975886
Ncfi_contig_35468,287,3,1,0.175748543,0.057518826
Ncfi_contig_35469,300,7,11,0.392309804,0.605289777
Ncfi_contig_3547,448,22,49,0.825652011,1.805551892
Ncfi_contig_35470,228,20,13,1.474848888,0.941240084
Ncfi_contig_35471,270,0,0,0,0
Ncfi_contig_35472,354,35,45,1.662329679,2.098462247
Ncfi_contig_35473,347,0,4,0,0.19029283
Ncfi_contig_35474,222,3,5,0.22720645,0.371799617
Ncfi_contig_35475,317,0,0,0,0
Ncfi_contig_35476,279,6,13,0.361575856,0.769185445
Ncfi_contig_35477,318,6,7,0.317231648,0.363381513
Ncfi_contig_35478,384,0,0,0,0
Ncfi_contig_35479,270,1,0,0.062271397,0
Ncfi_contig_3548,1037,525,610,8.512025646,9.710531182
Ncfi_contig_35480,236,8,21,0.569941604,1.468923573
Ncfi_contig_35481,216,20,19,1.556784937,1.452084061
Ncfi_contig_35482,326,0,0,0,0
Ncfi_contig_35483,290,0,2,0,0.113847607
Ncfi_contig_35484,429,0,0,0,0
Ncfi_contig_35485,430,6,3,0.23460387,0.115171416
Ncfi_contig_35486,383,0,0,0,0
Ncfi_contig_35487,347,15,12,0.726798732,0.57087849
Ncfi_contig_35488,288,24,18,1.401106444,1.031743938
Ncfi_contig_35489,537,33,25,1.03321816,0.768524349
Ncfi_contig_3549,624,513,701,13.82245395,18.54493591
Ncfi_contig_35490,295,18,10,1.025894888,0.559589933
Ncfi_contig_35491,271,0,0,0,0
Ncfi_contig_35492,281,0,0,0,0
Ncfi_contig_35493,342,6,12,0.294969778,0.579224667
Ncfi_contig_35494,284,43,10,2.545672271,0.58126419
Ncfi_contig_35495,269,4,6,0.250011559,0.368206015
Ncfi_contig_35496,313,0,0,0,0
Ncfi_contig_35497,249,6,8,0.405139213,0.530374394
Ncfi_contig_35498,550,0,0,0,0
Ncfi_contig_35499,295,0,0,0,0
Ncfi_contig_355,1727,2330,2295,22.68380785,21.93725386
Ncfi_contig_3550,664,910,987,23.04229272,24.53810282
Ncfi_contig_35500,574,15,7,0.439371359,0.20131589
Ncfi_contig_35501,535,141,191,4.431162809,5.893475654
Ncfi_contig_35502,392,91,21,3.903082236,0.884351947
Ncfi_contig_35503,311,7,16,0.378433895,0.849281184
Ncfi_contig_35504,230,0,3,0,0.215320474
Ncfi_contig_35505,258,556,1772,36.23326431,113.379861
Ncfi_contig_35506,506,0,0,0,0
Ncfi_contig_35507,243,0,0,0,0
Ncfi_contig_35508,215,0,0,0,0
Ncfi_contig_35509,476,63,162,2.225286705,5.618235898
Ncfi_contig_3551,604,332,605,9.241735218,16.53523398
Ncfi_contig_35510,678,9,16,0.223185097,0.389567033
Ncfi_contig_35511,499,37,44,1.246675874,1.455606678
Ncfi_contig_35512,368,0,0,0,0
Ncfi_contig_35513,340,768,3501,37.97822643,169.9828483
Ncfi_contig_35514,350,45,15,2.161707085,0.707481558
Ncfi_contig_35515,399,12,14,0.505662476,0.579224667
Ncfi_contig_35516,250,11,16,0.739784202,1.056505793
Ncfi_contig_35517,343,0,1,0,0.048127997
Ncfi_contig_35518,289,2,3,0.11635486,0.171362315
Ncfi_contig_35519,355,51,38,2.415428573,1.767043139
Ncfi_contig_3552,3936,2632,2512,11.24302488,10.5355316
Ncfi_contig_35520,344,0,0,0,0
Ncfi_contig_35521,829,0,0,0,0
Ncfi_contig_35522,259,0,0,0,0
Ncfi_contig_35523,251,2,5,0.133970337,0.328842689
Ncfi_contig_35524,549,19,48,0.581880272,1.443313924
Ncfi_contig_35525,592,4,10,0.113603225,0.278849713
Ncfi_contig_35526,253,0,35,0,2.283701997
Ncfi_contig_35527,291,0,0,0,0
Ncfi_contig_35528,243,13,18,0.899475742,1.22280763
Ncfi_contig_35529,233,0,0,0,0
Ncfi_contig_3553,790,736,598,15.66401533,12.4958557
Ncfi_contig_35530,427,10,21,0.393753567,0.811864082
Ncfi_contig_35531,411,16,26,0.654531477,1.044295568
Ncfi_contig_35532,412,0,2,0,0.080135452
Ncfi_contig_35533,238,0,3,0,0.208082811
Ncfi_contig_35534,264,8,11,0.509493252,0.687829292
Ncfi_contig_35535,238,0,2,0,0.138721874
Ncfi_contig_35536,230,4,1,0.292404823,0.071773491
Ncfi_contig_35537,366,0,0,0,0
Ncfi_contig_35538,318,0,0,0,0
Ncfi_contig_35539,350,0,0,0,0
Ncfi_contig_3554,1556,1829,1769,19.76316467,18.76766094
Ncfi_contig_35540,249,1,0,0.067523202,0
Ncfi_contig_35541,351,0,0,0,0
Ncfi_contig_35542,272,32,20,1.978032626,1.213816398
Ncfi_contig_35543,322,12,18,0.626581764,0.922802032
Ncfi_contig_35544,812,213,346,4.410379397,7.034155716
Ncfi_contig_35545,860,19,100,0.371456127,1.919523606
Ncfi_contig_35546,582,27,55,0.779997402,1.560025199
Ncfi_contig_35547,326,4,9,0.206297881,0.455739654
Ncfi_contig_35548,299,8,3,0.449853574,0.165631134
Ncfi_contig_35549,270,0,1,0,0.061140382
Ncfi_contig_3555,4083,4056,4589,16.70209474,18.5537024
Ncfi_contig_35550,419,28,0,1.123560299,0
Ncfi_contig_35551,253,0,0,0,0
Ncfi_contig_35552,287,0,0,0,0
Ncfi_contig_35553,340,1,2,0.049450816,0.097105312
Ncfi_contig_35554,230,0,2,0,0.143546983
Ncfi_contig_35555,441,66,453,2.516272797,16.95709765
Ncfi_contig_35556,353,213,13,10.14512201,0.607939771
Ncfi_contig_35557,452,9,6,0.334777646,0.219131456
Ncfi_contig_35558,358,20,9,0.939289236,0.415003148
Ncfi_contig_35559,475,8,27,0.283170987,0.938343961
Ncfi_contig_3556,306,2473,2561,135.8798524,138.1592798
Ncfi_contig_35560,335,0,3,0,0.147831967
Ncfi_contig_35561,443,89,88,3.377836754,3.279222268
Ncfi_contig_35562,2729,77,313,0.474394413,1.893357875
Ncfi_contig_35563,264,15,5,0.955299848,0.312649678
Ncfi_contig_35564,256,2,1,0.131353729,0.064483996
Ncfi_contig_35565,248,0,0,0,0
Ncfi_contig_35566,364,54,73,2.494277405,3.310650878
Ncfi_contig_35567,2188,314,113,2.412874351,0.852556234
Ncfi_contig_35568,247,1,8,0.068069949,0.534668923
Ncfi_contig_35569,422,0,2,0,0.078236507
Ncfi_contig_3557,289,193,197,11.22824403,11.25279202
Ncfi_contig_35570,287,0,18,0,1.035338865
Ncfi_contig_35571,342,382,430,18.77974251,20.75555057
Ncfi_contig_35572,238,13,38,0.918372291,2.635715607
Ncfi_contig_35573,256,7,13,0.459738052,0.83829195
Ncfi_contig_35574,626,1,0,0.02685827,0
Ncfi_contig_35575,474,176,185,6.24290466,6.442957926
Ncfi_contig_35576,257,1,6,0.065421313,0.385398514
Ncfi_contig_35577,355,8,11,0.378890757,0.511512488
Ncfi_contig_35578,278,0,0,0,0
Ncfi_contig_35579,290,0,0,0,0
Ncfi_contig_3558,2294,1504,2024,11.02317746,14.56495017
Ncfi_contig_35580,281,0,19,0,1.11619273
Ncfi_contig_35581,258,20,7,1.303354831,0.447888841
Ncfi_contig_35582,274,2,2,0.122724652,0.120495642
Ncfi_contig_35583,894,94,151,1.767839003,2.7882476
Ncfi_contig_35584,242,5,1,0.347381763,0.068214475
Ncfi_contig_35585,225,21,13,1.569239217,0.953789952
Ncfi_contig_35586,295,0,0,0,0
Ncfi_contig_35587,285,3,0,0.176981867,0
Ncfi_contig_35588,208,2,5,0.161666128,0.396824592
Ncfi_contig_35589,260,5,14,0.323332256,0.888887085
Ncfi_contig_3559,3738,1957,2709,8.802456855,11.96359263
Ncfi_contig_35590,324,15,10,0.778392469,0.509503179
Ncfi_contig_35591,500,10,19,0.336265546,0.627300314
Ncfi_contig_35592,473,51,54,1.812848084,1.884623177
Ncfi_contig_35593,549,0,4,0,0.12027616
Ncfi_contig_35594,265,0,0,0,0
Ncfi_contig_35595,499,48,32,1.617309242,1.058623039
Ncfi_contig_35596,296,1,1,0.056801613,0.055769943
Ncfi_contig_35597,263,0,18,0,1.129818457
Ncfi_contig_35598,222,14,6,1.060296768,0.446159541
Ncfi_contig_35599,301,29,25,1.619883862,1.37108829
Ncfi_contig_356,1585,0,0,0,0
Ncfi_contig_3560,1339,4,64,0.05022637,0.789025984
Ncfi_contig_35600,242,64,28,4.446486565,1.910005307
Ncfi_contig_35601,417,3,0,0.12095883,0
Ncfi_contig_35602,309,127,361,6.910311392,19.285932
Ncfi_contig_35603,294,10,2,0.571880181,0.11229866
Ncfi_contig_35604,882,0,0,0,0
Ncfi_contig_35605,271,0,0,0,0
Ncfi_contig_35606,295,8,6,0.455953283,0.33575396
Ncfi_contig_35607,250,1,0,0.067253109,0
Ncfi_contig_35608,338,0,0,0,0
Ncfi_contig_35609,574,28,34,0.820159869,0.977820039
Ncfi_contig_3561,667,0,0,0,0
Ncfi_contig_35610,340,0,0,0,0
Ncfi_contig_35611,261,17,14,1.09511768,0.885481388
Ncfi_contig_35612,541,11,27,0.341859613,0.823869466
Ncfi_contig_35613,1303,30,71,0.387105387,0.899509681
Ncfi_contig_35614,213,0,0,0,0
Ncfi_contig_35615,327,68,0,3.496339015,0
Ncfi_contig_35616,376,6,2,0.268296979,0.087807995
Ncfi_contig_35617,281,0,12,0,0.70496383
Ncfi_contig_35618,239,8,5,0.562787525,0.345353619
Ncfi_contig_35619,382,38,46,1.672524969,1.987862666
Ncfi_contig_3562,1856,86,46,0.779063497,0.409139838
Ncfi_contig_35620,336,0,0,0,0
Ncfi_contig_35621,213,12,3,0.947226891,0.232505676
Ncfi_contig_35622,263,11,9,0.703216922,0.564909228
Ncfi_contig_35623,260,0,2,0,0.126983869
Ncfi_contig_35624,362,18,11,0.836019314,0.501621362
Ncfi_contig_35625,931,139,139,2.510253005,2.464660063
Ncfi_contig_35626,217,0,0,0,0
Ncfi_contig_35627,395,0,123,0,5.140435621
Ncfi_contig_35628,270,1,3,0.062271397,0.183421145
Ncfi_contig_35629,350,0,0,0,0
Ncfi_contig_3563,2181,971,1114,7.485415993,8.431822078
Ncfi_contig_35630,571,24,13,0.706687663,0.375836671
Ncfi_contig_35631,232,4,4,0.289884092,0.284619017
Ncfi_contig_35632,225,0,1,0,0.073368458
Ncfi_contig_35633,275,2,6,0.122278381,0.360172429
Ncfi_contig_35634,242,5,16,0.347381763,1.091431604
Ncfi_contig_35635,282,2,2,0.119243102,0.117077326
Ncfi_contig_35636,327,5,5,0.257083751,0.252414419
Ncfi_contig_35637,341,0,0,0,0
Ncfi_contig_35638,270,8,10,0.49817118,0.611403815
Ncfi_contig_35639,282,0,4,0,0.234154653
Ncfi_contig_3564,1079,6783,7022,105.6945877,107.4314133
Ncfi_contig_35640,460,6,26,0.219303617,0.933055388
Ncfi_contig_35641,347,0,0,0,0
Ncfi_contig_35642,278,2,0,0.12095883,0
Ncfi_contig_35643,248,15,4,1.016932096,0.2662565
Ncfi_contig_35644,302,0,0,0,0
Ncfi_contig_35645,264,5,6,0.318433283,0.375179614
Ncfi_contig_35646,216,7,8,0.544874728,0.611403815
Ncfi_contig_35647,251,2,1,0.133970337,0.065768538
Ncfi_contig_35648,291,20,14,1.155551706,0.794194647
Ncfi_contig_35649,338,0,0,0,0
Ncfi_contig_3565,2763,2308,2165,14.04453278,12.9350742
Ncfi_contig_35650,329,1,1,0.051104186,0.050175997
Ncfi_contig_35651,224,2,6,0.150118548,0.442175973
Ncfi_contig_35652,291,0,0,0,0
Ncfi_contig_35653,593,249,425,7.059875301,11.83112779
Ncfi_contig_35654,247,1,2,0.068069949,0.133667231
Ncfi_contig_35655,418,15,0,0.603347272,0
Ncfi_contig_35656,531,1,10,0.031663422,0.310883296
Ncfi_contig_35657,267,3,4,0.188913228,0.247309408
Ncfi_contig_35658,254,9,3,0.595746047,0.194975232
Ncfi_contig_35659,523,184,323,5.915187433,10.19512939
Ncfi_contig_3566,1242,3606,1999,48.81536073,26.56948319
Ncfi_contig_35660,319,7,5,0.36894339,0.258744561
Ncfi_contig_35661,281,0,0,0,0
Ncfi_contig_35662,311,0,0,0,0
Ncfi_contig_35663,207,17,17,1.380800553,1.355721503
Ncfi_contig_35664,337,0,0,0,0
Ncfi_contig_35665,227,6,8,0.444403806,0.581776318
Ncfi_contig_35666,328,4,6,0.205039967,0.301973836
Ncfi_contig_35667,230,0,2,0,0.143546983
Ncfi_contig_35668,986,47,33,0.801444254,0.55249574
Ncfi_contig_35669,486,1,2,0.034595221,0.067933757
Ncfi_contig_3567,845,240,214,4.775368707,4.180699697
Ncfi_contig_35670,307,20,14,1.095327513,0.752803395
Ncfi_contig_35671,213,1,6,0.078935574,0.465011352
Ncfi_contig_35672,312,0,0,0,0
Ncfi_contig_35673,261,15,4,0.966280306,0.252994682
Ncfi_contig_35674,336,9,5,0.450355643,0.245653319
Ncfi_contig_35675,260,7,0,0.452665159,0
Ncfi_contig_35676,355,16,6,0.757781513,0.279006811
Ncfi_contig_35677,310,1,7,0.054236378,0.3727591
Ncfi_contig_35678,227,9,2,0.666605709,0.145444079
Ncfi_contig_35679,223,1,6,0.075395862,0.444158825
Ncfi_contig_3568,1305,84,124,1.082233943,1.568567029
Ncfi_contig_35680,548,19,2,0.582942097,0.060247821
Ncfi_contig_35681,486,0,24,0,0.815205087
Ncfi_contig_35682,261,0,2,0,0.126497341
Ncfi_contig_35683,727,5,2,0.115634645,0.045413763
Ncfi_contig_35684,252,4,11,0.266877418,0.720583068
Ncfi_contig_35685,241,0,5,0,0.342487614
Ncfi_contig_35686,1013,4420,4218,73.36099287,68.73675705
Ncfi_contig_35687,508,0,8,0,0.259966977
Ncfi_contig_35688,273,28,37,1.7244387,2.23733484
Ncfi_contig_35689,254,0,2,0,0.129983488
Ncfi_contig_3569,1986,6249,8777,52.90340886,72.95562171
Ncfi_contig_35690,532,29,81,0.916513238,2.513421323
Ncfi_contig_35691,264,0,4,0,0.250119743
Ncfi_contig_35692,290,9,11,0.521791365,0.626161838
Ncfi_contig_35693,398,21,28,0.887132723,1.161360011
Ncfi_contig_35694,279,12,18,0.723151713,1.065026001
Ncfi_contig_35695,233,0,0,0,0
Ncfi_contig_35696,397,25,24,1.058770612,0.997958872
Ncfi_contig_35697,394,4,2,0.170693171,0.083796462
Ncfi_contig_35698,278,9,6,0.544314734,0.356285676
Ncfi_contig_35699,1179,369,718,5.262170766,10.05315892
Ncfi_contig_357,2138,11,27,0.086504233,0.208472115
Ncfi_contig_3570,1295,1609,1308,20.8900102,16.67361941
Ncfi_contig_35700,394,41,389,1.749605001,16.29841186
Ncfi_contig_35701,681,7,23,0.172823702,0.557535638
Ncfi_contig_35702,237,0,6,0,0.417921595
Ncfi_contig_35703,297,0,2,0,0.11116433
Ncfi_contig_35704,281,0,34,0,1.997397517
Ncfi_contig_35705,241,2,0,0.139529272,0
Ncfi_contig_35706,296,2,2,0.113603225,0.111539885
Ncfi_contig_35707,643,37,61,0.967482521,1.566068559
Ncfi_contig_35708,223,2,6,0.150791725,0.444158825
Ncfi_contig_35709,413,0,0,0,0
Ncfi_contig_3571,1328,30611,53060,387.5536387,659.5702814
Ncfi_contig_35710,679,14,2,0.346665512,0.048624162
Ncfi_contig_35711,333,4,17,0.201961289,0.842745799
Ncfi_contig_35712,242,23,16,1.597956109,1.091431604
Ncfi_contig_35713,403,0,3,0,0.122887615
Ncfi_contig_35714,298,0,0,0,0
Ncfi_contig_35715,261,40,19,2.576747483,1.20172474
Ncfi_contig_35716,393,0,0,0,0
Ncfi_contig_35717,248,13,6,0.88134115,0.39938475
Ncfi_contig_35718,434,3,11,0.116220811,0.418403072
Ncfi_contig_35719,525,0,0,0,0
Ncfi_contig_3572,1935,1804,3536,15.6750141,30.16637987
Ncfi_contig_35720,260,7,1,0.452665159,0.063491935
Ncfi_contig_35721,423,4,4,0.158990802,0.156103102
Ncfi_contig_35722,614,3,10,0.082149563,0.268858355
Ncfi_contig_35723,428,8,14,0.314266866,0.539978136
Ncfi_contig_35724,268,0,2,0,0.123193306
Ncfi_contig_35725,383,9,12,0.395090068,0.517218893
Ncfi_contig_35726,263,24,11,1.534291467,0.690444613
Ncfi_contig_35727,238,7,7,0.494508157,0.485526559
Ncfi_contig_35728,292,46,31,2.648666976,1.752551347
Ncfi_contig_35729,271,0,0,0,0
Ncfi_contig_3573,4878,8357,10151,28.80454256,34.35254683
Ncfi_contig_35730,212,7,15,0.555155383,1.168012005
Ncfi_contig_35731,445,18,16,0.680087622,0.59354258
Ncfi_contig_35732,303,894,705,49.60749151,38.4094773
Ncfi_contig_35733,275,0,0,0,0
Ncfi_contig_35734,487,44,65,1.51906407,2.203313543
Ncfi_contig_35735,263,1,6,0.063928811,0.376606152
Ncfi_contig_35736,200,6,15,0.50439832,1.238092726
Ncfi_contig_35737,241,2,0,0.139529272,0
Ncfi_contig_35738,252,0,0,0,0
Ncfi_contig_35739,559,116,118,3.488980625,3.484673623
Ncfi_contig_3574,1465,2308,2465,26.48808469,27.77609619
Ncfi_contig_35740,208,9,7,0.727497577,0.555554428
Ncfi_contig_35741,213,65,31,5.130812329,2.402558654
Ncfi_contig_35742,345,1,8,0.048734137,0.382791954
Ncfi_contig_35743,655,3,10,0.077007377,0.252029054
Ncfi_contig_35744,273,0,0,0,0
Ncfi_contig_35745,287,17,21,0.995908413,1.207895342
Ncfi_contig_35746,274,2,0,0.122724652,0
Ncfi_contig_35747,309,0,0,0,0
Ncfi_contig_35748,390,10,11,0.431109675,0.465607521
Ncfi_contig_35749,743,67,169,1.516136717,3.754825853
Ncfi_contig_3575,1560,803,595,8.654526725,6.29628352
Ncfi_contig_35750,478,10,6,0.351742203,0.207212172
Ncfi_contig_35751,353,0,0,0,0
Ncfi_contig_35752,249,11,5,0.742755223,0.331483996
Ncfi_contig_35753,258,13,30,0.84718064,1.919523606
Ncfi_contig_35754,651,8380,12319,216.4289769,312.3822691
Ncfi_contig_35755,319,8,5,0.421649588,0.258744561
Ncfi_contig_35756,262,7,4,0.449209699,0.252029054
Ncfi_contig_35757,266,0,0,0,0
Ncfi_contig_35758,356,8,10,0.377826457,0.463705141
Ncfi_contig_35759,225,0,0,0,0
Ncfi_contig_3576,4107,5442,5713,22.27851356,22.96314826
Ncfi_contig_35760,270,24,7,1.49451354,0.427982671
Ncfi_contig_35761,1145,6,28,0.08810451,0.403686711
Ncfi_contig_35762,234,13,34,0.934070962,2.398584198
Ncfi_contig_35763,246,2,6,0.136693312,0.402631781
Ncfi_contig_35764,266,8,2,0.505662476,0.124119572
Ncfi_contig_35765,297,0,0,0,0
Ncfi_contig_35766,287,0,0,0,0
Ncfi_contig_35767,322,3,2,0.156645441,0.102533559
Ncfi_contig_35768,310,6,21,0.325418271,1.118277301
Ncfi_contig_35769,832,81,97,1.636869547,1.924599269
Ncfi_contig_3577,961,181,274,3.166704678,4.706727809
Ncfi_contig_35770,310,0,0,0,0
Ncfi_contig_35771,385,923,1078,40.30819473,46.22212843
Ncfi_contig_35772,455,0,0,0,0
Ncfi_contig_35773,301,16,75,0.893729027,4.11326487
Ncfi_contig_35774,322,32,38,1.670884703,1.948137622
Ncfi_contig_35775,515,117,68,3.819715431,2.179684281
Ncfi_contig_35776,315,1,7,0.053375484,0.366842289
Ncfi_contig_35777,215,3,6,0.23460387,0.460685665
Ncfi_contig_35778,227,0,0,0,0
Ncfi_contig_35779,348,26,8,1.256164398,0.379492023
Ncfi_contig_3578,2925,4361,4497,25.06759057,25.37984268
Ncfi_contig_35780,427,9,5,0.354378211,0.193300972
Ncfi_contig_35781,578,6,2,0.174532291,0.057120772
Ncfi_contig_35782,239,173,105,12.17028024,7.252426009
Ncfi_contig_35783,297,0,2,0,0.11116433
Ncfi_contig_35784,334,6,23,0.302034922,1.136771764
Ncfi_contig_35785,267,27,23,1.700219055,1.422029098
Ncfi_contig_35786,270,0,0,0,0
Ncfi_contig_35787,341,6,7,0.295834792,0.338871909
Ncfi_contig_35788,260,27,21,1.745994184,1.333330628
Ncfi_contig_35789,671,20,22,0.501140904,0.541242722
Ncfi_contig_3579,1491,1411,3123,15.91115648,34.57691556
Ncfi_contig_35790,245,40,30,2.745024869,2.021375879
Ncfi_contig_35791,516,38,33,1.23818709,1.055737983
Ncfi_contig_35792,256,2,11,0.131353729,0.709323957
Ncfi_contig_35793,260,2,4,0.129332902,0.253967739
Ncfi_contig_35794,223,3,3,0.226187587,0.222079413
Ncfi_contig_35795,353,6,12,0.285778085,0.561175173
Ncfi_contig_35796,420,28,26,1.120885155,1.021917805
Ncfi_contig_35797,428,4,1,0.157133433,0.038569867
Ncfi_contig_35798,430,0,0,0,0
Ncfi_contig_35799,656,0,2,0,0.050328973
Ncfi_contig_358,866,1606,1223,31.18028104,23.313124
Ncfi_contig_3580,1873,3263,3725,29.29082964,32.83072008
Ncfi_contig_35800,320,0,0,0,0
Ncfi_contig_35801,403,3,2,0.125160873,0.081925077
Ncfi_contig_35802,399,12,7,0.505662476,0.289612334
Ncfi_contig_35803,209,0,0,0,0
Ncfi_contig_35804,337,59,150,2.943570807,7.34773131
Ncfi_contig_35805,410,14,12,0.574111909,0.483158137
Ncfi_contig_35806,440,2,4,0.076423988,0.150071846
Ncfi_contig_35807,274,5,0,0.30681163,0
Ncfi_contig_35808,322,7,10,0.365506029,0.512667795
Ncfi_contig_35809,1054,16,27,0.255230016,0.422877971
Ncfi_contig_3581,1031,8346,13859,136.1043769,221.9040037
Ncfi_contig_35810,212,34,30,2.696469005,2.336024011
Ncfi_contig_35811,519,29,54,0.939470217,1.717585284
Ncfi_contig_35812,359,0,0,0,0
Ncfi_contig_35813,265,2,6,0.126892659,0.373763842
Ncfi_contig_35814,445,9,11,0.340043811,0.408060524
Ncfi_contig_35815,214,3,0,0.235700149,0
Ncfi_contig_35816,247,8,24,0.544559589,1.60400677
Ncfi_contig_35817,327,7,10,0.359917252,0.504828838
Ncfi_contig_35818,230,0,0,0,0
Ncfi_contig_35819,279,6,6,0.361575856,0.355008667
Ncfi_contig_3582,3180,1589,1801,8.401351468,9.349287208
Ncfi_contig_35820,356,1,0,0.047228307,0
Ncfi_contig_35821,357,13,2,0.612248194,0.092481249
Ncfi_contig_35822,297,0,0,0,0
Ncfi_contig_35823,392,2,2,0.085782027,0.084223995
Ncfi_contig_35824,353,9,8,0.428667127,0.374116782
Ncfi_contig_35825,217,0,0,0,0
Ncfi_contig_35826,542,2,8,0.062041614,0.243659085
Ncfi_contig_35827,568,33,97,0.976827732,2.819131324
Ncfi_contig_35828,231,3,5,0.218354251,0.357313918
Ncfi_contig_35829,368,4,4,0.182753014,0.179433728
Ncfi_contig_3583,2624,411,839,2.633482081,5.278251001
Ncfi_contig_35830,278,0,2,0,0.118761892
Ncfi_contig_35831,270,2,0,0.124542795,0
Ncfi_contig_35832,266,5,6,0.316039047,0.372358715
Ncfi_contig_35833,202,0,2,0,0.163444584
Ncfi_contig_35834,437,65,25,2.500830723,0.944388044
Ncfi_contig_35835,284,7,10,0.414411765,0.58126419
Ncfi_contig_35836,283,17,14,1.009984857,0.816645379
Ncfi_contig_35837,293,2,14,0.114766398,0.788773523
Ncfi_contig_35838,341,0,0,0,0
Ncfi_contig_35839,239,0,0,0,0
Ncfi_contig_3584,2605,17544,19245,113.2330662,121.9556981
Ncfi_contig_35840,247,0,10,0,0.668336154
Ncfi_contig_35841,378,53,61,2.357417191,2.663973766
Ncfi_contig_35842,344,3,4,0.146627419,0.191952361
Ncfi_contig_35843,286,0,0,0,0
Ncfi_contig_35844,602,1,3,0.027929032,0.082265297
Ncfi_contig_35845,288,0,1,0,0.057319108
Ncfi_contig_35846,250,3,2,0.201759328,0.132063224
Ncfi_contig_35847,323,20,7,1.041069803,0.357756412
Ncfi_contig_35848,565,3,2,0.089274039,0.058435055
Ncfi_contig_35849,356,8,5,0.377826457,0.23185257
Ncfi_contig_3585,1593,5855,7867,61.79644616,81.52396295
Ncfi_contig_35850,221,14,18,1.065094491,1.344535087
Ncfi_contig_35851,343,0,7,0,0.33689598
Ncfi_contig_35852,348,0,0,0,0
Ncfi_contig_35853,495,0,0,0,0
Ncfi_contig_35854,414,17,39,0.690400277,1.555092313
Ncfi_contig_35855,373,2,0,0.090151621,0
Ncfi_contig_35856,360,0,0,0,0
Ncfi_contig_35857,467,18,12,0.648049233,0.424185945
Ncfi_contig_35858,692,0,70,0,1.669874582
Ncfi_contig_35859,244,0,0,0,0
Ncfi_contig_3586,2463,1044,931,7.126699767,6.239893505
Ncfi_contig_35860,255,5,7,0.329672104,0.453158122
Ncfi_contig_35861,292,0,1,0,0.056533914
Ncfi_contig_35862,335,2,2,0.100377775,0.098554645
Ncfi_contig_35863,333,4,8,0.201961289,0.396586258
Ncfi_contig_35864,306,0,0,0,0
Ncfi_contig_35865,354,7,3,0.332465936,0.139897483
Ncfi_contig_35866,264,2,0,0.127373313,0
Ncfi_contig_35867,237,13,30,0.922247279,2.089607976
Ncfi_contig_35868,482,3,0,0.104646954,0
Ncfi_contig_35869,450,0,0,0,0
Ncfi_contig_3587,905,1441,2761,26.77119627,50.36278476
Ncfi_contig_35870,582,7593,8681,219.3526026,246.2287045
Ncfi_contig_35871,227,5092,6174,377.1506966,448.9858731
Ncfi_contig_35872,204,0,0,0,0
